Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
814	368.22	0.452359	1335.33	1.64046	0	0	368.22	1335.33	16.2475	0.01996	46.1491	0.0566942	56239	217574	97619	27463	17078	3927	37273
1389	105.738	0.0761252	187.199	0.134772	26.5986	0.0191495	105.738	187.199	10.9289	0.00786818	61.3082	0.0441384	1638193	990087	988295	22747	653	3543	26710
894	49.8569	0.0557683	209.716	0.234582	0	0	49.8569	209.716	2.81613	0.00315003	0.287832	0.00032196	366440	417295	360719	148052	34272	13467	0
697	1.79966	0.00258201	118.892	0.170577	0	0	1.79966	118.892	9.55003	0.0137016	14.3916	0.0206479	320560	4116673	334430	52180	2577	1323	452
790	0	0	0	0	0	0	0	0	2.21788	0.00280745	0	0	649192	19246	479295	201930	9070	83	709
2516	988.769	0.392993	609.106	0.242093	240.183	0.0954621	988.769	609.106	34.5231	0.0137214	43.1748	0.0171601	75423	667199	2633	3697	3697	3773	0
703	255.016	0.362754	605.148	0.860808	13.1543	0.0187116	255.016	605.148	7.74799	0.0110213	21.1077	0.0300252	346805	240933	247864	103815	21005	1643	33869
658	0	0	0	0	0	0	0	0	0.116731	0.000177402	0	0	736512	6179333	203176	321832	204328	2720	0
969	141.28	0.1458	286.841	0.296018	83.3042	0.0859693	141.28	286.841	8.61617	0.00889182	13.4322	0.0138619	82816	70732	20197	19044	11792	2358	0
1025	73.2205	0.0714346	1085.79	1.05931	107.391	0.104772	73.2205	1085.79	10.0461	0.0098011	15.351	0.0149766	16853	293684	28228	29489	13089	1698	1032702
543	0	0	0	0	0	0	0	0	0	0	0	0	138611	231981	112296	162692	83137	139312	46877
777	390.409	0.502457	141.81	0.182509	10.8515	0.0139659	390.409	141.81	4.23148	0.00544592	6.71608	0.0086436	1182553	1939192	64956	64907	36470	8720	8929
612	278.651	0.455311	244.013	0.398714	79.1633	0.129352	278.651	244.013	0.868184	0.0014186	15.351	0.0250834	50971	145405	13990	14559	13599	2892	3614
1259	179.295	0.14241	269.511	0.214067	0	0	179.295	269.511	19.9828	0.015872	33.1007	0.0262913	313776	678737	370160	180768	15450	4909	11448
852	355.844	0.417657	425.162	0.499016	135.655	0.159219	355.844	425.162	12.2275	0.0143516	28.7832	0.0337831	26548	92754	14478	15186	15426	15896	32451
644	265.725	0.412616	92.1423	0.143078	28.3117	0.0439622	265.725	92.1423	4.46494	0.00693314	5.37286	0.00834296	127265	98761	8849	33659	3969	25702	1798
900	56.0871	0.062319	88.1822	0.0979802	221.902	0.246558	56.0871	88.1822	5.8949	0.00654989	19.7645	0.0219605	546966	2544909	269127	121832	42455	3511	4117
1616	1424.41	0.881441	799.039	0.494455	0	0	1424.41	799.039	9.14876	0.00566136	23.0266	0.0142491	103391	277394	154191	68783	932	2178	12677
1504	0	0	118.892	0.0790508	0	0	0	118.892	0	0	0	0	2400293	2777638	94585	54116	53296	3946	6209
971	288.396	0.29701	176.752	0.182031	84.7591	0.0872906	288.396	176.752	16.2401	0.0167252	30.2703	0.0311744	661469	1160470	498752	232115	22155	5845	19708
1101	2654.8	2.41127	411.405	0.373664	444.964	0.404145	2654.8	411.405	66.2811	0.0602008	13.4322	0.0122	290863	162871	145576	224566	9526	6517	14571
372	0	0	0	0	0	0	0	0	0.284531	0.000764869	0	0	716160	2128735	589454	385493	48581	2205	31393
553	88.0084	0.159147	100.598	0.181914	0	0	88.0084	100.598	2.96204	0.00535631	0	0	443373	57581	32093	32532	31352	27737	0
2415	422.952	0.175135	483.092	0.200038	55.8581	0.0231297	422.952	483.092	30.0144	0.0124283	86.1098	0.0356562	1279794	1131677	1206995	591322	16964	6639	6747
564	59.3145	0.105168	1097.8	1.94646	73.303	0.12997	59.3145	1097.8	18.8374	0.0333997	18.805	0.0333423	750718	843596	743139	108321	49907	13470	10731
519	423.166	0.815348	907.118	1.74782	224.518	0.432597	423.166	907.118	12.2421	0.0235879	20.0523	0.0386364	678945	77056	646526	41103	24956	639	0
1068	239.006	0.223788	769.968	0.720944	55.7973	0.0522446	239.006	769.968	10.1629	0.00951578	0	0	47237	26648	21273	11746	11751	3146	370
1205	4947.05	4.10544	45.5721	0.0378192	327.207	0.271541	4947.05	45.5721	144.695	0.120079	148.521	0.123254	106084	0	184640	108976	51178	0	46321
1134	105.738	0.0932433	221.932	0.195708	110.951	0.0978405	105.738	221.932	6.96007	0.00613762	13.4322	0.0118449	379744	183334	136335	254890	12309	19406	22150
533	145.292	0.272592	45.1715	0.0847495	43.1752	0.0810041	145.292	45.1715	11.1478	0.0209152	14.3916	0.0270011	202777	2160077	15088	198871	15649	9	4199
1312	120.349	0.0917292	211.155	0.160941	99.1764	0.0755918	120.349	211.155	16.7509	0.0127674	22.0671	0.0168195	319462	14650	178558	29927	27071	2774	56501
889	513.223	0.577304	846.465	0.952154	277.887	0.312583	513.223	846.465	12.3953	0.013943	44.1343	0.0496448	47648	322716	83120	84996	3416	3793	10219
1574	859.915	0.546324	855.647	0.543613	74.2978	0.0472032	859.915	855.647	21.96	0.0139517	30.1264	0.01914	492628	36612	295489	182595	28881	0	13862
602	273.588	0.454464	578.667	0.961241	81.484	0.135356	273.588	578.667	16.3715	0.0271951	0	0	152157	190381	27238	26858	26868	13253	0
611	185.731	0.303979	814.49	1.33304	0	0	185.731	814.49	12.5267	0.0205019	1.58308	0.00259096	73302	46193	7139	7336	5259	1476	24153
924	156.403	0.169268	211.45	0.228842	167.57	0.181353	156.403	211.45	75.3788	0.0815788	107.409	0.116244	100834	453479	38175	39149	6619	3284	0
558	162.47	0.291165	233.228	0.417971	77.8329	0.139485	162.47	233.228	5.09237	0.00912611	0	0	121097	62385	212986	129172	25092	28368	6142
569	170.317	0.299327	120.144	0.211149	130.478	0.229312	170.317	120.144	32.4073	0.0569549	43.0309	0.0756255	10310	356383	5979	6340	6300	335	57292
794	0	0	0	0	0	0	0	0	0	0	0	0	12869	1538485	39758	1934	1890	588	0
862	194.498	0.225636	1073.38	1.24522	173.434	0.201199	194.498	1073.38	15.2333	0.0176721	14.3916	0.0166956	396869	391	5112	4992	4992	0	9468
1693	12.8724	0.00760333	118.892	0.0702259	143.846	0.0849653	12.8724	118.892	3.10066	0.00183146	6.71608	0.00396697	34326	21833	39276	24130	24107	0	0
802	188.36	0.234863	142.631	0.177844	97.6039	0.121701	188.36	142.631	13.3	0.0165835	14.3916	0.0179446	42024	1255137	4105	4522	4522	3515	10581
827	0	0	0	0	0	0	0	0	3.39978	0.00411098	15.495	0.0187363	2042396	1791111	1947756	1037957	61131	26567	0
530	33.7167	0.0636164	204.765	0.386348	85.7972	0.161882	33.7167	204.765	4.30444	0.00812159	0	0	1190510	2659248	1175754	104565	20948	4126	1059
654	0	0	0	0	0	0	0	0	0	0	0	0	2019990	2459212	1822417	536035	215239	0	20883
697	79.3813	0.11389	178.251	0.25574	87.9714	0.126214	79.3813	178.251	6.63176	0.00951473	12.2329	0.0175507	763375	1845744	760817	497778	12168	973	18405
717	644.031	0.898231	1369.16	1.90956	97.6759	0.136229	644.031	1369.16	20.5154	0.0286128	16.8861	0.0235511	59010	548195	29300	30019	1657	7035	0
777	72.1827	0.0928992	0	0	0	0	72.1827	0	2.72128	0.00350229	1.00741	0.00129654	1138670	5175050	539299	78465	3385	30451	13825
1138	315.143	0.276927	328.789	0.288918	408.731	0.359166	315.143	328.789	15.9264	0.0139951	44.1343	0.0387823	1824827	1687222	942490	605133	103765	169	12672
570	673.692	1.18192	155.712	0.273178	102.951	0.180616	673.692	155.712	5.13614	0.00901078	2.97426	0.00521801	192	35217	135681	64429	49985	2069	0
1122	0	0	0	0	0	0	0	0	0	0	0	0	3653980	4039783	3690122	302458	6130	1879	0
2754	18185.2	6.60319	1061.25	0.385347	758.447	0.275398	18185.2	1061.25	384.752	0.139706	291.67	0.105908	0	249143	0	1594	1656	0	62747
561	78.5734	0.140059	480.496	0.856499	104.548	0.186359	78.5734	480.496	3.06418	0.005462	8.25119	0.014708	6320	87810	19268	20227	20247	668	0
1024	211.476	0.20652	48.5482	0.0474103	110.951	0.108351	211.476	48.5482	2.3565	0.00230127	24.034	0.0234707	0	188626	721	3822	3822	1679	0
819	11.4426	0.0139714	98.2596	0.119975	107.391	0.131125	11.4426	98.2596	5.45716	0.00666319	33.4845	0.0408846	1553449	1337549	968035	931471	89871	8178	720
866	215.818	0.249213	1094.47	1.26382	137.41	0.158672	215.818	1094.47	45.0143	0.0519795	1.91888	0.0022158	86951	92782	78779	5972	5938	4634	0
409	224.075	0.54786	263.401	0.644013	50.7121	0.12399	224.075	263.401	5.15803	0.0126113	13.4322	0.0328415	637186	1369762	91930	92167	87211	8085	4282
818	294.04	0.359462	665.426	0.813479	110.557	0.135155	294.04	665.426	10.586	0.0129413	7.67552	0.00938328	82262	147144	20757	2750	2730	414	0
353	494.671	1.40133	0	0	88.7609	0.251447	494.671	0	0.423149	0.00119872	7.67552	0.0217437	2590465	2183263	1079672	1583299	9771	3719	2683
1354	477.421	0.3526	708.812	0.523495	106.741	0.0788341	477.421	708.812	12.1327	0.00896063	7.67552	0.00566877	182668	1862099	170388	170926	88941	6122	0
330	192.167	0.582325	281.393	0.852707	0	0	192.167	281.393	4.93917	0.0149672	0	0	39581	313377	25463	25725	11522	1352	12278
1014	193.598	0.190925	117.885	0.116258	221.879	0.218815	193.598	117.885	24.6375	0.0242973	28.7832	0.0283858	2556003	2117302	2039869	2293687	3906	27634	0
786	238.479	0.303409	1467.59	1.86717	365.46	0.464962	238.479	1467.59	6.85792	0.00872509	0	0	1635035	341422	340584	341109	96996	2893	11969
780	0	0	0	0	0	0	0	0	0	0	0	0	92464	59286	201401	33006	33006	24564	0
1267	861.649	0.680071	1842.61	1.45431	670.321	0.529062	861.649	1842.61	44.4598	0.0350906	16.8382	0.0132898	1996886	1348780	1346988	90936	11408	4366	0
1037	714.408	0.688918	675.162	0.651072	255.113	0.246011	714.408	675.162	16.3058	0.015724	5.56475	0.0053662	44832	1030988	22398	23171	23171	11546	7834
904	20.2281	0.0223762	149.133	0.16497	63.8876	0.0706721	20.2281	149.133	9.87832	0.0109273	12.3768	0.0136911	3113	632702	28857	31111	22570	4286	2031
860	270.351	0.314361	0	0	104.603	0.121631	270.351	0	4.52332	0.00525967	20.628	0.023986	586407	93027	402893	105374	2614	5791	0
1374	1261.08	0.917819	49.7289	0.0361928	131.105	0.0954188	1261.08	49.7289	26.7021	0.0194339	30.894	0.0224847	674460	108825	586866	40540	40542	0	356613
414	72.1564	0.174291	467.242	1.1286	100.492	0.242733	72.1564	467.242	5.27477	0.012741	0	0	11414	452105	12909	15199	13444	10713	15278
707	255.61	0.361542	237.785	0.336329	26.7813	0.0378802	255.61	237.785	5.59577	0.00791481	21.2036	0.029991	341416	52170	316248	28816	7830	4085	0
738	40.3609	0.0546896	0	0	207.183	0.280735	40.3609	0	13.3803	0.0181304	7.67552	0.0104004	2191535	3052407	1906752	337682	6399	14084	155
774	241.566	0.312101	424.743	0.548763	108.541	0.140233	241.566	424.743	11.7606	0.0151946	24.2259	0.0312996	0	137886	0	1236	50	79	12130
4353	0	0	0	0	0	0	0	0	181.458	0.0416858	101.509	0.0233193	1189932	6343409	861314	762215	353886	61670	0
1039	0	0	118.892	0.11443	0	0	0	118.892	8.88611	0.00855256	28.6873	0.0276105	155602	41520	195290	40363	0	6898	54101
478	0	0	160.505	0.335784	0	0	0	160.505	9.51355	0.0199028	14.5835	0.0305094	611266	275119	481273	232774	181819	8410	0
619	0	0	0	0	0	0	0	0	9.68134	0.0156403	5.70867	0.0092224	696	104254	10990	12034	4350	6137	17170
949	78.4144	0.0826284	0	0	0	0	78.4144	0	8.18573	0.00862564	21.1077	0.022242	8989	350348	114	2073	2791	2384	743
562	105.826	0.188302	205.386	0.365455	66.4663	0.118268	105.826	205.386	12.1838	0.0216793	6.71608	0.0119503	965310	933137	576879	7737	7691	2662	0
706	22.067	0.0312564	1.97932	0.00280357	0	0	22.067	1.97932	5.90949	0.00837038	13.72	0.0194334	158201	61186	31097	20566	20566	5597	1350
734	0	0	783.481	1.06741	7.85043	0.0106954	0	783.481	9.10499	0.0124046	7.67552	0.0104571	158256	1138973	63994	44515	5677	5555	9339
465	0	0	0	0	0	0	0	0	0	0	0	0	413323	931433	183503	51229	31334	103262	26463
2475	1135.12	0.458633	1246.89	0.503795	759.147	0.306726	1135.12	1246.89	19.4065	0.00784099	55.4077	0.022387	4869814	4913862	566174	312067	45395	2682	5655
606	391.18	0.645512	199.087	0.328526	81.9841	0.135287	391.18	199.087	7.27377	0.0120029	7.67552	0.0126659	612270	850608	438867	604781	166777	5942	29111
1719	165.864	0.0964889	0	0	88.8145	0.0516664	165.864	0	12.6945	0.00738479	14.8713	0.00865115	618204	649984	501387	100041	7701	720	0
755	136.08	0.180239	207.534	0.274879	0	0	136.08	207.534	6.85792	0.00908333	0	0	1304756	112811	133871	35708	3369	2872	0
704	0	0	0	0	0	0	0	0	0	0	0	0	463136	934891	238727	423666	20426	49780	1964
739	113.686	0.153837	262.535	0.355257	24.5217	0.0331823	113.686	262.535	5.5447	0.00750298	14.3916	0.0194744	250550	583010	243896	159522	54022	3859	3959
528	91.5524	0.173395	116.388	0.220432	106.879	0.202422	91.5524	116.388	1.63423	0.00309513	6.71608	0.0127198	7603667	7862806	7619380	7192334	5955849	5883005	4964180
630	18.7084	0.0296958	119.423	0.189561	0	0	18.7084	119.423	2.72858	0.00433107	26.7204	0.0424134	47919	118834	6619	6517	6517	611	34670
646	1574.28	2.43696	127.128	0.196792	19362.8	29.9734	1574.28	127.128	557.55	0.863081	392.747	0.607967	74767	117884	12775	45983	394	324	2283
402	1503.48	3.74	388.281	0.965874	110.951	0.275998	1503.48	388.281	6.7412	0.0167691	4.41342	0.0109787	7525139	7847290	7516389	7517603	7048083	7073132	4430929
1527	105.738	0.0692455	134.232	0.0879058	0	0	105.738	134.232	13.3657	0.00875289	21.1077	0.013823	300178	3618513	175574	176166	126763	23	1671
704	119.01	0.169048	82.9018	0.117758	145.051	0.206038	119.01	82.9018	12.7528	0.0181148	0	0	1784887	1876209	1084524	929437	17980	14126	5501
14004	112.403	0.0080265	149.646	0.010686	398.889	0.0284839	112.403	149.646	180.736	0.012906	236.982	0.0169224	183676	8212	18017	46901	45638	8552	0
1167	641.976	0.550108	898.016	0.769508	95.1748	0.0815551	641.976	898.016	22.4415	0.0192301	21.1077	0.0180871	904786	145817	138213	138566	38569	11146	4684
905	440.422	0.486654	428.025	0.472956	114.777	0.126825	440.422	428.025	10.8268	0.0119633	0	0	81964	28712	72407	86496	3341	3099	0
555	211.476	0.381037	0	0	0	0	211.476	0	7.41969	0.0133688	7.67552	0.0138298	774045	1160091	768987	15603	10553	1692	618
535	195.623	0.365651	137.679	0.257344	68.048	0.127193	195.623	137.679	10.4109	0.0194596	19.6205	0.0366739	114008	137776	1793	2172	2192	1079	15297
1504	200.007	0.132984	137.456	0.0913933	59.9692	0.0398732	200.007	137.456	7.82824	0.00520495	0.623636	0.000414652	327843	25684	179916	32892	18661	6484	3389
493	0	0	0	0	0	0	0	0	0	0	0	0	5699503	22138984	77840	5353023	77197	131856	0
878	233.396	0.265827	303.139	0.345261	0	0	233.396	303.139	11.6804	0.0133034	14.3916	0.0163914	9263	86231	46684	48834	48854	7988	9893
919	665.676	0.724348	73.7619	0.0802632	39.2974	0.042761	665.676	73.7619	12.5048	0.0136069	60.1569	0.0654591	545104	135917	24399	12232	832	875	7610
823	652.879	0.793292	623.656	0.757784	0	0	652.879	623.656	12.3005	0.0149459	29.7426	0.0361393	1766244	1577310	512492	791863	169346	11263	0
1266	86.4146	0.068258	71.68	0.0566193	0	0	86.4146	71.68	8.4119	0.00664447	6.71608	0.00530496	7219	24600	12081	13017	12575	59	31601
870	270.322	0.310715	250.675	0.288132	87.9957	0.101144	270.322	250.675	4.84432	0.00556818	0	0	1777301	2328262	1366185	1366630	455701	24026	14403
398	63.9863	0.16077	181.152	0.455156	105.222	0.264378	63.9863	181.152	5.95326	0.0149579	7.67552	0.0192852	1914197	1178180	844695	674380	106670	2544	3875
623	105.738	0.169724	363.412	0.583326	0	0	105.738	363.412	9.79808	0.0157273	6.86	0.0110112	551251	32035	4223	106767	16416	2812	2117
820	0	0	0	0	0	0	0	0	3.21009	0.00391475	2.30266	0.00280812	8433946	8406161	1388905	1101897	1099371	337707	1494701
825	111.641	0.135322	139.134	0.168648	16.7292	0.0202778	111.641	139.134	5.17262	0.00626985	3.02224	0.00366332	463454	226271	342763	87308	2248	1617	2084
730	12.3228	0.0168805	0	0	0	0	12.3228	0	1.6853	0.00230863	0	0	2464	214935	3687	6140	4940	5123	77056
2872	2515.66	0.875925	721.665	0.251276	577.34	0.201024	2515.66	721.665	40.2356	0.0140096	57.5664	0.020044	1070	407393	7932	9100	9080	8847	826
585	171.939	0.293913	238.41	0.407539	150.518	0.257295	171.939	238.41	9.38222	0.016038	7.67552	0.0131205	636112	5210014	229879	327030	20123	2947	10122
1448	317.214	0.21907	192.927	0.133237	0	0	317.214	192.927	20.5446	0.0141882	77.7147	0.0536704	1033648	6187125	705030	605931	197602	5598	5585
1034	494.316	0.478062	175.742	0.169964	307.721	0.297603	494.316	175.742	13.3729	0.0129332	40.5364	0.0392034	159544	96803	89568	34433	22066	5528	29755
899	0	0	0	0	0	0	0	0	0	0	0	0	4073694	5098690	3803000	3803227	2663716	2596505	1541332
825	216.993	0.263022	237.811	0.288255	110.951	0.134486	216.993	237.811	5.07778	0.00615489	17.5098	0.021224	17881	61951	8885	9520	8708	2062	4957
1230	844.088	0.68625	824.258	0.670129	44.4753	0.0361588	844.088	824.258	23.0543	0.0187433	18.7091	0.0152106	18329	152550	13397	1810	0	0	16165
1712	1086.76	0.634791	1718.19	1.00362	324.12	0.189323	1086.76	1718.19	109.45	0.0639309	106.498	0.0622067	1523	162796	37817	39947	4339	382	24508
858	10.1141	0.0117879	0	0	204.637	0.238505	10.1141	0	8.7402	0.0101867	23.6982	0.0276203	2502353	1418859	912295	404030	175779	6446	21106
756	0	0	118.892	0.157265	0	0	0	118.892	4.49413	0.00594461	6.71608	0.0088837	99973	29711	4142	69284	4104	1607	33277
418	76.3152	0.182572	30.7139	0.0734782	0	0	76.3152	30.7139	1.44454	0.00345584	5.75664	0.0137719	344	495853	51704	20698	9431	1592	15216
481	156.526	0.325417	353.268	0.734446	7.00656	0.0145667	156.526	353.268	2.75047	0.00571823	0	0	983972	233768	322049	316960	14193	1867	0
827	182.614	0.220815	203.565	0.246149	150.507	0.181991	182.614	203.565	10.265	0.0124123	6.71608	0.00812102	6324992	13025822	1468804	1088779	45419	4907	2513
453	59.1495	0.130573	402.857	0.88931	69.4958	0.153412	59.1495	402.857	9.62298	0.0212428	11.7531	0.0259451	229398	8461	84623	85281	14945	2835	11885
706	0	0	237.799	0.336825	0	0	0	237.799	6.60987	0.00936242	9.5944	0.0135898	5792	981255	13200	13584	13604	3180	16281
586	117.387	0.200319	68.8025	0.11741	0	0	117.387	68.8025	21.493	0.0366775	9.11468	0.0155541	61284	211741	47543	42646	38168	5880	21327
1519	371.661	0.244674	1597.78	1.05186	152.857	0.10063	371.661	1597.78	14.3068	0.00941856	38.3776	0.0252651	130228	256813	50734	52684	24536	9543	0
783	24.8254	0.0317055	69.3539	0.0885746	81.8743	0.104565	24.8254	69.3539	7.28107	0.00929894	0	0	2191	38632	0	2561	1561	1616	1728
1944	676.872	0.348185	3993.93	2.05449	223.182	0.114806	676.872	3993.93	42.2565	0.0217369	58.8137	0.030254	86634	10681	68379	57058	57038	2835	11717
603	105.738	0.175353	0	0	0	0	105.738	0	8.9226	0.014797	16.7902	0.0278445	263774	140077	25376	10275	10295	1204	16410
760	414.676	0.545627	356.695	0.469335	45.9108	0.0604089	414.676	356.695	5.83653	0.00767965	13.4322	0.0176739	591974	1204794	272938	73778	60857	409	43955
847	105.738	0.124838	383.297	0.452535	110.951	0.130993	105.738	383.297	15.5762	0.0183899	5.08503	0.00600358	169271	39165	58433	58753	21533	1889	0
1263	211.476	0.167439	589.033	0.466376	0	0	211.476	589.033	24.3529	0.0192818	21.1077	0.0167123	2792250	2376393	158669	578119	152124	7768	0
663	151.53	0.228553	411.639	0.620873	0	0	151.53	411.639	12.1327	0.0182997	15.351	0.0231539	3327235	2911378	693654	1113104	290924	3988	14681
1258	91.6136	0.0728248	21.6656	0.0172222	67.4837	0.0536436	91.6136	21.6656	7.61667	0.00605459	7.67552	0.00610137	248259	1420890	125652	15221	1201	15163	0
1069	51.4898	0.0481663	342.231	0.320141	215.64	0.201721	51.4898	342.231	6.80685	0.00636749	7.67552	0.00718009	91040	868204	17755	18372	18372	3681	0
336	268.358	0.798685	36.0379	0.107256	0	0	268.358	36.0379	0.948437	0.00282273	2.49454	0.00742424	961127	481496	489890	163921	9806	9751	4831
1072	873.169	0.814523	1196.57	1.11621	101.521	0.0947023	873.169	1196.57	16.6633	0.0155441	44.1343	0.04117	1396629	696245	505447	704711	155931	10488	0
2951	280.638	0.0950991	2902.62	0.983605	424.084	0.143708	280.638	2902.62	44.5692	0.0151031	178.456	0.060473	44312	92028	33092	34279	21859	4900	480
880	984.054	1.11824	543.067	0.617122	358.214	0.407061	984.054	543.067	14.3433	0.0162992	13.4322	0.0152638	353874	521019	231779	347730	70101	8230	44500
864	177.441	0.205372	475.598	0.550461	0	0	177.441	475.598	13.9055	0.0160944	22.0671	0.0255406	1071372	1553685	1123544	669561	240035	9401	20056
1736	548.772	0.316113	627.537	0.361485	223.077	0.128501	548.772	627.537	892.552	0.514143	452.856	0.260862	150134	319450	19160	19150	22540	5676	44125
1088	951.447	0.874492	467.574	0.429755	388.738	0.357296	951.447	467.574	1851.46	1.70171	929.505	0.854325	65650	85887	60226	7099	7099	4398	0
2707	699.551	0.258423	584.374	0.215875	165.56	0.0611601	699.551	584.374	76.4148	0.0282286	247.2	0.0913187	3178702	4373553	860144	315881	85418	14218	0
634	107.577	0.16968	118.892	0.187527	21.425	0.0337934	107.577	118.892	7.42699	0.0117145	1.82294	0.00287529	1717922	1977061	1733635	1306589	70104	461	72843
1386	76.1186	0.0549197	42.194	0.030443	210.719	0.152034	76.1186	42.194	5.00483	0.00361099	15.351	0.0110758	21252	340899	26893	27948	6573	11749	29655
393	110.524	0.281232	237.088	0.603277	0	0	110.524	237.088	0.685793	0.00174502	0	0	2867	405435	42438	39796	3080	187	0
1396	105.738	0.0757435	356.705	0.25552	104.83	0.0750929	105.738	356.705	14.2557	0.0102118	34.7317	0.0248795	28240	61686	49407	262207	49825	9598	18644
4735	78.4144	0.0165606	90.1279	0.0190344	0	0	78.4144	90.1279	83.7543	0.0176883	78.6741	0.0166154	472808	431375	430147	431658	44805	12907	0
613	51.0909	0.0833456	285.244	0.465324	0	0	51.0909	285.244	9.78349	0.01596	0	0	73239	294698	118294	115322	52182	15927	43958
544	204.121	0.375222	0	0	110.951	0.203954	204.121	0	2.53889	0.00466708	0	0	545489	4081565	225299	284791	43125	5421	3030
441	105.738	0.239768	259.257	0.587884	0	0	105.738	259.257	5.94597	0.0134829	7.67552	0.0174048	1866504	1944045	1855543	198007	198047	407	1092
2399	0	0	0	0	0	0	0	0	0	0	0	0	545672	210734	525603	118671	85610	562	41004
417	52.7347	0.126462	66.6469	0.159825	71.1101	0.170528	52.7347	66.6469	5.68333	0.0136291	0	0	441030	76285	7579	8728	7588	1609	0
996	363.197	0.364656	645.726	0.648319	86.9833	0.0873326	363.197	645.726	16.0723	0.0161369	0	0	2117404	585077	1325504	91314	448	1271	29122
891	56.0871	0.0629484	118.892	0.133437	50.5019	0.05668	56.0871	118.892	2.1887	0.00245645	22.1631	0.0248744	325853	582878	314931	167096	0	2325	28819
626	560.693	0.895675	663.234	1.05948	0	0	560.693	663.234	13.3219	0.021281	7.67552	0.0122612	2409	101014	67462	17546	17576	6270	0
910	387.698	0.426042	582.082	0.639651	79.184	0.0870154	387.698	582.082	18.9687	0.0208448	50.1787	0.0551415	607307	230645	231545	154922	2490	2395	27712
408	209.931	0.514537	32.1214	0.078729	0	0	209.931	32.1214	1.15272	0.00282528	0	0	49466	263384	24270	18283	17134	2484	7221
1300	756.375	0.581827	257.533	0.198102	84.2528	0.0648098	756.375	257.533	19.2751	0.014827	12.3288	0.0094837	549547	777772	250700	226537	135797	8662	5774
655	1.3203	0.00201573	0	0	72.4206	0.110566	1.3203	0	5.32583	0.00813104	0	0	1891782	1515120	1516020	598793	43238	4260	10310
398	403.188	1.01304	237.8	0.597487	110.951	0.278772	403.188	237.8	9.52814	0.02394	0	0	1013477	725005	548357	548397	13211	3515	20588
572	134.717	0.235519	280.747	0.490816	0	0	134.717	280.747	18.3851	0.0321418	8.25118	0.0144251	7460	333684	21541	22810	9768	2140	8086
447	111.255	0.248892	165.468	0.370175	72.5471	0.162298	111.255	165.468	7.36862	0.0164846	0	0	235909	8823	8897	10090	9448	905	4958
626	56.5524	0.0903392	27.2177	0.0434787	29.842	0.047671	56.5524	27.2177	1.02139	0.00163162	14.7754	0.0236028	235450	609440	156386	71276	50388	2077	1787
482	0	0	0	0	0	0	0	0	0	0	0	0	174645	297722	167566	94302	22168	18844	5026
805	0	0	0	0	0	0	0	0	0	0	0	0	154471	5597292	174924	171	151	440	8250
654	0	0	119.882	0.183306	0	0	0	119.882	11.6512	0.0178153	0	0	1019767	947069	1000604	931396	103220	2749	0
528	105.738	0.200261	237.787	0.450355	0	0	105.738	237.787	10.6079	0.0200907	12.1849	0.0230774	1126928	1386067	1142641	715595	519962	162640	11995
812	116.771	0.143807	214.997	0.264775	0	0	116.771	214.997	10.9435	0.0134772	6.71608	0.00827103	1462597	902935	8604	11551	3691	1869	2762
1607	346.922	0.215882	476.949	0.296795	146.738	0.0913116	346.922	476.949	14.7154	0.00915703	14.3916	0.00895557	1656626	3199746	493215	177364	20314	1176	0
941	1057.38	1.12368	118.892	0.126347	21.425	0.0227684	1057.38	118.892	10.0097	0.0106373	7.67552	0.00815677	0	21743	0	857	0	0	289
1392	2374.42	1.70576	223.868	0.160825	263.584	0.189356	2374.42	223.868	15.1166	0.0108596	7.67552	0.00551402	38010	79407	30267	31143	29860	3922	13941
1888	2068.91	1.09582	374.67	0.198448	12875.4	6.81962	2068.91	374.67	239.502	0.126855	142.813	0.0756423	269119	103637	265934	180230	3859	3843	0
523	74.708	0.142845	0	0	0	0	74.708	0	3.88859	0.00743515	10.0741	0.0192622	747702	34345	235329	558	578	3584	38821
1007	2414.29	2.39751	268.804	0.266935	114.688	0.11389	2414.29	268.804	31.955	0.0317329	66.5372	0.0660747	1681038	3046376	1716585	1716827	1659067	1463265	123283
417	230.436	0.552604	308.108	0.738868	73.995	0.177446	230.436	308.108	40.5712	0.097293	39.9607	0.095829	45156	16652	1629	5660	5700	0	0
724	2.67715	0.00369772	53.7304	0.0742133	0	0	2.67715	53.7304	2.07926	0.00287191	0	0	40731	319568	16883	225661	16981	3212	7087
9747	1055.28	0.108267	897.5	0.0920796	650.837	0.0667731	1055.28	897.5	562.109	0.05767	1562.83	0.16034	2085781	2200967	1482503	379060	0	0	6751
955	0	0	0	0	0	0	0	0	0	0	0	0	99848	151015	5701	5903	4123	2031	138217
1019	189.002	0.185478	108.666	0.106639	0	0	189.002	108.666	15.7805	0.0154863	0	0	545114	1016869	320705	505644	102404	0	4124
