Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
856	260.208	0.303981	713.41	0.833423	0	0	260.208	713.41	6.74119	0.00787522	13.624	0.0159159	18692	614839	14144	14895	7495	7494	4219
809	249.286	0.308141	74.7449	0.0923917	315.478	0.389961	249.286	74.7449	14.0879	0.017414	13.8159	0.0170778	2638863	1964763	1069742	1034454	8423	10290	11085
875	2473.61	2.82698	129.929	0.148491	2371.17	2.70991	2473.61	129.929	443.576	0.506945	495.071	0.565795	668824	626903	625228	450974	146568	2560	32490
2259	0	0	0	0	0	0	0	0	9.33846	0.00413389	6.71608	0.00297303	875964	320360	802298	311945	42505	19028	3694
960	6254.73	6.51534	198.434	0.206702	12.4683	0.0129878	6254.73	198.434	52.8061	0.0550063	35.4993	0.0369784	1398	92158	0	127	127	0	1537
2054	980.13	0.477181	1044.18	0.508364	173.124	0.0842865	980.13	1044.18	34.0854	0.0165946	51.3301	0.0249903	31618	8772	55698	56549	23592	0	0
2480	214.939	0.086669	73.4524	0.0296179	67.1485	0.027076	214.939	73.4524	28.796	0.0116113	26.9603	0.0108711	1602842	1680667	1298820	707386	223316	11856	3963
612	390.09	0.637402	143.662	0.234741	0	0	390.09	143.662	7.46346	0.0121952	7.67552	0.0125417	12463	233335	10645	2289	2409	7318	4934
980	483.909	0.493785	713.627	0.728191	73.0273	0.0745177	483.909	713.627	3.99802	0.00407962	14.3916	0.0146853	274505	91794	60145	35615	11739	0	24473
1700	620.527	0.365016	658.89	0.387583	272.55	0.160324	620.527	658.89	25.7464	0.0151449	16.7422	0.00984837	181463	75064	7452	8362	8322	2559	14199
892	892.019	1.00002	296.737	0.332664	243.317	0.272777	892.019	296.737	13.745	0.0154092	0	0	15279	40892	42690	31454	994	5025	3380
2603	0	0	0	0	0	0	0	0	6.5515	0.0025169	17.2219	0.00661619	0	192976	16548	5940	5940	2843	9141
916	268.483	0.293103	237.785	0.25959	0	0	268.483	237.785	5.86571	0.00640361	32.7169	0.0357172	2256550	9161271	13267	84769	13727	0	2316
891	1112.98	1.24913	0	0	110.951	0.124524	1112.98	0	55.4033	0.062181	102.756	0.115327	401824	305633	65223	3117	3097	6962	37231
859	0	0	5.94462	0.0069204	0	0	0	5.94462	2.71398	0.00315947	6.71608	0.00781849	257927	440940	48954	443672	197208	77306	0
4852	0	0	237.785	0.0490076	0	0	0	237.785	260.849	0.0537612	367.466	0.0757349	971234	456592	32205	933959	27454	0	22191
930	244.576	0.262985	23.7785	0.0255683	0	0	244.576	23.7785	23.4191	0.0251818	70.8067	0.0761362	30372	267599	5622	18081	18101	3818	26983
708	160.966	0.227353	194.246	0.274358	72.3942	0.102252	160.966	194.246	15.9045	0.022464	7.67552	0.0108411	227446	1234864	245314	47986	4786	1507	22343
519	0	0	0	0	0	0	0	0	2.1887	0.00421714	0	0	35254	350145	23691	23208	23208	7272	537
483	696.953	1.44297	0	0	0	0	696.953	0	16.0578	0.0332459	79.7774	0.165171	1331836	6253130	1329044	73822	106657	6014	0
1230	327.045	0.26589	322.558	0.262242	66.4624	0.0540345	327.045	322.558	10.7611	0.00874886	7.67552	0.00624026	1751463	1829288	1447441	856007	74878	1764	1579
1296	250.354	0.193174	547.903	0.422764	110.041	0.0849081	250.354	547.903	49.4792	0.0381784	64.2825	0.0496007	184572	479624	45470	46030	7617	4826	16155
1117	205.293	0.18379	865.503	0.774846	107.391	0.0961427	205.293	865.503	24.7104	0.0221221	27.2001	0.0243511	16223	472538	10157	1371	1351	3740	0
1605	819.203	0.510407	917.186	0.571455	110.951	0.0691284	819.203	917.186	25.6005	0.0159505	0	0	664100	338724	478524	145531	105010	1300	0
1636	125.631	0.0767916	227.838	0.139265	159.372	0.0974156	125.631	227.838	5.60307	0.00342486	27.8238	0.0170072	0	82743	4180	20372	769	769	5620
871	422.87	0.4855	743.992	0.854182	134.413	0.154321	422.87	743.992	27.3661	0.0314191	33.8683	0.0388843	258811	12742793	248541	39099	39067	2771	0
2057	180.113	0.0875609	196.622	0.0955867	17.046	0.00828683	180.113	196.622	8.69643	0.00422772	34.4919	0.0167681	171692	9879	74772	198152	52212	314	0
1792	0	0	0	0	0	0	0	0	27.9424	0.0155929	34.1081	0.0190335	733	179116	2477	3678	3698	4251	23006
1036	722.173	0.697078	14.8615	0.0143451	45.9095	0.0443142	722.173	14.8615	29.2264	0.0282109	3.69384	0.00356549	19631	267743	8443	8412	8412	7168	2062
1648	113.66	0.0689683	187.118	0.113543	189.164	0.114784	113.66	187.118	6.81415	0.0041348	16.2625	0.00986803	4246474	8089067	1769225	369605	73741	878	0
518	65.1619	0.125795	74.1418	0.143131	122.552	0.236586	65.1619	74.1418	10.4766	0.020225	17.5578	0.0338953	0	22460	12706	14205	0	0	0
752	0	0	0	0	0	0	0	0	0	0	0	0	562881	975259	776122	611395	80818	4348	6029
1633	283.18	0.173411	265.495	0.162581	140.892	0.086278	283.18	265.495	65.661	0.0402088	96.9035	0.0593408	803006	784581	785625	415533	33763	407	0
1574	159.836	0.101548	159.727	0.101478	0	0	159.836	159.727	8.12737	0.00516351	6.71608	0.00426689	705382	869193	667674	522648	1747	1477	0
1778	421.993	0.237342	746.999	0.420134	166.365	0.0935687	421.993	746.999	19.5816	0.0110133	21.4915	0.0120874	5544	5075784	0	1330	970	8763	7826
1010	0	0	237.785	0.23543	0	0	0	237.785	4.23149	0.00418959	7.67552	0.00759952	0	21672	26350	8455	8455	1040	1275
1504	200.007	0.132984	137.456	0.0913933	59.9692	0.0398732	200.007	137.456	7.82824	0.00520495	0.623636	0.000414652	770485	721562	695551	489528	52280	393	116682
808	650.988	0.805679	53.4838	0.0661928	38634.1	47.8145	650.988	53.4838	6.28886	0.00778324	17.6537	0.0218486	415646	2365212	380914	381455	72335	5115	5710
1042	576.569	0.553329	1025.29	0.983967	199.148	0.191121	576.569	1025.29	27.2274	0.02613	25.713	0.0246766	9297	8639	0	0	0	33	0
1068	290.063	0.271595	187.001	0.175094	8.31168	0.00778247	290.063	187.001	3.47274	0.00325163	12.8565	0.0120379	115905	29445	29314	15027	14731	1281	1550
1583	7925.72	5.00677	151.59	0.0957611	424.961	0.268453	7925.72	151.59	173.323	0.10949	73.0134	0.0461235	1258791	1036494	189430	187632	80530	252071	218289
953	317.215	0.332859	286.794	0.300938	110.951	0.116423	317.215	286.794	11.0238	0.0115674	14.9673	0.0157054	1740211	1999350	1755924	1328878	92393	19549	51798
8018	0	0	0	0	0	0	0	0	7.00384	0.000873515	7.24377	0.000903439	3234416	467496	613014	436001	323376	335542	656042
1960	95.729	0.0488413	0	0	0	0	95.729	0	9.95128	0.00507719	23.986	0.0122378	649349	1201060	684719	641012	172852	35638	11044
613	1211.95	1.97708	117.806	0.19218	184.299	0.300651	1211.95	117.806	2.33461	0.0038085	0	0	449941	266958	523011	28074	52363	10582	10266
2100	1956.48	0.931657	2464.29	1.17347	553.798	0.263713	1956.48	2464.29	30.1822	0.0143725	40.4404	0.0192573	62737	21293	7653	7732	6552	5280	0
2852	11943.3	4.18769	513.731	0.18013	611.09	0.214267	11943.3	513.731	463.8	0.162623	429.685	0.150661	423822	539753	427117	33398	33113	4614	0
1439	1136.23	0.789594	193.424	0.134415	147.169	0.102271	1136.23	193.424	9.94399	0.00691035	27.9197	0.0194022	71057	49535	58667	11120	11140	3267	82254
1758	0	0	0	0	0	0	0	0	1.16731	0.000663997	0	0	0	106967	0	542	0	0	17929
2246	0	0	118.892	0.0529352	0	0	0	118.892	3.21009	0.00142925	14.3916	0.00640766	117778	55878	39469	92781	12973	17975	0
626	504.692	0.806217	116.918	0.18677	87.9845	0.14055	504.692	116.918	0	0	0	0	70919	304539	90717	31732	19657	10500	7505
1649	201.825	0.122393	356.677	0.216299	284.8	0.172711	201.825	356.677	12.6507	0.00767173	28.7832	0.017455	457409	292944	509124	280792	46302	14959	6236
579	55.4184	0.095714	30.1837	0.0521307	58.6468	0.10129	55.4184	30.1837	7.33214	0.0126635	51.6179	0.0891501	0	18077	4396	4719	3280	1096	9439
2711	0	0	0	0	0	0	0	0	26.6292	0.00982264	6.71608	0.00247734	464011	5617488	135393	36294	36294	36398	0
1934	477.399	0.246845	164.718	0.0851694	81.4152	0.0420968	477.399	164.718	12.4026	0.00641294	6.71608	0.00347264	41825	100689	1615	25682	2442	2549	2756
1023	336.668	0.329098	377.888	0.369392	200.049	0.195552	336.668	377.888	11.7387	0.0114748	58.9096	0.0575852	1263596	1256547	690215	332238	22375	5611	6893
2359	593.194	0.25146	486.696	0.206315	913.103	0.387072	593.194	486.696	25.4546	0.0107904	44.614	0.0189122	68207	507363	35535	0	0	0	0
688	12.8057	0.018613	630.774	0.916823	25.0641	0.0364304	12.8057	630.774	7.95227	0.0115585	35.4993	0.0515978	178815	91785	225137	75828	75792	2937	1486
566	1086.7	1.91997	451.283	0.79732	18.5627	0.0327962	1086.7	451.283	12.658	0.0223639	14.3916	0.0254269	50252	20951	55931	26891	10746	1187	1784
1064	105.738	0.0993777	248.683	0.233725	0	0	105.738	248.683	4.3774	0.00411409	6.90797	0.00649245	1613803	567554	468875	393276	6031	6738	9605
944	0	0	0	0	0	0	0	0	11.4688	0.0121491	22.0671	0.0233762	33637	305577	46207	47273	29173	12023	8421
914	191.233	0.209227	88.1441	0.0964378	0	0	191.233	88.1441	11.3521	0.0124202	25.9529	0.0283948	529840	80123	606188	347231	16582	3216	6388
1453	4198.14	2.88929	554.341	0.381515	976.668	0.672173	4198.14	554.341	328.67	0.226201	164.496	0.113211	521345	11695	106634	35853	18320	3918	6084
1478	0	0	0	0	0	0	0	0	0	0	0	0	50711	533779	36927	34288	14130	935	0
858	2373.2	2.76597	236.621	0.275782	6657.92	7.75981	2373.2	236.621	88.3214	0.102939	96.4237	0.112382	0	91534	54489	55769	0	0	252
2897	3412.45	1.17793	1358.37	0.468889	519.031	0.179162	3412.45	1358.37	43.3873	0.0149766	48.1639	0.0166254	44872	1083807	2084	2990	2990	3447	0
2204	7840.69	3.55748	709.454	0.321894	339.686	0.154122	7840.69	709.454	121.283	0.0550287	125.687	0.0570266	0	36690	0	634	654	0	0
1272	0	0	0	0	0	0	0	0	4.08558	0.00321193	41.2559	0.0324339	3008	17715	6804	7746	7746	0	0
1473	1160.76	0.788027	112.567	0.0764199	110.951	0.0753232	1160.76	112.567	22.6166	0.0153541	29.7426	0.0201919	921584	4753783	367343	367468	188231	5075	25054
7161	2204.34	0.307825	2468.77	0.344752	1728.74	0.241411	2204.34	2468.77	251.153	0.0350724	125.543	0.0175315	505571	827722	496821	498035	28515	53564	2122
2029	1182.09	0.5826	495.692	0.244304	170.291	0.0839283	1182.09	495.692	39.2507	0.0193448	50.8503	0.0250618	2919515	3471226	2954885	2911178	828758	123772	33783
5965	1552.02	0.260188	3948.25	0.661903	863.763	0.144805	1552.02	3948.25	2966.42	0.497304	1828.36	0.306514	1496443	1783016	1498186	1253609	1066	0	6823
383	44.8899	0.117206	55.951	0.146086	0	0	44.8899	55.951	0	0	0	0	599143	427002	187760	337557	25257	2213	23172
811	195.104	0.240572	575.2	0.709248	103.29	0.127361	195.104	575.2	13.1322	0.0161926	15.5429	0.0191652	2289	187096	101616	1443	0	1734	28661
6933	0	0	0	0	0	0	0	0	0	0	0	0	911299	686535	354839	354509	12372	3433	19432
1380	8331.1	6.03703	515.766	0.373744	44.583	0.0323065	8331.1	515.766	19.0417	0.0137983	27.8238	0.0201622	484230	345042	267347	267318	118066	0	0
537	76.8041	0.143024	262.497	0.488821	64.3979	0.119922	76.8041	262.497	2.04279	0.00380407	3.50196	0.00652133	711917	658215	127612	117307	14743	9538	0
612	139.97	0.228709	0	0	43.4372	0.0709759	139.97	0	7.93769	0.0129701	18.805	0.0307272	835608	679436	704787	328168	146889	5091	0
726	750.802	1.03416	1693.4	2.3325	465.952	0.641807	750.802	1693.4	4.713	0.00649173	14.7274	0.0202857	210175	70099	120684	146	105	7118	3305
597	3613.12	6.05213	316.7	0.530486	82.5031	0.138196	3613.12	316.7	21.1866	0.0354885	15.351	0.0257136	2592386	3143347	2181270	2181715	1270786	553198	84440
6005	0	0	0	0	0	0	0	0	6.71201	0.00111774	0	0	85213	136794	24801	24752	24752	20473	45717
585	285.577	0.488166	83.2247	0.142264	14.5384	0.024852	285.577	83.2247	57.7817	0.0987721	36.6986	0.0627326	11016095	27455576	5237748	10669615	4759588	4860380	4999002
2097	0	0	0	0	0	0	0	0	23.1856	0.0110566	34.5399	0.0164711	337940	957926	48354	18324	18324	18352	0
1141	2587.26	2.26754	563.376	0.493757	236.101	0.206924	2587.26	563.376	120.561	0.105662	174.33	0.152787	225684	118961	191587	192416	0	8248	5050
1380	290.948	0.210832	118.892	0.0861539	0	0	290.948	118.892	2.33461	0.00169175	18.5652	0.013453	566668	410229	36112	35974	35954	6131	17996
1061	167.854	0.158204	363.634	0.342727	110.951	0.104572	167.854	363.634	87.1176	0.0821089	115.133	0.108513	71079	1894506	55257	211383	140346	4045	472556
946	160.265	0.169414	367.763	0.388756	68.7547	0.0726794	160.265	367.763	15.8972	0.0168047	17.126	0.0181036	131505	63622	62306	173637	13837	7482	0
1014	0	0	0	0	0	0	0	0	0	0	0	0	284400	3293935	346251	347187	117065	1273	0
465	173.987	0.374166	512.258	1.10163	0	0	173.987	512.258	2.37838	0.0051148	9.78629	0.0210458	26200	17804	36817	54644	29608	4448	6209
568	0	0	0	0	0	0	0	0	3.12254	0.00549744	0.191888	0.000337831	156170	98673	57357	20270	4907	18634	312
946	33.3867	0.0352924	65.4874	0.0692255	53.8862	0.0569622	33.3867	65.4874	3.50192	0.00370182	7.67552	0.00811366	679251	406720	58511	58532	13239	79	0
838	296.038	0.353268	1630.85	1.94613	237.208	0.283064	296.038	1630.85	14.8394	0.0177081	2.35063	0.00280505	129543	22685	187647	132435	27772	19362	49897
912	248.514	0.272494	524.352	0.574948	72.6296	0.0796377	248.514	524.352	2.31272	0.00253588	23.7462	0.0260374	156471	205201	94530	95064	95064	91442	104093
1166	389.611	0.334144	2339.52	2.00645	145.305	0.124619	389.611	2339.52	21.5368	0.0184707	46.0532	0.0394967	14194	50376	25879	8679	8659	0	0
914	6463.77	7.07196	322.78	0.353151	132.297	0.144745	6463.77	322.78	44.3431	0.0485154	61.0684	0.0668144	36407	228242	19680	46463	11334	1436	1213
1177	766.374	0.651125	1737.23	1.47598	143.426	0.121857	766.374	1737.23	13.2562	0.0112627	39.8647	0.0338698	4038	302822	58596	30024	5223	2407	37425
932	161.517	0.173302	1510.34	1.62054	233.759	0.250814	161.517	1510.34	5.09237	0.00546392	2.59049	0.00277949	510504	1074439	357234	54102	20478	12327	2328
11011	6469.96	0.58759	1748.59	0.158804	86460.6	7.8522	6469.96	1748.59	368.497	0.0334662	386.127	0.0350674	313209	19235	213283	87018	16032	3719	399
1193	519.771	0.435684	904.082	0.757822	229.614	0.192468	519.771	904.082	12.8695	0.0107875	7.67552	0.0064338	720286	1545053	679335	272604	9901	1769	14796
779	58.5265	0.0751303	0	0	0.92352	0.00118552	58.5265	0	6.54421	0.00840078	11.4173	0.0146564	454593	327726	38028	1808	1808	0	73577
1248	163.211	0.130778	641.17	0.513758	335.482	0.268815	163.211	641.17	11.9503	0.00957556	35.2114	0.0282143	8887202	9209353	8878452	8879666	8410146	8435195	5792992
345	249.814	0.724099	262.34	0.760405	167.535	0.485608	249.814	262.34	0	0	0	0	582780	315707	573022	38719	38719	5197	0
672	320.755	0.477314	145.773	0.216924	180.775	0.269011	320.755	145.773	10.659	0.0158616	16.5983	0.0246999	4212	681396	21519	58491	21511	0	8434
1033	6239.02	6.03971	334.984	0.324282	166.358	0.161043	6239.02	334.984	231.251	0.223863	110.767	0.107229	524177	862173	262823	29761	29681	12057	66691
1054	1578.4	1.49753	133.74	0.126888	0	0	1578.4	133.74	9.91481	0.00940684	16.7422	0.0158845	54535	379582	16138	7630	2186	7571	4214
649	0	0	257.064	0.396092	110.951	0.170957	0	257.064	45.7657	0.0705173	132.786	0.204602	1990172	2431072	1028739	476533	2594	2261	40513
1329	0	0	0	0	0	0	0	0	9.77619	0.00735605	14.3916	0.0108289	42931	327617	62148	64030	4373	8005	9485
1603	0	0	0	0	0	0	0	0	12.6142	0.00786912	14.3916	0.00897792	136116	19459	170092	171844	73089	9442	18744
499	158.147	0.316928	67.3724	0.135015	0	0	158.147	67.3724	6.52232	0.0130708	6.71608	0.0134591	0	47636	0	381	381	0	0
1745	0	0	0	0	0	0	0	0	25.7099	0.0147335	84.3348	0.0483294	873780	199192	133606	22541	0	0	22182
823	156.466	0.190117	107.99	0.131215	7449	9.05103	156.466	107.99	7.46346	0.00906861	14.3916	0.0174868	262405	45106	501109	45563	43889	568	22650
653	198.604	0.304141	43.5939	0.0667594	302.999	0.46401	198.604	43.5939	3.78645	0.00579854	20.1482	0.0308549	337468	826853	326234	20343	3037	25128	4284
1490	136.022	0.0912896	337.98	0.226832	52.4786	0.0352205	136.022	337.98	20.0485	0.0134554	18.3253	0.0122989	4162758	11067479	75653	370542	35807	2949	0
1133	0	0	0	0	0	0	0	0	13.8399	0.0122152	15.1592	0.0133797	5138	51985	16003	17722	702	0	5
1112	782.19	0.703408	299.733	0.269544	66.0359	0.0593848	782.19	299.733	13.7596	0.0123738	0	0	204640	100700	97746	99310	2030	4686	17247
1035	404.458	0.390781	1146.66	1.10788	2.77074	0.00267704	404.458	1146.66	13.6721	0.0132097	10.362	0.0100115	630414	2332926	166697	333662	93645	172	0
828	210.517	0.254248	20.288	0.0245025	6.00327	0.00725033	210.517	20.288	9.55732	0.0115427	14.3916	0.0173812	1869748	1786104	302073	539891	34653	0	13287
500	80.9606	0.161921	13.8546	0.0277091	0	0	80.9606	13.8546	3.07877	0.00615754	1.72699	0.00345399	3890516	3737767	834320	711241	2153	2130	7038
9747	1055.28	0.108267	897.5	0.0920796	650.837	0.0667731	1055.28	897.5	562.109	0.05767	1562.83	0.16034	619226	603902	317097	0	0	143356	80352
1426	190.863	0.133845	0	0	0	0	190.863	0	15.2188	0.0106723	25.2333	0.0176952	138942	701866	154908	128725	34907	1312	35618
1117	116.771	0.10454	0	0	221.902	0.198659	116.771	0	17.3783	0.015558	10.266	0.0091907	8453916	8776067	8445166	8446380	7976860	8001909	5359706
868	384.212	0.442641	223.962	0.258021	110.951	0.127824	384.212	223.962	11.746	0.0135323	6.71608	0.00773742	5559699	5603747	122142	5962	18447	5956	4242
1058	339.874	0.321242	411.922	0.38934	78.4253	0.074126	339.874	411.922	102.526	0.0969055	65.9136	0.0623002	1445391	1352278	1082177	1082377	781917	154644	235547
1365	433.738	0.317756	674.476	0.494121	274.218	0.200892	433.738	674.476	29.1973	0.0213899	56.8468	0.041646	85806	35468	82912	20142	18787	0	0
702	0	0	0	0	0	0	0	0	1.89687	0.0027021	0	0	1856560	2848643	761273	166689	10788	3724	3093
770	258.079	0.335168	159.184	0.206732	0	0	258.079	159.184	0	0	0	0	536159	404265	493957	24259	24275	0	831
2882	229.318	0.079569	379.868	0.131807	43.6178	0.0151346	229.318	379.868	35.8947	0.0124548	22.1631	0.00769017	186247	30348	222186	23441	23223	9469	1078
724	4332.37	5.98393	112.411	0.155263	93.9613	0.129781	4332.37	112.411	27.4025	0.0378488	69.9432	0.0966066	307033	5200493	327277	327963	236838	2930	207167
637	0	0	0	0	0	0	0	0	156.879	0.246277	162.721	0.255449	464079	189201	481578	16721	9003	5946	9605
610	182.973	0.299955	74.3077	0.121816	0	0	182.973	74.3077	4.23148	0.00693685	6.71608	0.01101	0	19197	3636	2485	0	1211	17724
3696	945.595	0.255843	2606.49	0.705218	720.528	0.194948	945.595	2606.49	200.179	0.0541609	202.634	0.0548252	1039122	340922	400337	1188	1048	18422	0
1257	186.903	0.148689	104.02	0.0827524	110.951	0.0882666	186.903	104.02	17.0573	0.0135698	29.7426	0.0236616	1967668	1359451	1358312	307566	69173	5856	8415
648	0	0	216.105	0.333495	74.5443	0.115037	0	216.105	6.58069	0.0101554	27.8238	0.0429379	0	130703	8609	10788	1314	0	39654
1679	663.842	0.395379	579.627	0.345221	0	0	663.842	579.627	25.0679	0.0149303	41.2559	0.0245717	681518	1659362	548697	40519	32069	9874	0
3005	422.952	0.140749	356.69	0.118699	110.951	0.0369222	422.952	356.69	46.291	0.0154047	14.3916	0.00478922	0	188506	19246	1470	1470	0	4671
1141	140.622	0.123244	277.57	0.243269	148.737	0.130356	140.622	277.57	14.905	0.0130631	0	0	993359	704887	528239	528279	6022	15572	6532
522	196.377	0.376201	322.048	0.616949	0	0	196.377	322.048	10.9581	0.0209925	12.089	0.0231589	268454	1393	27973	133479	2038	3624	0
636	0	0	0	0	49.6222	0.0780223	0	0	6.82874	0.010737	6.71608	0.0105599	1261269	1104830	656809	657099	3375	10045	3099
741	243.409	0.328487	383.246	0.517201	144.229	0.194641	243.409	383.246	7.66045	0.010338	48.02	0.0648043	232759	769977	287756	117116	50560	12996	5182
518	862.546	1.66515	0	0	15.1998	0.0293432	862.546	0	13.0738	0.0252391	7.96336	0.0153733	166640	4139901	154975	110694	37066	5877	38224
2119	1325.65	0.625601	2562.85	1.20946	261.339	0.123331	1325.65	2562.85	25.2722	0.0119265	31.0379	0.0146474	202988	10301	42440	24178	11798	2291	16499
602	2.75838	0.00458203	0	0	0	0	2.75838	0	9.06122	0.0150519	8.20321	0.0136266	242783	34505	55548	50948	55411	10539	33821
904	105.738	0.116967	356.703	0.394583	221.884	0.245447	105.738	356.703	1.26215	0.00139618	22.4989	0.0248881	72699	12692	50416	21199	8844	0	10884
2003	19.8041	0.00988721	190.631	0.0951726	88.4728	0.0441701	19.8041	190.631	14.4454	0.00721189	14.3916	0.00718503	3129	199283	48657	31005	202	1419	47746
3841	754.193	0.196353	1651.41	0.429944	671.247	0.174758	754.193	1651.41	86.1618	0.0224321	103.14	0.0268523	408885	1355949	79996	317661	97746	2702	21093
1286	523.098	0.406763	2970.57	2.30993	479.347	0.372743	523.098	2970.57	42.0741	0.032717	44.2782	0.0344309	1301430	11698239	1291160	113631	46746	760	6001
577	688.015	1.1924	49.9773	0.0866157	119.06	0.206344	688.015	49.9773	0	0	0	0	1368994	990518	441718	129236	4574	4510	23729
783	24.8254	0.0317055	69.3539	0.0885746	81.8743	0.104565	24.8254	69.3539	7.28107	0.00929894	0	0	69050	22059	181616	88051	17325	3634	27947
1335	53.967	0.0404247	297.237	0.22265	0	0	53.967	297.237	7.34673	0.00550317	32.3331	0.0242196	683891	5860298	618315	280611	227009	5076	0
2062	145.094	0.0703659	147.58	0.0715714	110.951	0.0538075	145.094	147.58	21.9381	0.0106392	14.3916	0.00697944	35724	366845	0	0	11	0	18514
1961	435.862	0.222265	162.16	0.0826923	229.805	0.117188	435.862	162.16	43.6718	0.0222702	222.254	0.113337	603836	832061	304989	280826	190086	62951	60063
1808	804.241	0.444824	1108	0.612831	233.161	0.128961	804.241	1108	21.7994	0.0120572	33.0047	0.0182548	23160	66076	14711	15227	13185	2586	0
921	0	0	0	0	0	0	0	0	0.642019	0.000697089	0	0	1846786	3073454	1296927	1293330	76825	5515	13338
541	311.507	0.575798	19.3195	0.0357106	0	0	311.507	19.3195	11.5199	0.0212936	4.41342	0.0081579	798787	1336415	828693	385636	114455	2922	0
1342	211.477	0.157583	537.521	0.400537	78.185	0.05826	211.477	537.521	0	0	0	0	1134275	611826	842485	474772	99639	3179	7924
1376	192.58	0.139957	329.897	0.239751	0	0	192.58	329.897	17.8014	0.0129371	29.7427	0.0216153	0	59546	1024	2366	2346	8703	0
765	0	0	0	0	0	0	0	0	8.06901	0.0105477	0	0	2907166	3292969	2943308	151815	32514	1893	7715
1061	0	0	0	0	0	0	0	0	7.28837	0.00686934	6.71608	0.00632995	2624815	2472066	188057	14770	14789	14954	0
779	7890.4	10.1289	331.101	0.425034	276.194	0.35455	7890.4	331.101	106.13	0.136239	89.8996	0.115404	102530	80039	54261	53663	41815	3006	1798
615	217.96	0.354407	713.495	1.16015	57.7216	0.0938563	217.96	713.495	6.33264	0.010297	6.71608	0.0109205	10860	141401	1762	2317	1717	3638	0
817	102.314	0.125231	75.6342	0.0925755	0	0	102.314	75.6342	10.6298	0.0130108	7.67552	0.00939476	225184	168363	220078	220351	16049	88401	2304723
890	595.812	0.669452	300.14	0.337236	179.124	0.201263	595.812	300.14	5.39878	0.00606605	0	0	40444	79324	22022	22903	6622	0	17436
832	85.803	0.103129	0	0	1768.68	2.12581	85.803	0	22.9522	0.0275868	38.4256	0.0461846	694697	337636	319049	287562	11800	2100	23427
4524	1366.39	0.302032	1357.44	0.300054	884.419	0.195495	1366.39	1357.44	37236.6	8.2309	45550.2	10.0686	341578	159676	105598	105324	0	105513	44419
519	534.065	1.02903	114.692	0.220986	101.38	0.195337	534.065	114.692	50.1504	0.0966289	47.2524	0.0910451	0	352911	5532	7214	7234	0	6727
748	60.2247	0.0805143	70.8285	0.0946905	66.4676	0.0888604	60.2247	70.8285	0	0	0	0	1089362	565621	624504	162921	6081	6485	0
1810	280.038	0.154717	527.644	0.291516	108.825	0.0601244	280.038	527.644	19.5524	0.0108024	7.67552	0.00424062	90833	604738	18871	12894	12874	11307	221
1168	98.3822	0.0842314	144.652	0.123846	0	0	98.3822	144.652	4.91728	0.00421	5.18098	0.00443577	0	260360	0	1153	1173	1027	2324
604	317.841	0.526227	1366.18	2.26189	3.8259	0.00633427	317.841	1366.18	0	0	0	0	309447	705958	401056	332988	95511	28799	15158
850	0	0	0	0	0	0	0	0	13.7158	0.0161363	6.71608	0.00790127	9447800	9902991	2931278	2033054	75387	8317	29095
19642	4309.37	0.219396	12156	0.61888	2942.52	0.149808	4309.37	12156	382.745	0.0194861	434.674	0.0221298	351315	147763	237360	168702	3242	2411	49967
1101	21.1476	0.0192076	0	0	236.4	0.214714	21.1476	0	10.98	0.00997273	6.3323	0.00575141	2622178	3069313	2291180	552095	21056	5162	0
977	207.162	0.212039	693.424	0.709748	0	0	207.162	693.424	8.99555	0.00920732	24.9455	0.0255327	221554	130988	127377	71425	71380	9141	14552
1329	124.546	0.0937143	0	0	0	0	124.546	0	3.21009	0.00241542	7.67552	0.00577541	0	27622	20515	14405	14405	296	90
1284	0	0	245.715	0.191367	221.882	0.172806	0	245.715	2.1887	0.0017046	41.6397	0.0324297	1744358	5664389	1422534	216164	82197	3258	77062
585	52.4817	0.0897123	0	0	98.2534	0.167955	52.4817	0	3.15172	0.00538756	6.71608	0.0114805	28150	2505214	61062	13438	13398	1322	0
1068	328.81	0.307874	350.679	0.328351	435.847	0.408097	328.81	350.679	20.7489	0.0194278	7.67552	0.00718682	472912	53097	227303	227433	76334	0	0
592	97.4628	0.164633	231.842	0.391625	0	0	97.4628	231.842	1.02139	0.00172533	1.5351	0.00259308	975397	559540	133946	178586	57102	49	9234
895	847.443	0.946864	386.764	0.432139	182.582	0.204002	847.443	386.764	0.481514	0.000538005	0	0	687414	1828	184814	44047	44047	5874	0
760	0	0	0	0	0	0	0	0	0	0	0	0	34346	968547	174740	177207	35567	538	32264
3285	1079.15	0.32851	5005.31	1.52369	737.055	0.22437	1079.15	5005.31	39.8343	0.0121261	13.4322	0.00408894	220	507913	14093	15003	11233	91	2927
663	105.738	0.159484	806.026	1.21573	221.902	0.334694	105.738	806.026	10.1191	0.0152626	35.7392	0.0539052	605732	218899	410699	198404	37996	6304	1702
