DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	1262	1514.96	1.20044	578.297	0.458239	217.392	0.17226	850.1	0.673613	59.2992	0.0469883	32.2852	0.0255825	0	1752	13870	12752	207098	7673	5351
1	521	474.857	0.911434	346.564	0.665189	30.188	0.0579424	477.2	0.915931	46.0867	0.0884582	51.1861	0.0982459	0	0	7746	7746	6804	17715	3008
1	895	394.126	0.440364	488.81	0.546157	150.233	0.167859	606.5	0.677654	6.60258	0.00737718	9.11469	0.010184	0	0	15816	15796	45452	120805	81765
1	437	17.1639	0.0392767	26.7208	0.061146	0	0	0	0	0.175096	0.000400678	0	0	0	8552	46897	45638	18017	8208	183676
1	1241	352.932	0.284393	169.394	0.136498	110.951	0.0894046	468.2	0.440038	31.7799	0.0256083	28.4474	0.022923	0	2522	11585	11621	375473	165498	275805
1	694	60.1983	0.0867411	124.12	0.178847	41.3784	0.059623	177.5	0.255764	4.64004	0.00668593	26.4806	0.0381564	16785	224	8149	8109	105008	34475	108376
1	534	968.652	1.81395	101.376	0.189843	769.983	1.44192	158.3	0.635743	603.483	1.13012	377.204	0.706374	4703	0	0	0	0	178537	0
1	555	278.04	0.500973	105.317	0.18976	0	0	0	0	51.4782	0.0927536	46.341	0.0834972	151684	6248	13828	9937	13570	28344	75914
1	590	96.9859	0.164383	135.072	0.228936	0	0	72.9	0.143222	4.3774	0.00741932	7.67552	0.0130094	24164	102	1046	1066	10404	20422	304711
1	1130	378.818	0.335238	246.702	0.21832	0	0	157.4	0.139292	12.3297	0.0109112	27.5359	0.0243681	44	957	8069	593	34499	107650	40783
1	949	248.784	0.262154	52.4516	0.0552703	84.9548	0.0895203	253.1	0.266702	10.3525	0.0109089	13.4322	0.014154	0	79	58532	13239	58511	406720	679251
1	636	86.7824	0.13645	94.0268	0.147841	0	0	0	0	3.43626	0.00540292	0	0	19240	29203	69160	22060	114195	17661	254989
1	687	210.044	0.305741	146.156	0.212746	0	0	46.5	0.0676856	3.73538	0.00543723	7.67552	0.0111725	0	23148	76159	10946	164859	1408585	630720
1	1034	105.529	0.102059	310.78	0.300561	0	0	0	0	12.7382	0.0123194	14.3916	0.0139184	45232	3062	76687	11596	200974	11846	309309
1	896	88.4809	0.098751	172.321	0.192322	0	0	0	0	3.21009	0.00358269	0	0	26271	1165	25113	24413	24552	36800	29671
1	621	38.8073	0.0624917	197.132	0.317444	85.2434	0.137268	117.9	0.189855	5.17992	0.00834126	5.37286	0.00865196	0	6373	13900	2612	14024	40816	135627
1	688	12.8057	0.018613	630.774	0.916823	25.0641	0.0364304	64.4	0.0936047	7.95227	0.0115585	35.4993	0.0515978	5825	7072	138315	39013	40464	7578	346119
1	1453	4198.14	2.88929	554.341	0.381515	976.668	0.672173	10373.6	7.13944	328.67	0.226201	164.496	0.113211	25408	0	17	17	14452	215853	1059
1	2404	353.924	0.147223	150.84	0.0627454	110.951	0.0461527	4890.8	2.03444	107.246	0.0446116	137.056	0.0570117	38471	4878	68294	55373	267454	1199310	586490
1	1728	133.322	0.0771538	118.892	0.0688035	221.901	0.128415	1330.4	1.27433	234.337	0.135611	70.0391	0.0405319	70733	24686	100556	87635	299716	1231572	618752
1	2526	462.325	0.183026	721.043	0.285449	221.902	0.0878473	1683.9	1.22022	116.016	0.0459287	64.2825	0.0254483	73008	26961	102831	89910	301991	1233847	621027
1	968	123.208	0.127281	316.526	0.326989	0	0	4273.1	4.41436	59.1095	0.0610635	122.041	0.126075	93800	47753	123623	110702	322783	1254639	641819
1	912	211.477	0.231882	118.892	0.130364	0	0	626.6	0.707223	2.61914	0.00287186	0	0	15074	130200	158672	63409	158432	610958	653802
1	609	0	0	0	0	0	0	0	0	1.75096	0.00287513	0	0	11933	127059	155531	60268	155291	607817	650661
1	930	4103.09	4.41192	150.739	0.162085	290.657	0.312535	1876.7	2.01796	96.0693	0.1033	85.5821	0.0920237	14696	0	5267	0	4404	37898	0
1	1241	4212.61	3.39453	227.446	0.183276	151.118	0.121771	659.5	0.531426	40.9871	0.0330274	65.2419	0.0525721	204	1490	19709	3019	13565	124147	0
1	787	105.738	0.134356	363.612	0.462023	3.8259	0.00486137	0	0	7.77717	0.00988205	7.67552	0.00975288	14325	1417	208726	25663	248728	40395	410309
1	487	63.0142	0.129393	74.6112	0.153206	134.988	0.277183	4816.6	9.89035	19.7129	0.0404782	60.4447	0.124117	2088	0	13491	0	13541	6747	17051
1	4974	27496.7	5.52809	1635.7	0.32885	887.306	0.178389	2826.2	0.568195	868.834	0.174675	523.519	0.105251	31645	2314	10948	10968	10129	79754	0
1	3333	12794.6	3.83877	1207.32	0.362232	1179.34	0.353838	26417.7	7.9261	289.032	0.0867184	300.305	0.0901004	0	0	1024	0	821	2978	0
1	640	332.991	0.520298	163.72	0.255812	33.5894	0.0524835	211.2	0.33	12.0451	0.0188205	12.041	0.018814	0	1050	30432	30472	98654	958	102242
1	1075	2710.33	2.52124	260.333	0.242171	130.312	0.12122	957	0.890233	278.68	0.259237	170.349	0.158464	21289	1435	1477	0	88840	50705	1066
1	510	0	0	0	0	0	0	0	0	1.32781	0.00260355	1.87091	0.00366845	0	1966	12712	12692	201622	70577	362327
1	1667	352.195	0.211275	154.199	0.0925008	170.532	0.102299	575.3	0.345111	13.8618	0.0083154	14.3916	0.00863324	461	8195	152783	43156	609549	644776	870760
1	993	84.5903	0.0851866	0	0	0	0	7.1	0.0150424	4.66193	0.00469479	15.351	0.0154593	0	2650	59110	58272	412769	400516	423076
1	466	653.383	1.40211	195.097	0.418664	249.166	0.534692	125.8	0.269957	8.47756	0.0181922	0	0	0	2058	20253	8913	19352	16526	3608
1	706	202.418	0.286711	118.313	0.167582	76.813	0.1088	103.2	0.146176	8.94448	0.0126692	1.82294	0.00258206	4758	941	16693	13273	15986	111026	12938
1	1859	7690.4	4.13685	561.84	0.302227	195.911	0.105385	1975.3	1.06256	118.336	0.0636556	108.896	0.058578	28194	0	9771	8991	8096	90425	0
1	522	0	0	118.892	0.227763	0	0	0	0	0	0	6.71608	0.0128661	0	4614	33398	33113	427117	539753	423822
1	2829	17953	6.34606	989.431	0.349746	447.585	0.158213	7158.2	2.53029	288.048	0.10182	189.585	0.067015	24530	0	9093	2709	6920	234924	0
1	1540	8135.04	5.28249	430.011	0.279228	291.464	0.189262	26168.5	16.9925	161.234	0.104698	151.592	0.0984361	20971	0	5551	0	3361	231365	0
1	1015	33.3935	0.0329	71.7781	0.0707173	44.8759	0.0442127	470.5	0.463547	9.45519	0.00931546	26.3846	0.0259947	0	221	1079	230	7696	18830	78823
1	916	79.0736	0.0863248	0	0	0	0	234	0.434944	3.72078	0.00406199	6.71608	0.00733197	548437	16235	20651	20651	45638	89552	28751
1	1337	34.2537	0.0256199	34.6369	0.0259064	71.6983	0.0536262	1600.6	1.25145	9.87833	0.00738843	20.9638	0.0156797	260804	122182	5931417	21390	499550	22717378	6277897
1	1317	301.875	0.229214	236.254	0.179388	205.216	0.155821	1192.4	0.905391	35.6247	0.0270499	49.0754	0.037263	238755	100133	5909368	0	477501	22695329	6255848
1	1011	32.1811	0.031831	0	0	0	0	123.5	0.286543	4.64734	0.00459677	0	0	2669	113453	5665477	24734	233610	22451438	6011957
1	3846	0	0	0	0	0	0	0	0	0	0	0	0	0	194695	5287091	140036	140679	22073052	5633571
1	957	0	0	0	0	0	0	280.5	0.325784	11.7971	0.0123272	22.0671	0.0230587	233557	263113	4960482	14595	470177	21746443	5306962
1	1154	0	0	118.892	0.103026	0	0	63.7	0.117963	0	0	0	0	315940	180533	4877902	66683	552560	21663863	5224382
1	780	0	0	0	0	0	0	216.1	0.585637	0.021887	2.81E-05	0	0	346206	150641	4848010	96949	582826	21633971	5194490
1	669	244.079	0.364842	248.428	0.371342	101.479	0.151688	3195.9	4.77713	27.0086	0.0403716	68.7919	0.102828	500961	187	4693366	251704	737581	21479327	5039846
1	1426	646.689	0.453498	367.098	0.257432	269.145	0.188741	6359.7	4.45982	42.1106	0.0295306	89.5158	0.062774	507121	0	4686449	257864	743741	21472410	5032929
1	11986	4144.25	0.345758	3434.39	0.286533	1417.81	0.118288	59945.7	5.00131	545.716	0.0455294	1038.4	0.0866346	509239	0	4673771	259982	745859	21459732	5020251
1	2795	1401.87	0.501565	845.276	0.302425	310.011	0.110916	10591.9	3.78959	82.1857	0.0294045	121.609	0.0435095	521525	0	4670676	261956	758145	21456637	5017156
1	1790	207.203	0.115756	383.156	0.214053	9.36056	0.00522936	8897.8	4.97084	27.4901	0.0153576	171.644	0.0958904	524543	0	4668663	259943	761163	21454624	5015143
1	3846	1240.03	0.322421	1334.22	0.346911	226.478	0.0588866	10642.6	2.76719	134.518	0.034976	154.47	0.0401638	528245	3650	4662905	254185	764865	21448866	5009385
1	1415	374.305	0.264527	284.514	0.20107	91.4704	0.0646434	3695	2.61131	27.3441	0.0193245	45.8612	0.0324108	543738	191	4649843	241123	780358	21435804	4996323
1	3153	896.698	0.284395	799.597	0.253599	183.103	0.0580728	14213.1	4.5078	65.2597	0.0206977	107.457	0.034081	548133	0	4643710	234990	784753	21429671	4990190
1	806	77.5689	0.0962394	162.877	0.20208	37.4622	0.0464791	2362.6	2.97557	14.8832	0.0184655	55.8394	0.0692797	553541	5148	4640649	231929	790161	21426610	4987129
1	627	0	0	0	0	0	0	221.1	0.352632	9.65217	0.0153942	0	0	761710	34117	4432659	23939	998330	21218620	4779139
1	486	60.8483	0.125202	155.628	0.320221	111.35	0.229115	278.3	0.572634	16.7071	0.0343767	8.25119	0.0169778	871485	3352	4323025	18416	1108105	21108986	4669505
1	526	107.785	0.204915	127.914	0.243183	0	0	2812.8	5.34753	32.4074	0.061611	43.7985	0.083267	874418	379	4320052	21349	1111038	21106013	4666532
1	2000	387.43	0.193715	732.817	0.366409	335.436	0.167718	5633.2	2.8166	79.158	0.039579	67.1608	0.0335804	9645	4738	1047741	269841	1047988	17833702	1394221
1	1591	211.477	0.132921	118.892	0.0747281	110.951	0.0697367	4569.7	3.86607	7.77717	0.00488823	21.1077	0.0132669	8952	7422	1045466	267566	1045713	17831427	1391946
1	1149	0	0	0	0	29.2362	0.0254449	956.3	0.94496	6.63176	0.00577177	35.4993	0.0308958	5673	11143	1042187	264287	1042434	17828148	1388667
1	1867	572.724	0.306761	466.814	0.250034	244.25	0.130825	8028	4.29995	26.5562	0.014224	72.9175	0.039056	3457	12641	1039971	262071	1040218	17825932	1386451
1	756	142.266	0.188182	237.802	0.314552	0	0	4289.8	7.70162	26.921	0.0356098	303.423	0.401353	0	20183	1033540	255640	1033787	17819501	1380020
1	649	0	0	0	0	0	0	118.7	0.227395	4.3774	0.00674484	14.3916	0.0221751	7464	76512	977318	199418	977565	17763279	1323798
1	753	24.4254	0.0324375	0	0	0	0	74.6	0.0990704	12.5558	0.0166744	12.8565	0.0170737	2984	645	47011	5924	312402	14235484	794415
1	1167	317.214	0.27182	118.892	0.101879	110.951	0.0950738	782.8	0.67078	11.3812	0.00975256	16.9821	0.0145519	1091	0	217700	3083	427142	12563778	437412
1	925	304.341	0.329018	0	0	0	0	13.9	0.015027	6.60258	0.00713792	2.78238	0.00300797	10952	659	2531028	132918	2898041	9282605	3718827
1	1725	528.69	0.306487	951.177	0.551407	110.951	0.0643195	361.3	0.209449	19.0125	0.0110217	34.348	0.0199119	0	3051	2718170	112535	2710099	9094663	3651842
1	944	37.6979	0.0399342	0	0	27.5465	0.0291806	0	0	4.52331	0.00479164	7.67552	0.00813085	373	4049	2746195	13711	2219132	8603696	3160875
1	958	155.858	0.162691	135.468	0.141407	129.303	0.134972	13.1	0.0136743	6.25968	0.00653412	29.7426	0.0310466	23487	4952	1095653	108773	568590	6953154	1510333
1	4368	14963.5	3.42571	1302.72	0.298241	219124	50.1658	7921	1.81342	1178.45	0.269793	1537.41	0.35197	1894	0	211	0	0	5246434	0
1	596	84.1533	0.141197	0	0	0	0	16.8	0.0358209	0.758748	0.00127307	7.67552	0.0128784	29002	9390	839087	9627	1185492	3836590	1215526
1	662	56.1742	0.0848552	95.7019	0.144565	0	0	172	0.354639	3.63324	0.00548828	0	0	0	10952	360155	80538	831104	602408	836549
1	2542	17290.6	6.80196	846.057	0.332831	699.984	0.275368	3298.5	1.2976	155.886	0.0613243	153.702	0.0604651	0	0	7464	0	5203	323906	0
1	1345	31.2616	0.0232429	529.098	0.393382	11.4777	0.00853361	302.8	0.22513	4.3774	0.00325457	7.67552	0.00570671	8956	9119	69893	48193	239550	80441	265215
1	706	253.772	0.35945	0	0	0	0	77.1	0.132247	7.37592	0.0104475	0	0	2809	5276	15756	11256	14847	225226	990
1	715	519.496	0.726568	434.976	0.608358	0	0	770.8	1.07804	3.99073	0.00558144	6.71608	0.00939312	12531	10943	23505	23538	23318	314135	63713
1	1095	191.72	0.175087	308.623	0.281847	101.243	0.092459	69.2	0.0631963	7.33944	0.00670268	6.71608	0.00613341	7689	3299	36872	36232	35462	392020	51036
1	700	68.334	0.09762	167.889	0.239842	62.3364	0.089052	135.4	0.193429	9.22172	0.0131739	14.3916	0.0205594	3192	863	34926	34909	129091	4410	118618
1	1079	2787.03	2.58297	443.287	0.410832	83678.7	77.552	910.8	0.844115	520.101	0.482021	285.098	0.264224	0	2405	295	0	0	79294	0
1	612	205.696	0.336104	526.135	0.859698	81.7758	0.133621	132.9	0.217157	32.8159	0.0536208	39.6729	0.0648249	7206	7624	16794	16794	15347	76269	26844
1	1122	961.278	0.856754	838.063	0.746936	245.84	0.219109	569.5	0.507576	104.241	0.092906	102.036	0.0909416	0	2567	49792	0	37490	25527	39733
1	1583	7925.72	5.00677	151.59	0.0957611	424.961	0.268453	1614.7	1.02003	173.323	0.10949	73.0134	0.0461235	0	0	7362	7350	10013	11196	0
1	1644	2.8879	0.00175663	90.9621	0.0553298	35.398	0.0215316	908.6	0.588853	7.35402	0.00447325	28.2075	0.0171579	3009	2811	15123	15143	15361	11767	76312
1	1145	440.6	0.384804	1173.63	1.02501	110.544	0.0965452	969.5	0.846725	57.3658	0.0501012	77.0431	0.0672865	1076	2578	10819	10819	28087	15692	45612
1	472	169.253	0.358586	38.6167	0.0818151	129.769	0.274935	335.8	0.711441	2.87449	0.00609003	3.69384	0.00782594	483114	1097	6748	272	93	7442	210277
1	572	62.9135	0.109989	5.1545	0.00901136	35.8543	0.0626823	0	0	6.27427	0.010969	10.5538	0.0184508	593375	6445	56043	33454	52197	117703	99916
1	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	951575	1396046	926526	1394832	1725733	1403582
1	353	0	0	0	0	0	0	0	0	0	0	0	0	0	899184	1343655	874135	1342441	1673342	1351191
1	4432	543.673	0.12267	617.149	0.139248	975.072	0.220007	12903.8	2.91151	70.2791	0.0158572	124.727	0.0281424	0	221081	665552	196032	664338	995239	673088
1	3998	1135.77	0.284083	970.861	0.242837	851.16	0.212897	12295.1	3.07531	48.5891	0.0121534	216.45	0.0541395	0	211368	655839	186319	654625	985526	663375
1	310	0	0	0	0	0	0	0	0	0	0	6.71608	0.0216648	2122	53564	498035	28515	496821	827722	505571
1	474	68.9595	0.145484	0	0	0	0	95.4	0.361364	0.97762	0.00206249	0	0	15920	39602	484073	14553	482859	813760	491609
1	4759	502.325	0.105553	118.892	0.0249826	266.772	0.0560563	1758.1	0.378167	114.972	0.0241589	102.66	0.0215718	20660	30577	475048	5528	473834	804735	482584
1	6059	1248.11	0.205992	651.384	0.107507	404.97	0.0668378	3147.7	0.519508	177.212	0.0292477	192.368	0.0317491	25646	24291	468762	0	467548	798449	476298
1	879	189.27	0.215324	100.986	0.114887	84.1872	0.0957761	97.9	0.138082	7.19353	0.00818377	16.5983	0.0188832	0	59	40134	40154	78464	145202	4601
1	932	296.986	0.318654	0	0	0	0	3239.2	3.47554	16.2256	0.0174094	58.5258	0.062796	155121	8643	12265	12265	11731	122402	143924
1	1548	5245.8	3.38876	328.181	0.212003	320.925	0.207316	20596.6	13.3053	395.177	0.255282	293.876	0.189843	18220	0	5725	0	4117	84718	0
1	971	7119.57	7.3322	356.764	0.36742	236.033	0.243083	602	0.619979	182.268	0.187711	152.695	0.157255	3682	0	3666	3666	2018	74735	0
1	696	3557.94	5.11198	225.205	0.32357	215.986	0.310324	123.2	0.177011	58.9417	0.0846863	40.3924	0.0580351	33731	1304	7503	4238	6480	264011	0
1	868	206.921	0.238388	816.484	0.94065	188.466	0.217126	197.3	0.227304	14.5767	0.0167935	14.3916	0.0165802	6236	14959	280792	46302	509124	292944	457409
1	541	311.507	0.575798	19.3195	0.0357106	0	0	319	0.589649	11.5199	0.0212936	4.41342	0.0081579	0	697	15042	3082	14294	165366	65
1	848	1031.69	1.21662	1145.59	1.35093	383.667	0.452437	949.3	1.11946	45.1018	0.0531861	52.3855	0.0617753	801	718	8355	2675	2055	1141	11321
1	2885	19110.2	6.62399	1439.35	0.498909	695.665	0.241132	2373.8	0.822808	413.372	0.143283	250.414	0.0867986	0	0	9676	1106	8902	422774	0
1	2731	21996.3	8.05429	1223.45	0.447988	1142.85	0.418472	2041.4	0.747492	422.485	0.1547	263.51	0.0964886	0	2342	6529	4407	5755	419627	0
1	840	149.636	0.178138	488.609	0.581677	0	0	178.7	0.212738	15.2333	0.0181349	24.8495	0.0295828	0	314	198152	52212	74772	9879	171692
1	735	7.4817	0.0101792	182.564	0.248387	70.1126	0.0953913	190.4	0.259048	4.92457	0.0067001	13.4322	0.0182751	2526	15492	297392	47480	430435	580828	751445
1	1567	4858.63	3.10059	1108.63	0.707488	370.754	0.236601	1127	0.719209	107.137	0.0683707	113.598	0.0724938	0	4021	7045	7045	7002	134652	2358
1	1372	9005.14	6.56351	444.266	0.323809	287.715	0.209705	387.8	0.282653	59.8245	0.0436038	75.2201	0.0548252	1939	4675	8733	8733	8354	22905	0
1	515	0	0	0	0	0	0	244.4	0.474563	0	0	2.59049	0.00503007	0	4587	24617	5323	23447	10243	112334
1	1514	8998.42	5.94348	737.617	0.487198	103.088	0.0680897	14191.7	9.37365	173.973	0.114909	137.776	0.0910011	12245	0	3383	3443	18627	11195	0
1	795	0	0	10.8863	0.0136934	26.322	0.0331095	464.3	0.708855	12.8623	0.016179	17.0301	0.0214215	2376	2965	13130	13110	2662	113829	11340
1	701	2991.43	4.26738	0	0	0	0	1235.1	1.76191	100.024	0.142687	91.2907	0.130229	5441	964	1072	1052	14814	101771	0
1	577	33.8877	0.0587309	53.4416	0.0926198	32.7854	0.0568205	414.8	0.718891	10.4109	0.0180432	21.2036	0.0367481	6173	215	250	230	41618	151485	47424
1	6933	34670.9	5.00085	1924.5	0.277585	1282.64	0.185006	39151.9	5.64718	1450.21	0.209175	941.882	0.135855	0	0	13295	13235	12872	74766	0
1	519	3043.72	5.86458	99.6678	0.192038	148.345	0.285829	242.9	0.468015	122.939	0.236877	121.945	0.234961	0	1240	12434	12374	12011	73905	0
1	1738	2064.85	1.18806	1789.84	1.02983	663.783	0.381924	2454.5	1.41226	427.074	0.245727	272.577	0.156834	2962	0	10501	7181	8168	14389	1830
1	1505	14377.6	9.5532	573.377	0.380981	1814.53	1.20567	5008.1	3.32764	210.495	0.139863	201.195	0.133684	0	0	2158	1104	858	25615	0
1	3407	28156.2	8.26421	1586.66	0.465705	114985	33.7495	39358.6	11.5523	732.317	0.214945	478.905	0.140565	289	0	857	0	0	21743	0
1	858	2373.2	2.76597	236.621	0.275782	6657.92	7.75981	2999.9	3.49639	88.3214	0.102939	96.4237	0.112382	449	0	1055	1035	0	42070	0
1	1218	951.141	0.780904	279.859	0.229769	211.377	0.173544	227.5	0.19166	18.3705	0.0150825	52.6733	0.0432457	0	13760	5811	5711	5560	140255	40790
1	1020	5774.1	5.66088	482.166	0.472712	158.151	0.15505	134.4	0.131765	48.3703	0.0474218	19.8124	0.019424	0	1165	8838	8818	8147	66800	0
1	1240	7615.99	6.14193	236.672	0.190864	351.844	0.283745	3974.2	3.205	290.441	0.234226	213.955	0.172544	0	0	18797	1757	17298	27052	0
1	4236	36608.2	8.64216	1312.7	0.309891	1397.71	0.329959	46702.7	11.0252	1031.99	0.243623	834.617	0.197029	0	0	14205	0	12706	22460	0
1	3152	16177.5	5.13245	903.394	0.28661	543.926	0.172565	3255.4	1.0328	480.011	0.152288	328.704	0.104284	433	0	13109	0	7202	6573	0
1	499	215.116	0.431093	48.9422	0.0980806	0	0	0	0	4.713	0.0094449	0	0	0	885	22866	6606	23509	17972	108514
1	926	2650.32	2.86212	287.963	0.310975	54.2658	0.0586023	3033.3	3.2757	97.8495	0.105669	142.669	0.15407	0	0	7957	7977	7067	142398	4104
1	1962	114.932	0.0585793	198.17	0.101004	0	0	0	0	13.5845	0.00692381	21.1077	0.0107583	3720	4769	106548	13268	230807	8165	312205
1	904	105.738	0.116967	356.703	0.394583	221.884	0.245447	36.5	0.0403761	1.26215	0.00139618	22.4989	0.0248881	0	12700	93512	39312	51881	40954	33711
1	457	3387.65	7.4128	134.737	0.294829	218.094	0.477229	1.6	0.00350109	34.4939	0.075479	36.4587	0.0797784	34	921	13370	12765	11835	201203	0
1	1008	530.53	0.52632	81.2431	0.0805984	55.8581	0.0554148	132.2	0.140042	16.0942	0.0159665	13.3362	0.0132304	0	7480	5875	5943	58791	793176	793
1	870	114.156	0.131213	109.422	0.125772	0	0	0	0	11.3156	0.0130064	6.71608	0.00771963	0	1320	384461	19742	609873	880947	436123
1	647	0	0	33.1555	0.0512449	65.5964	0.101385	109.8	0.174841	0.714974	0.00110506	0	0	80	2517	104561	5053	1202375	288668	1028625
1	774	241.566	0.312101	424.743	0.548763	108.541	0.140233	693.1	0.895478	11.7606	0.0151946	24.2259	0.0312996	892	3896	97616	38964	1110023	49004	976481
1	1019	187.107	0.183618	0	0	0	0	199.9	0.196173	5.23828	0.00514061	23.8901	0.0234446	3455	4118	342943	205441	864451	294331	730909
1	2882	1663.45	0.577186	1604.15	0.556608	569.858	0.19773	3785.5	1.3135	286.676	0.0994712	264.901	0.0919158	1243271	0	1623	0	1762	178838	6301
1	761	276.923	0.363893	310.713	0.408296	61.4177	0.0807066	126.5	0.166229	14.7518	0.0193848	18.7571	0.0246479	5434	5470	37623	37641	26765	83115	2608516
1	999	0	0	237.785	0.238023	0	0	71.7	0.0717718	10.8414	0.0108522	6.71608	0.0067228	0	2433	49745	8748	332125	1092330	422683
1	589	0	0	0	0	0	0	0	0	2.95474	0.00501654	13.4322	0.022805	7792	9625	9562	9967	9247	34218	14393
1	853	375.102	0.439744	86.2298	0.10109	65.1069	0.076327	192.2	0.225322	20.0193	0.0234693	13.72	0.0160844	0	789	4265	4305	4569	1611063	1491665
1	1008	49.951	0.0495546	354.139	0.351328	44.3942	0.0440419	120.7	0.165797	5.07778	0.00503748	31.4696	0.0312199	9619	69	347424	104737	105659	1224022	1440299
1	1002	3704.77	3.69738	165.467	0.165136	147.99	0.147695	138	0.137725	38.346	0.0382695	54.0645	0.0539566	0	4415	8989	9322	7624	13680	0
1	3062	12642	4.12867	771.42	0.251933	510.73	0.166796	1333.4	0.435467	156.952	0.0512579	223.022	0.0728354	2744	8297	0	42879	42868	359938	0
1	1953	11011.3	5.63814	641.142	0.328286	597.069	0.305719	1254.1	0.64214	85.031	0.0435387	72.102	0.0369186	5836	351	4808	3371	1665	37277	0
1	1714	1975.68	1.15267	623.63	0.363845	185.395	0.108165	2772.9	1.61779	54.7248	0.0319281	70.9986	0.0414227	497	0	4166	4570	3727	11643	10472
1	2108	10069.5	4.77679	1173.48	0.556679	258.222	0.122496	1503.2	0.713093	83.5427	0.0396313	86.3496	0.0409628	0	1658	11138	9598	48198	332612	0
1	1887	5858.15	3.10448	634.64	0.336322	91.8365	0.048668	2760.4	1.46285	102.322	0.0542246	89.9955	0.0476924	0	0	8182	6642	51375	335789	0
1	694	0	0	118.892	0.171315	110.951	0.159872	0	0	2.77235	0.00399474	12.9524	0.0186635	4863	920	20967	20947	52037	33618	762124
1	1504	200.007	0.132984	137.456	0.0913933	59.9692	0.0398732	0	0	7.82824	0.00520495	0.623636	0.000414652	2839	7619	67556	20203	84317	381695	1110201
1	541	186.07	0.343937	76.2976	0.141031	0	0	0	0	8.62347	0.0159399	12.2808	0.0227002	8804	18330	20715	10383	19697	1574443	36284
1	1352	117.637	0.0870097	197.206	0.145863	77.2832	0.0571621	612.4	0.498697	12.3443	0.00913037	50.6584	0.0374693	0	9237	802433	42308	955091	1228543	1160621
1	522	354.758	0.679612	261.521	0.500997	42.0194	0.0804969	148.4	0.284291	5.42798	0.0103984	4.7972	0.00919004	0	164	43971	18471	42439	401224	913062
1	592	0	0	0	0	0	0	0	0	6.52962	0.0110298	2.97427	0.0050241	1737	28787	223927	25320	533776	319324	1604723
1	621	15.3058	0.024647	106.31	0.171192	98.2573	0.158224	618.4	0.995813	6.77037	0.0109024	0	0	20384	11727	14736	14736	13771	70504	361955
1	2248	104.688	0.0465693	100.061	0.0445112	51.9504	0.0231096	517.6	0.230249	14.2119	0.00632204	42.5992	0.0189498	0	19445	341297	67897	646646	933783	834911
1	1290	0	0	123.921	0.0960631	0	0	63.4	0.0564057	5.85842	0.00454141	12.5207	0.00970596	6388	3216	347231	16582	606188	80123	529840
1	385	359.037	0.932564	0	0	0	0	1126.6	2.92623	31.0211	0.0805744	37.5141	0.0974392	0	46	44963	29	44326	27293	35439
1	717	0	0	93.5995	0.130543	154.609	0.215633	44.3	0.0617852	8.63806	0.0120475	6.71608	0.00936692	3426	5036	75295	7480	74219	14821	34079
1	1126	105.738	0.0939058	118.892	0.105588	110.951	0.0985356	8	0.00852878	9.63028	0.00855264	20.4361	0.0181493	11885	2835	85281	14945	84623	8461	229398
1	840	79.6411	0.0948108	1.47258	0.00175307	0	0	0	0	4.25337	0.00506353	5.61272	0.00668181	0	5237	32838	25214	17960	35940	110291
1	1223	0	0	0	0	0	0	28.5	0.0371578	0	0	14.3916	0.0117675	3942	5631	79971	76671	76279	65304	34147
1	857	341.887	0.398934	155.012	0.180877	0	0	250.6	0.352461	7.76258	0.00905785	36.6026	0.0427102	11287	4704	31750	31750	31234	55457	1083
1	900	611.568	0.67952	43.545	0.0483834	166.961	0.185512	64.1	0.0739331	9.51354	0.0105706	7.67552	0.00852836	0	445	7293	7310	23965	255663	2582
1	2255	12305.7	5.45705	1073.98	0.476266	52.1149	0.0231108	1955.9	0.944879	223.175	0.0989687	207.719	0.0921148	4705	0	4326	4306	4493	155900	0
1	4710	23146.7	4.91438	1284.92	0.272806	931.331	0.197735	10910.2	2.31639	942.425	0.20009	577.487	0.122609	7805	0	9962	9802	21552	275025	0
1	3143	9457.85	3.00918	521.756	0.166006	796.838	0.253528	1784.8	0.567865	183.085	0.0582516	231.945	0.0737972	0	0	27812	1023	26725	233316	0
1	1141	2587.26	2.26754	563.376	0.493757	236.101	0.206924	128.4	0.112533	120.561	0.105662	174.33	0.152787	0	484	1899	1899	1029	417369	3219
1	1845	8419.27	4.56329	548.666	0.29738	1050.08	0.569149	2376.8	1.28824	188.863	0.102365	142.813	0.0774052	0	0	4179	679	69	428705	0
1	7168	28600.2	3.98999	2265.8	0.316099	86842.6	12.1153	10875.9	1.51729	5829.25	0.813232	4168.44	0.581534	796	0	0	0	0	435917	0
1	520	43.1298	0.0829419	0	0	65.3487	0.125671	191.7	0.368654	0.0729567	0.000140301	0	0	3639	2894	20831	20217	20181	16902	41879
