DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
0	1572	0	0	0	0	0	0	0	167047	159692	159702	159563	678507	342960
0	1038	0	0	0	0	0	0	136606	46270	104453	104033	123750	234932	62062
0	452	0	0	0	0	0.846298	0	0	20269	18639	17455	62424	169523	155798
0	512	243.246	278.807	20.5482	486	42.49	19.3807	7414	3690	3219	2163	10690	97266	10241
0	715	53.07	889.864	91.7902	831	22.9157	44.6619	31813	2725	92004	31293	91646	11426	108459
0	804	0	0	0	0	0	0	2083	371177	56129	7661	55833	61869	1282548
0	616	3.5208	126.189	101.728	35.3	13.9493	17.6537	51095	3674	4169	4209	3364	899472	10988
0	570	841.707	268.989	19.3037	396.1	28.3656	70.327	2761	1240	3603	2820	1338	568564	1244
0	650	13.7752	700.259	19.5699	69	9.30927	19.9564	0	2851	54487	2315	159020	181789	585853
0	1088	872.647	1908.03	0	893.8	16.1526	36.7466	0	3460	28698	28638	89903	1641	201739
0	479	2664.92	41.8937	85.1404	344.9	12.9279	24.8015	37	5063	21341	12861	21036	11673	0
0	1544	3726.83	761.419	331.92	394.2	45.8314	49.8909	0	464	42695	35339	35414	39582	2360
0	763	458.507	486.745	264.967	1113.4	15.1604	13.4322	20026	6161	6167	6207	39004	121727	25508
0	803	159.162	686.636	152.935	522.8	22.4998	10.266	18025	7180	18513	2452	98183	3202	571702
0	403	114.013	0	0	250.4	5.5666	0	2437	5626	118960	5661	176263	243615	351522
0	516	264.452	1035.13	69.6239	221.5	27.9935	13.768	26442	1740	7494	7514	7192	39495	52716
0	1248	646.877	395.259	141.439	39163	163.802	155.909	25801	0	6837	1634	6484	66768	10262
0	358	542.481	138.655	200.143	337.8	11.6512	0	2030	3834	16826	6492	63729	82712	6421
0	589	516.088	273.455	2894.04	2349	174.768	251.325	639	0	0	0	0	18145	1077
0	671	160.284	184.675	80.9443	125.2	5.03401	0	0	4185	32300	19600	44799	479815	95514
0	797	210.65	318.914	318.796	478.5	11.425	18.3253	22138	20499	400660	57735	399297	84192	387708
0	970	214.536	372.507	176.943	405.8	8.33164	0	9231	0	399242	56532	293711	455569	928478
0	515	0	57.1527	75.7443	1005.1	1.29133	18.853	5656	972	216479	18745	110948	331883	1111696
0	432	236.508	237.778	0	378.1	6.88711	0	2089	5650	67721	59539	67691	168707	282458
0	798	559.254	1037.52	66.5074	397.7	14.2265	29.7426	10369	1652	5749	5769	5611	49187	181101
0	466	100.021	57.9193	59.7111	0	2.68481	1.63105	8913	1282	13037	10685	11694	718622	80966
0	997	313.086	273.333	2063.9	7886.3	46.736	59.2934	752	0	6842	6842	18	123907	17036
0	495	15.6228	919.567	0	1721.3	8.21492	22.7867	1110	0	62780	1122	322594	14011	375580
0	419	55.7408	369.944	22.1546	182.5	8.63077	6.71608	1327	203	56929	12089	135012	25103	375130
0	908	2102.03	383.911	171.95	332.2	16.532	27.8238	2630	3533	77289	35381	271802	823190	1020
0	470	1011.34	121.877	0	818.1	7.76988	0.23986	19964	7915	34326	19066	107101	639619	3566
0	1046	268.835	1854.89	39.6226	457.3	23.7255	23.1225	326	5978	16776	16776	56122	22062	331653
0	531	299.484	455.21	125.134	168.8	6.36912	21.1077	46576	6766	6789	6789	159210	326677	221048
0	2175	865.023	2148.43	320.197	1681.8	20.2819	29.7427	0	6623	105075	3965	378253	58319	643876
0	954	285.897	1401.92	35.0144	913.9	22.1059	35.0676	31688	3766	85210	1225	445359	259623	1416538
0	463	195.773	335.404	18.9972	269	7.5802	0	90166	10423	145623	61638	385437	199701	1356616
0	576	155.15	697.215	37.2303	156.8	9.89292	1.96685	8075	458	65416	24576	64691	34894	587226
0	914	5.51676	118.892	119.365	543.3	3.50192	0	4739	6856	12340	10338	11328	42892	508408
0	888	523.788	1153.64	78.7114	384.4	30.029	58.5259	3945	2728	6149	6149	5600	7288	23978
0	910	588.976	1225.17	682.098	226.7	41.4977	28.7832	14426	431	30884	0	30683	17773	173306
0	505	260.592	571.896	372.726	30806.6	52.7842	55.4077	7482	0	38995	11995	38309	3411	274017
0	686	922.136	31.0722	68.433	291.8	9.22172	27.44	6037	1561	2435	2375	29853	160587	774
0	350	113.163	110.511	10377.3	431.1	37.1422	32.573	54033	89	1032	1012	0	78366	44019
0	396	121.043	102.213	164.088	7.3	1.678	10.9376	3320	4665	7727	909	5729	203486	298307
0	610	263.208	389.534	371.486	614.6	14.9561	7.67552	0	2366	250	252	194767	443775	134166
0	693	0	209.516	0	143.5	6.02621	10.0261	985	10768	251092	40883	1008337	2544877	1339335
0	335	85.3309	56.8211	37.1841	125.2	2.50241	9.01874	11235	535	417733	156184	2156818	3204441	2487816
0	667	376.992	190.307	0	259.7	2.1887	15.351	10505	5986	539212	24389	2626141	2734786	2957139
0	804	211.013	175.137	80.585	508.8	9.98046	14.0078	20682	4251	932812	149663	1133297	1220196	1582560
0	1149	355.362	982.902	178.625	1393.7	11.0602	22.9786	31459	0	500532	141068	568290	655189	1017553
0	456	230.482	160.623	114.11	629.6	10.7976	9.40252	1718	0	8229	7167	7336	64926	427290
0	643	0	78.2103	316.373	187.7	13.9055	8.97076	2283	735	58124	11239	267888	1786898	1156228
0	636	0	0	0	0	0	0	3575	3272	64548	50628	62653	196711	199628
0	1444	154.813	505.402	236.085	434.7	12.0962	11.8491	0	11235	37704	3784	500584	457666	682151
0	1977	536.349	381.586	2161.26	942.3	353.446	407.618	0	11534	0	0	109473	87828	253157
0	624	436.602	646.271	0	449.4	8.71832	20.0043	0	1071	8270	7014	6670	70859	92545
0	598	634.43	118.892	61.9796	617.2	8.14196	35.4993	15156	2809	24973	2898	24530	242866	3656
0	878	765.813	2244.96	181.337	820.4	43.6865	15.7348	20509	1051	74591	49331	57509	38496	46892
0	462	175.756	763.313	117.171	0	22.0037	46.245	0	3399	67091	10539	42984	8744	185219
0	713	107.512	440.268	94.8714	326.5	7.88662	12.3768	0	19255	6094	6086	53233	4764	221991
0	572	105.738	0	0	0	1.16731	0	0	66451	12242	10893	10795	71583	147904
0	1103	917.721	377.549	1035.07	1640.6	114.863	153.51	4468	0	0	0	38479	285654	22128
0	574	150.556	974.349	196.835	463.6	7.93767	10.6498	4285	183	59039	19202	58569	4907	57832
0	394	667.726	217.783	68.6234	530.4	8.85694	18.2294	15545	1520	18932	19197	18638	365376	823
0	1593	0	0	0	0	0	0	14773	7076	33313	30165	31458	363439	22258
0	785	226.473	1935.04	0	554	8.33894	7.67552	0	2816	124495	2832	2876	45112	877513
0	755	372.194	790.977	7.38864	923.4	4.40658	13.4322	0	2713	37205	15705	36702	19624	807284
0	544	105.738	475.6	0	409.6	0.481514	7.67552	1975	5804	74033	73353	73722	40714	207142
0	761	246.45	342.704	328.348	292.3	24.4478	0	20442	211	15623	2191	47548	281755	122463
0	948	540.954	175.13	0	1121.4	15.7586	37.4182	7824	377	3296	3296	20583	298194	13255
0	608	361.261	744.428	48.5331	1521	16.2547	15.351	3256	480	1791	1771	20425	4026	77502
0	1225	317.215	671.735	110.951	429.9	1.20379	21.1077	3662	7095	107833	47243	106138	223050	44216
0	794	262.984	519.212	62.997	0	7.0768	13.4322	1232	3065	36393	15231	137590	23517	880361
0	338	26.8266	37.8547	102.054	69	10.7976	0	12029	3337	204357	17418	240265	293434	251520
0	498	208.718	541.979	1.84716	315.9	11.0602	14.2957	5674	3332	255273	78381	339647	487500	346301
0	364	173.881	369.524	76.2112	291.8	6.31805	6.71608	4703	11226	9043	9043	10994	72597	189137
0	1144	2454.66	201.096	110.951	415.3	5.77816	24.5617	9191	10099	16599	13379	16357	41701	651
0	791	606.109	453.258	189.228	461.7	18.6477	7.67552	0	63	39237	635	100762	335628	139735
0	734	200.771	163.585	0	301.4	7.20812	10.6018	0	151	5380	1437	164255	272192	203228
0	481	55.1676	0	0	342.2	0	0	0	7314	2325	2256	2003	116179	148467
0	1166	763.614	330.062	182.29	746.8	10.7976	26.1927	55	416	4195	1575	3337	267569	93443
0	714	134.458	313.783	718.408	192.1	97.2512	67.1608	1912	3120	3221	0	2333	178864	72733
0	679	104.012	310.293	113.366	205.8	9.72512	13.4322	30210	7182	9807	9847	4943	268136	20607
0	512	211.476	9.90104	110.951	171.2	1.21108	6.71608	10574	11957	52358	26442	67446	48291	142337
0	565	406.355	791.026	75.3043	584	10.907	25.9049	5697	3428	24865	24841	170869	13361	245760
0	751	286.573	457.735	0	413.9	11.7168	18.9969	2114	488	7546	7526	13565	118330	28780
0	925	957.407	272.271	187.362	578.2	27.9497	20.1483	7672	0	1465	1405	6913	84692	1602
0	450	331.141	509.161	88.8036	104.5	2.6994	7.91538	4071	1798	12276	12316	12410	210103	48908
0	1035	624.697	125.142	0	2684.9	17.3637	14.3916	0	0	72771	14456	74176	307370	7679
0	732	505.277	729.829	98.4906	271.3	19.5962	17.8936	41762	1705	13752	13812	13166	4743	36257
0	956	119.957	219.719	115.098	33532.3	72.5335	70.9986	14461	0	97072	39331	21575	16270	29340
0	465	69.2828	653.625	0	14.7	6.69012	6.71608	0	14107	89973	10633	89544	11341	108995
0	625	3033.98	91.9108	256.986	136.1	15.6419	0	0	4574	45700	45700	43988	15143	0
0	649	216.239	453.674	210.442	453.5	14.9342	22.0671	11495	5184	64202	1952	3044	3885	41725
0	645	352.129	929.437	138.451	1147.8	9.02473	14.5355	36316	0	2533	48349	242096	23992	305114
0	555	317.215	0	0	330.5	5.67602	0	10984	3645	133770	68971	373333	12035	436351
0	416	192.967	353.944	85.3284	0	5.79276	0	29527	9486	233839	5892	473402	112104	536420
0	488	0	237.795	0	0	3.76456	6.71608	38349	10941	46485	9079	221429	168980	537359
0	549	1482.17	107.566	0	0	11.7971	15.3511	1115	12328	26774	17669	25200	93079	2868
0	559	1461.38	237.785	195.499	589.5	14.3579	0	2113	2637	17596	12377	13789	323162	10976
0	457	334.499	221.423	49.1026	192.5	2.89638	2.0628	1275	3927	538618	47517	419440	1427255	1580325
0	470	17.4697	0	94.8823	225.8	2.40757	3.07021	9208	4471	283700	33057	715699	1723514	1876584
0	1162	165.364	68.3065	198.53	375.6	14.6935	16.6943	0	3843	85712	10195	912995	1920810	2073880
0	850	386.385	530.665	234.531	1521.8	10.8487	34.5399	24642	0	374749	14129	1173162	1917894	2055499
0	772	169.807	272.743	64.3317	567.7	9.42599	6.71608	4805	9334	592197	49164	471388	1216120	1353725
0	727	240.63	490.421	31.8837	213.8	8.44838	22.0192	3366	2005	37423	50035	85352	153810	489242
0	625	113.701	0	34.1725	19.5	5.23829	9.30657	12896	46510	73881	60849	68020	651630	97150
0	411	132.708	109.367	32.9265	1103.1	3.94695	18.7571	68961	730	892	872	863	1150237	21827
0	529	804.546	112.465	104.951	0	14.3944	19.7645	0	355	2585	1605	1467	1389866	4314
0	803	2148.48	125.931	175.515	28.7	15.5908	14.3916	320178	6321	26196	26216	25560	1765981	2166
0	532	184.452	94.0503	0	79.3	6.84333	0	65958	34228	88119	33999	87827	40783	206810
0	436	159.358	89.2662	72.5815	416.4	7.78447	12.7126	3028	8022	67882	23420	31139	30284	85142
0	932	347.1	384.835	292.245	387.7	36.4783	49.3152	0	3390	10998	7748	9642	2285	15751
0	1082	0	0	0	0	1.02139	0	16210	1794	51278	43935	88978	75338	201198
0	384	0	111.109	162.355	191.6	5.54471	0	0	8669	167241	19101	216566	80122	556255
0	704	139.714	407.078	86.8257	1021.1	6.13565	14.3916	36814	6259	209086	60946	258411	121967	598100
0	667	233.254	826.572	76.0294	341.4	8.82776	12.1369	9898	3770	37192	9851	538824	144957	793338
0	732	438.15	318.09	87.117	216.1	13.9785	7.29174	29903	2604	18529	11049	24634	38015	260738
0	606	49.8145	138.719	18.144	88.2	4.90269	22.0671	47619	5580	59259	58131	59165	14350	174060
0	1073	776.158	555.808	168.017	507.6	121.203	58.8137	22809	3182	20318	20298	153807	869	79547
0	897	105.738	779.793	0	746.4	16.8676	0	1030	2859	17477	17557	166303	106215	1692
0	429	355.84	524.753	51.9201	260.3	26.6073	6.14042	6566	788	266720	2500	266322	580122	1296708
0	702	414.43	241.098	62.7821	378	46.2399	34.5399	6668	2660	6093	2733	2483	95600	103093
0	3610	2663.19	1099.54	686.29	1757.1	158.17	180.087	0	773	46035	836	44819	174703	521
0	1098	5.51677	0	0	0	1.16731	0	0	1613	12822	2195	2277	107429	43929
0	567	156.295	227.542	245.958	98	10.1775	0	0	1546	6277	2115	6508	244647	6417
0	426	655.819	576.871	229.733	296.2	16.5028	7.67552	26970	7055	33698	33738	138835	21105	94961
0	798	42.4537	966.256	139.512	599.7	17.5388	16.2145	0	1643	1618	1578	1079	19631	41727
0	606	528.475	505.91	0	743.1	6.27427	15.447	0	351	26779	26759	57526	2358	52509
0	614	1096.92	237.785	0	495.2	6.47855	6.14042	4014	1632	306832	170407	304320	850564	289065
0	711	235.24	193.086	0	12.2	5.25288	6.66811	8898	2489	26214	130320	696130	458712	680875
0	1001	347.369	2295.39	322.761	280.9	17.889	45.4775	11133	21	107759	48484	777675	376876	762420
0	1093	486.428	1360.91	32.6443	631.2	13.6137	50.5145	955	5806	289395	47817	959311	195468	944056
0	1112	251.241	1487.74	101.311	527.4	33.2391	54.3523	5455	3235	16223	15488	1325014	169403	1309759
0	421	165.816	149.983	0	219.9	3.3633	2.87832	15219	2930	110172	5852	373867	54504	423740
0	702	4791.24	321.542	199.448	447.9	68.7251	46.245	16082	2061	109303	4983	372998	53635	422871
0	643	212.346	55.7302	117.493	135.8	16.211	22.0191	11842	4343	32951	25551	130745	577557	526
0	708	1073.84	118.892	0	180.2	4.3628	21.2036	36689	22682	84367	58167	298340	215078	474756
0	681	108.311	1953.88	234.695	645.4	25.3233	21.1557	2862	0	395	435	98315	858671	20854
0	464	169.303	632.072	108.202	385.4	4.14394	0	20113	3375	38702	5363	57509	623802	353507
0	814	155.619	600.829	78.2622	326.7	11.819	20.1483	0	392	77337	437	96144	585207	392142
0	497	326.379	1121.05	110.628	390.6	13.3292	5.42084	24067	0	41779	6377	41374	3259	14519
0	387	75.8782	322.235	73.5521	971.6	9.07581	0	24121	15913	65940	10703	220302	106931	232004
0	703	105.738	237.359	0	693.6	4.8881	18.901	0	0	18542	13725	16576	302468	45558
0	845	475.589	338.408	206.681	279.3	9.21443	0	0	2795	17307	9120	20890	306782	49872
0	773	361.732	497.296	0	791.6	7.44158	6.71608	0	4727	23747	23022	22903	721506	49019
0	706	609.206	102.992	0	184.5	9.22172	27.6319	575	31112	162205	40988	110410	278294	393159
0	500	130.137	694.347	49.1618	330	17.9473	17.2699	20484	170	29602	1432	1089	145691	525670
0	731	135.343	732.659	161.462	844.4	12.8841	20.1483	51370	1487	108653	51756	652022	547421	1122372
0	527	130.927	174.733	77.4884	145	11.4688	4.89314	21347	8270	8489	8589	43509	315831	79905
0	1311	691.589	446.415	52388.7	1346.7	1142.26	812.646	14197	2546	831953	7892	898879	935176	972994
0	495	258.356	1035.64	127.157	4.3	13.7013	21.6834	0	10385	943071	122642	1013629	1049926	1087744
0	789	120.182	501.403	93.2533	577.6	8.86424	9.9302	0	6262	91647	14667	89536	2157699	65641
0	673	380.386	1498.46	243.358	42.7	21.245	15.447	154	29889	104148	42408	103510	2591472	83646
0	777	1535.85	68.3065	1361.71	157.5	99.5639	179.799	1177684	1179858	1605456	1604736	1604699	3261034	1893194
0	712	284.01	247.897	206.447	425.1	3.05688	3.78979	893449	1547092	2129577	1821696	2039997	2736161	2264406
0	1164	389.876	475.599	0	69	12.8987	75.9397	0	182364	860208	456968	675269	1371433	899678
0	915	157.588	834.316	99.3668	789.7	9.39681	7.67552	2518	3296	6498	6524	17922	20236	97999
0	651	115.604	175.266	0	281.5	10.586	7.67552	7193	971	169489	19728	169212	3266	294764
0	5865	1490.32	3307.11	637.779	4716.4	68.5501	72.2938	173675	196988	197157	197157	530350	215371	647103
0	449	71.6855	420.025	51.7961	1231.7	2.32002	0	236735	112830	112999	112999	614799	131213	731552
0	603	109.157	356.204	26.7125	1263.6	8.14926	0	205080	81175	81344	81344	645765	99558	762518
0	379	493.634	0	0	204.5	11.695	26.4806	85548	93232	290250	107410	413223	103290	1135541
0	3240	3073.93	939.266	359.444	2413.7	48.7496	116.092	304656	1489	12226	2630	12191	37895	1536388
0	804	27.2862	356.682	41.3893	159	10.3015	14.3916	81865	169033	209635	194275	209170	176410	1577645
0	516	264.629	196.458	95.2583	0	7.44158	4.02965	248668	151710	333561	228766	136111	164358	628042
0	436	681.427	66.483	144.762	126.1	17.2761	36.6506	348	331126	349843	175414	110891	412596	379722
0	608	0	101.71	0	606.9	53.8712	22.4509	22386	1504	28987	5724	142395	946	65515
0	854	188.978	625.075	70.6246	694	6.66824	25.6171	8318	13480	24456	24476	24658	12438	73019
0	905	316.157	733.514	318.091	875.9	9.0831	6.71608	21371	9049	143948	37136	281541	282684	327927
0	558	247.949	273.003	27.4759	576.4	6.93818	20.1482	33033	10143	21995	21995	552616	208978	1163282
0	1374	311.123	618.857	33.0437	992.4	14.3141	45.3815	8857	6755	12347	1968	691281	70170	1301947
0	622	102.942	417.089	0	261.2	13.2854	14.3916	13168	1249	491836	8443	490241	2562394	488498
0	875	284.729	0	156.356	1315.2	0.948435	13.4322	16888	310	15861	4548	126314	127026	556483
0	430	262.836	538.789	80.7557	237.6	7.71881	20.9158	0	1010	16586	16606	96467	13136	443679
0	474	264.904	719.231	0	0	3.29764	0	33937	0	12405	12431	412041	540691	426631
0	833	1871.24	118.892	191.628	668.3	14.7372	19.7645	4080	1731	19512	18252	123146	12915	303998
0	589	158.581	808.617	0	384.5	18.6769	7.67552	23517	0	1053	1070	31504	221794	696
0	981	3924.59	466.162	270.347	609.1	33.1515	15.447	5581	6549	6941	6916	31607	267926	18180
0	647	323.42	677.986	97.2458	420.4	6.68283	21.6354	3634	2768	491620	42613	491580	668228	956700
0	744	238.201	292.658	157.157	1425.4	16.4663	17.4138	3101	2056	1046172	33312	797492	1222780	1511252
0	647	207.271	413.116	0	322.7	20.2163	24.5137	757	5581	1064434	51574	779626	1241042	1529514
0	668	285.999	29.196	111.809	383.4	7.40509	2.0628	26769	7504	57464	7441	9235	1539870	181100
0	710	551.444	32.6954	80.3439	618	9.72512	15.351	0	6485	15833	31821	41167	460324	399
0	497	0	49.9788	88.7729	210.6	10.462	6.71608	1890	10805	14645	14645	14420	70782	89373
0	674	105.738	341.816	0	111.6	2.20329	6.3323	0	0	16255	14394	21971	24602	38830
0	486	169.958	85.7684	76.6321	418.9	3.25386	4.22154	9891	1677	20216	19756	19985	8975	48954
0	835	160.638	212.843	40.1779	435	100.753	41.4958	5904	962	11709	1142	15222	164097	25697
0	591	105.738	95.0873	84.5562	872.1	4.68381	0	0	1468	1895	1155	0	817357	5295
0	1039	240.203	55.8605	214.59	1316.6	15.5908	2.87832	3158	4405	15720	15700	14816	727339	1032
0	702	144.845	68.3065	0	957.7	4.05639	6.5242	0	0	0	0	0	35345	0
0	638	596.99	1049.34	0	0	2.49512	7.67552	0	1520	5107	3539	727691	272427	874269
0	491	0	953.586	183.959	276.9	7.10598	7.38769	5152	2698	35738	22858	433863	20561	580441
0	1072	0	435.947	110.951	62.9	9.22171	6.71608	0	5121	51732	45107	51019	21642	207842
0	559	0	0	0	0	0	0	715	295	40845	40865	40132	10755	217753
0	739	105.738	118.892	0	68.9	3.06418	0	9243	5604	16905	12792	79773	1508	95936
0	764	0	0	0	179.3	0	0	7063	8084	21289	20010	114349	419954	636820
0	469	0	0	0	0	1.02139	0	0	41639	661799	135872	1044572	1698310	1648544
0	548	0	0	0	0	0	0	11193	9904	798368	181989	907924	1561662	1511896
0	660	0	0	0	0	0	0	7494	1414	3204	0	0	647247	597481
0	427	0	0	0	0	0	0	7542	3168	74623	7333	103750	158696	108930
0	1088	48.7314	118.892	52.0322	261.7	2.39298	0	9376	11510	97768	26796	97550	29573	124845
0	797	0	0	0	43.7	3.06418	21.1077	221	1653	502304	1826	504268	178575	531563
0	633	0	0	0	0	0	0	0	1664	35670	35710	35352	50892	525912
0	969	0	0	0	0	0	0	0	6161	75749	6603	87648	6203	135511
0	864	0	0	0	0	0	0	0	92	48231	33209	60130	13151	107993
0	637	0	0	0	0	0	0	5796	15342	19920	15968	20268	62179	3010
0	7428	0	0	0	0	0	0	7759	9278	32005	1196	29805	117132	0
0	889	447.894	787.695	325.571	766.2	13.4386	25.6171	0	1892	16467	16467	79231	48548	86699
0	344	2738.99	43.5305	25.319	68.2	65.0044	23.6982	0	1851	12163	9713	40758	846332	3976
0	570	211.477	0	0	211.1	1.88228	5.22895	17314	7557	22391	7554	22256	404223	105398
0	525	0	0	0	0	0	0	7257	12085	75208	43862	74388	3273	68847
0	550	0	783.236	0	32.9	6.15025	16.6463	27700	12007	22906	18709	22498	384918	138916
0	1237	869.555	161.201	2094.74	1157.5	43.1393	50.8504	0	12194	11884	11891	125399	51197	215072
0	401	83.8381	4.45347	33848.1	598.9	385.241	204.984	9872	0	29873	5391	29260	181774	6966
0	376	318.188	425.741	0	136.2	29.438	7.67552	9349	4084	31238	6316	32175	292345	0
0	708	409.576	1034.48	165.991	663.8	20.2017	12.7606	32123	45	12041	12041	15540	183384	37343
0	582	726.875	570.337	88.5955	221.4	28.6866	15.351	24815	3343	29514	1925	43513	44318	14196
0	354	229.322	196.954	92.971	300.8	18.5237	6.71608	6548	1673	21487	1707	1400	2599	84421
0	943	303.575	609.796	101.525	772.1	22.1424	57.5664	0	2728	4168	4179	7774	71987	15348
0	798	573.561	1380.07	0	5997.6	22.2518	23.0266	13458	6345	5813	5813	4669	193025	99
0	755	167.743	368	0	569.2	13.0155	1.00741	15975	1592	14209	2040	26532	110924	23856
0	444	236.2	79.2616	96.6918	291.6	7.89391	4.98909	5237	752	209	209	1907	193904	2109
0	650	50.6695	387.26	187.948	2125	3.26845	0	0	208	579829	83749	1148664	859993	1176411
0	721	216.905	544.464	73.7216	582.4	8.85694	6.38028	0	3550	836599	78256	1405434	1021988	1433181
0	1640	725.76	731.5	282.476	1597.9	22.3247	44.1342	0	2801	443999	86710	1245052	600922	1853697
0	1345	55.8845	0	0	0	16.9259	13.4322	42140	5619	13139	99	616041	27015	2482581
0	558	370.566	0	0	0	8.79128	20.3881	0	8619	106674	19794	73997	1628444	1340699
0	656	44.5158	160.822	216.407	388.8	5.63225	2.54252	0	3005	9763	9763	18395	1531533	1243788
0	1794	431.089	68.368	0	1244.9	23.6671	104.483	17581	21278	15354	15294	110132	1439729	1151984
0	508	208.339	915.656	131.921	416.2	28.8033	34.7318	0	19152	19262	14451	87644	1388394	1100649
0	893	723.823	2010.89	284.237	6646.3	55.1188	13.4322	9195	8464	150034	61642	147803	1152332	864587
0	587	0	0	0	0	0	0	13544	1651	294185	60698	291954	1007888	720143
0	1402	0	0	0	0	0	0	8305	574	318859	36124	316628	983314	695569
0	690	0	0	0	0	0	0	16507	6362	25445	12045	24233	168541	0
0	1026	0	237.81	0	0	6.94547	0	8613	8280	33653	2129	31118	55049	767
0	368	105.738	0	1485.04	529.8	21.3033	14.3916	0	9659	38590	609	8889	328938	16637
0	399	73.1339	122.71	0	0	15.3647	14.6315	0	3040	94368	6233	93944	93459	769101
0	591	242.292	0	109.403	611.3	11.8992	17.126	10270	5075	37144	464	43971	1820	153332
0	337	31.2616	249.151	6.88662	0	10.7684	13.4322	1841	2737	13971	14004	197831	14990	187866
0	547	113.025	157.689	82.3745	285.1	5.10696	0	18417	3391	43883	43903	43400	30497	55721
0	1756	790.037	1014.49	326.35	897.5	11.0237	29.7426	467	3632	7351	7348	108566	4235	116859
0	548	335.828	0	10.9283	0	2.58267	57.9502	6954	2276	126763	4072	246653	17329	286128
0	1028	105.738	0	0	295.5	0	0	11333	1371	20866	11462	48048	94500	12634
0	504	2451.22	258.523	50.7959	486.9	7.01844	22.6428	8334	2581	60484	18767	60563	47625	119769
0	581	226.226	650.616	20082.6	577.5	224.408	103.859	2091	2530	21305	3146	85325	272250	113378
0	714	504.198	88.1441	69.9934	365.5	7.64585	0	4530	2450	57965	57991	124927	60646	294691
0	710	269.567	1144.77	101.116	123.8	30.277	14.3916	20039	262	41488	24472	41054	242573	78762
0	1325	370.892	972.799	66.6513	625.4	8.25869	20.58	310	41	20742	6401	123427	324946	161135
0	577	160.414	112.353	0	561.5	2.04278	6.71608	26397	97043	288980	202472	1054778	947421	1092486
0	419	192.937	132.705	0	579.5	2.59726	6.71608	9	4711	314728	41643	508173	250963	513372
0	515	57.5018	0	0	0	3.46544	15.447	2815	5551	19602	9857	18767	1446591	660486
0	488	170.024	549.276	172.074	325.9	10.9581	12.8085	0	3450	33343	33343	33034	2097834	35846
0	634	265.167	139.718	87.8488	399	8.53593	0	0	219	22478	22430	829720	1301075	832532
0	2516	723.075	1625.01	521.065	2394.1	15.9191	27.344	793	1360	1459	1459	5978	3170	196855
0	332	108.52	149.782	0	364.3	7.92309	14.4396	3946	0	35988	35968	51724	124510	32552
0	974	317.215	2114.44	0	418.7	49.7565	52.0017	8023	2466	2582	1842	1118	20022	2149
0	715	144.23	321.125	135.251	919	17.3053	7.62755	74849	3400	25392	22192	133342	24649	139311
0	564	487.377	0	69.4119	989.5	4.77136	11.3694	26513	11078	5218	4918	4841	87474	50807
0	584	0	0	0	51.4	2.04278	0	46467	0	6337	1677	405	226031	25431
0	407	137.57	236.142	7.08032	796.1	1.80203	0	60510	0	13645	0	0	242688	42088
0	600	139.667	661.177	0	315.8	8.61618	8.29916	0	3050	7691	5711	39626	319605	99493
0	621	1342.51	103.182	45.2529	1136.2	9.7543	16.7902	12035	28198	27926	27956	27536	2979	31343
0	951	3518.89	525.633	196.406	192.1	69.6444	48.4997	0	7780	263232	106777	408172	222620	412293
0	1089	690.232	351.743	0	396	19.1803	37.4182	0	1317	16721	6801	6783	17572	89773
0	439	53.0288	402.616	0	410.1	6.71202	16.6943	5639	119	1090	739	31651	238148	38201
0	835	763.853	1632.73	129.817	988.1	30.9847	39.1931	32040	826	654	334	116814	101739	227045
0	372	31.6863	294.663	0	255.7	0	0	8400	5896	6926	6266	5918	98988	10919
0	510	9.98814	259.932	64.7758	384.2	2.74317	13.4322	18404	358	8177	8176	70156	462697	78979
0	890	291.984	903.989	258.828	24.8	13.424	14.3916	41995	5193	14222	1706	93747	439475	102570
0	1421	361.349	475.57	110.951	790.9	14.1025	37.2263	5536	2536	2175	3030	983	54578	0
0	523	221.811	85.0429	113.224	69.5	14.9269	9.69034	0	3371	49825	5579	71607	55978	5873
0	643	0	118.892	51.2671	219.7	11.4177	0	0	4082	43329	4729	42490	5650	50628
0	1107	740.924	229.168	90.6626	293.7	17.4877	28.7832	6136	1188	33387	33347	135623	65843	82778
0	575	204.422	440.096	238.332	122.6	10.4766	7.67552	737	1532	5335	50304	168308	86773	123884
0	955	319.753	1187.8	376.26	1.3	16.4517	27.2961	0	11190	14277	10954	65007	12317	50823
0	2687	655.279	1035.28	137.95	1045.5	30.4083	65.6257	0	59	33392	33385	172034	8169	283828
0	716	563.106	741.321	340.859	769.7	28.6939	30.7021	21798	24017	120012	10709	167938	321	262995
0	722	43.2393	18.9679	0	1203.5	12.1108	35.2115	7879	2191	17426	16966	14936	73813	1462
0	678	161.83	384.105	128.786	262.4	5.60306	7.67552	1498	2605	91546	4116	4201	42799	102465
0	1193	1522.04	432.37	186.709	253.9	26.7897	50.8503	538	2549	30099	6963	30410	104402	164068
0	549	422.952	118.892	221.9	44.6	11.0675	7.67552	1956	0	0	0	85550	12094	102082
0	484	213.588	98.6159	5.45928	421.7	5.67602	0	1180	7201	118738	58998	59719	34079	289864
