DSB_type	Size	Covered	Sum_324YFT	Mean0_324YFT	Mean_324YFT	Sum_533NLA	Mean0_533NLA	Mean_533NLA	Sum_965GIX	Mean0_965GIX	Mean_965GIX	Sum_CTCF	Mean0_CTCF	Mean_CTCF	Sum_709PEX	Mean0_709PEX	Mean_709PEX	Sum_529JFV	Mean0_529JFV	Mean_529JFV
DNuniqueD	1089	1089	0	0	0	14.7258	0.0135223	0.0135223	11.3739	0.0104444	0.0104444	175.5	0.161157	0.161157	24.2738	0.02229	0.02229	3.88859	0.00357079	0.00357079
DNuniqueD	801	801	105.738	0.132007	0.132007	84.2212	0.105145	0.105145	0	0	0	483.1	0.603121	0.603121	22.1151	0.0276094	0.0276094	8.57241	0.0107021	0.0107021
DNuniqueD	823	823	0	0	0	317.749	0.386086	0.386086	0	0	0	343.8	0.41774	0.41774	27.8238	0.0338077	0.0338077	8.54322	0.0103806	0.0103806
DNuniqueD	1547	1547	508.975	0.329008	0.329008	1079.58	0.697851	0.697851	78.4884	0.0507359	0.0507359	70.4	0.0455074	0.0455074	191.552	0.123822	0.123822	39.9219	0.025806	0.025806
DNuniqueD	704	704	211.476	0.300392	0.300392	0	0	0	0	0	0	76.8	0.109091	0.109091	6.71608	0.00953989	0.00953989	3.1955	0.00453907	0.00453907
DNuniqueD	871	871	229.491	0.26348	0.26348	397.234	0.456067	0.456067	88.5002	0.101608	0.101608	0	0	0	21.2036	0.024344	0.024344	5.39879	0.00619838	0.00619838
DNuniqueD	1137	1137	16.323	0.0143562	0.0143562	37.6248	0.0330913	0.0330913	180.888	0.159093	0.159093	26.3	0.023131	0.023131	7.67552	0.00675068	0.00675068	5.55929	0.00488944	0.00488944
DNuniqueD	1687	1687	166.918	0.0989437	0.0989437	143.609	0.0851268	0.0851268	15.3036	0.00907149	0.00907149	78.2	0.0463545	0.0497772	33.9642	0.0201329	0.0201329	18.8447	0.0111705	0.0111705
DNuniqueD	1442	1442	580.27	0.402406	0.402406	1617.14	1.12146	1.12146	211.016	0.146335	0.146335	992.5	0.68828	0.68828	1403.61	0.97338	0.97338	244.777	0.169748	0.169748
DNuniqueD	651	651	1688.56	2.5938	2.5938	246.725	0.378993	0.378993	3415.36	5.24633	5.24633	126.5	0.194316	0.194316	86.8293	0.133378	0.133378	98.9876	0.152055	0.152055
DNuniqueD	1457	1457	811.166	0.556737	0.556737	458.915	0.314973	0.314973	363.832	0.249713	0.249713	10771	7.39259	7.39259	304.43	0.208943	0.208943	374.1	0.25676	0.25676
DNuniqueD	537	537	104.196	0.194034	0.194034	267.918	0.498915	0.498915	34.3554	0.0639765	0.0639765	0	0	0	30.5582	0.0569054	0.0569054	16.335	0.030419	0.030419
DNuniqueD	761	761	222.509	0.292391	0.292391	118.892	0.156232	0.156232	110.951	0.145796	0.145796	0	0	0	33.3406	0.0438115	0.0438115	13.5991	0.0178701	0.0178701
DNuniqueD	905	905	671.022	0.74146	0.74146	0	0	0	0	0	0	0	0	0	23.2664	0.0257088	0.0257088	12.9717	0.0143334	0.0143334
DNuniqueD	1461	1461	121.369	0.0830724	0.0830724	0	0	0	64.8119	0.0443614	0.0443614	174.2	0.119233	0.137273	24.9455	0.0170742	0.0170742	8.63077	0.00590744	0.00590744
DNuniqueD	695	695	211.476	0.304282	0.304282	118.892	0.171068	0.171068	0	0	0	420.2	0.604604	0.604604	8.49104	0.0122173	0.0122173	8.12736	0.011694	0.011694
DNuniqueD	607	607	0	0	0	11.6805	0.0192431	0.0192431	0	0	0	109.9	0.181054	0.181054	14.3916	0.0237094	0.0237094	6.85063	0.011286	0.011286
DNuniqueD	704	704	207.642	0.294946	0.294946	118.892	0.168881	0.168881	99.1189	0.140794	0.140794	8.7	0.012358	0.012358	33.4365	0.047495	0.047495	3.16632	0.00449761	0.00449761
DNuniqueD	854	854	275.023	0.322041	0.322041	8.43489	0.00987692	0.00987692	104.734	0.122639	0.122639	69.9	0.0818501	0.0818501	34.1081	0.0399392	0.0399392	20.2163	0.0236725	0.0236725
DNuniqueD	670	670	308.939	0.461102	0.461102	117.904	0.175976	0.175976	0	0	0	0	0	0	0	0	0	10.068	0.0150269	0.0150269
DNuniqueD	1543	1543	4652.9	3.01549	3.01549	623.846	0.404307	0.404307	196798	127.542	127.542	1999.6	1.29592	1.29592	739.824	0.479471	0.479471	1790.34	1.1603	1.1603
DNuniqueD	961	961	711.924	0.740815	0.740815	118.892	0.123717	0.123717	0	0	0	71.1	0.0739854	0.0739854	57.5664	0.0599026	0.0599026	26.4395	0.0275125	0.0275125
DNuniqueD	481	481	74.6209	0.155137	0.155137	95.0553	0.19762	0.19762	0	0	0	268.3	0.557796	0.557796	0	0	0	2.92556	0.00608224	0.00608224
DNuniqueD	536	536	30.1851	0.0563156	0.0563156	203.078	0.378877	0.378877	110.951	0.206998	0.206998	261.7	0.488246	0.488246	23.2185	0.043318	0.043318	3.88129	0.00724122	0.00724122
DNuniqueD	692	692	0	0	0	122.36	0.17682	0.17682	35.9635	0.0519703	0.0519703	5.9	0.00852601	0.00852601	29.3589	0.0424261	0.0424261	7.89391	0.0114074	0.0114074
DNuniqueD	967	967	114.013	0.117904	0.117904	0	0	0	122.429	0.126607	0.126607	144.4	0.149328	0.149328	30.1264	0.0311545	0.0311545	9.85645	0.0101928	0.0101928
DNuniqueD	1481	1481	0	0	0	0	0	0	0	0	0	168.9	0.114045	0.186836	0	0	0	2.33461	0.00157638	0.00157638
DNuniqueD	843	843	34.7597	0.0412333	0.0412333	522.612	0.619943	0.619943	65.0403	0.0771534	0.0771534	6.6	0.00782918	0.00909091	0	0	0	3.63324	0.0043099	0.0043099
DNuniqueD	453	453	2869.13	6.33363	6.33363	146.187	0.322708	0.322708	395.101	0.872188	0.872188	250.7	0.553422	0.553422	27.44	0.060574	0.060574	30.5105	0.067352	0.067352
DNuniqueD	934	934	57.7401	0.0618202	0.0618202	84.9186	0.0909192	0.0909192	56.6882	0.060694	0.060694	0	0	0	0	0	0	9.91481	0.0106154	0.0106154
DNuniqueD	2029	2029	177.921	0.0876888	0.0876888	237.785	0.117193	0.117193	80.4384	0.0396444	0.0396444	0	0	0	52.1456	0.0257001	0.0257001	18.0787	0.00891013	0.00891013
DNuniqueD	1129	1129	0	0	0	74.6718	0.0661398	0.0661398	101.12	0.0895663	0.0895663	0	0	0	21.5394	0.0190783	0.0190783	8.22951	0.0072892	0.0072892
DNuniqueD	356	356	72.1366	0.202631	0.202631	110.978	0.311735	0.311735	0	0	0	50.8	0.142697	0.142697	20.1483	0.0565962	0.0565962	10.6371	0.0298795	0.0298795
DNuniqueD	1157	1157	150.434	0.130021	0.130021	87.739	0.0758332	0.0758332	0	0	0	507.4	0.438548	0.551522	30.7021	0.0265359	0.0265359	10.338	0.00893514	0.00893514
DNuniqueD	722	722	105.738	0.146451	0.146451	0	0	0	0.76518	0.00105981	0.00105981	0	0	0	0	0	0	2.64103	0.00365794	0.00365794
DNuniqueD	988	988	211.476	0.214044	0.214044	171.591	0.173675	0.173675	152.512	0.154365	0.154365	493	0.498988	0.498988	12.8085	0.0129641	0.0129641	5.07049	0.00513207	0.00513207
DNuniqueD	619	619	444.242	0.717677	0.717677	98.0533	0.158406	0.158406	52.3773	0.0846161	0.0846161	70.6	0.114055	0.114055	0	0	0	3.66242	0.00591668	0.00591668
DNuniqueD	1411	1411	5870.47	4.16051	4.16051	504.721	0.357704	0.357704	5515.57	3.90898	3.90898	1415	1.00283	1.00283	227.963	0.161561	0.161561	175.65	0.124487	0.124487
DNuniqueD	1501	1501	5674.61	3.78055	3.78055	571.796	0.380943	0.380943	438.187	0.29193	0.29193	1186.9	0.79074	0.79074	169.533	0.112947	0.112947	141.609	0.0943431	0.0943431
DNuniqueD	1005	1005	142.148	0.141441	0.141441	131.496	0.130842	0.130842	5.51033	0.00548292	0.00548292	676.1	0.672736	0.672736	6.71608	0.00668267	0.00668267	11.1113	0.011056	0.011056
DNuniqueD	567	567	243.307	0.429113	0.429113	590.484	1.04142	1.04142	101.5	0.179013	0.179013	497	0.876543	0.876543	41.3519	0.072931	0.072931	30.6491	0.0540549	0.0540549
DNuniqueD	960	960	6254.73	6.51534	6.51534	198.434	0.206702	0.206702	12.4683	0.0129878	0.0129878	1224.2	1.27521	1.27521	35.4993	0.0369784	0.0369784	52.8061	0.0550063	0.0550063
DNuniqueD	1198	1198	54.2481	0.0452823	0.0452823	0	0	0	151.492	0.126454	0.126454	114.8	0.0958264	0.113663	22.0671	0.01842	0.01842	8.14196	0.00679629	0.00679629
DNuniqueD	830	830	189.3	0.228073	0.228073	105.767	0.12743	0.12743	0	0	0	265.9	0.320361	0.320361	0.383776	0.000462381	0.000462381	8.4046	0.010126	0.010126
DNuniqueD	1920	1920	177.921	0.092667	0.092667	310.535	0.161737	0.161737	0	0	0	51.9	0.0270313	0.0421951	23.3144	0.0121429	0.0121429	14.3141	0.00745526	0.00745526
DNuniqueD	601	601	62.5366	0.104054	0.104054	104.183	0.17335	0.17335	0	0	0	0	0	0	8.82686	0.014687	0.014687	2.33461	0.00388454	0.00388454
DNuniqueD	777	777	155.389	0.199986	0.199986	220.955	0.28437	0.28437	0	0	0	202.4	0.260489	0.28873	4.26951	0.00549486	0.00549486	4.94646	0.0063661	0.0063661
DNuniqueD	1337	1337	8270.62	6.18596	6.18596	465.75	0.348355	0.348355	313.36	0.234375	0.234375	1327.7	0.993044	0.993044	108.992	0.0815201	0.0815201	105.765	0.0791064	0.0791064
DNuniqueD	2728	2728	18980.1	6.9575	6.9575	963.098	0.353042	0.353042	116822	42.8235	42.8235	2065.4	0.757111	0.757111	861.578	0.315828	0.315828	1667.7	0.611328	0.611328
DNuniqueD	1262	1262	1514.96	1.20044	1.20044	578.297	0.458239	0.458239	217.392	0.17226	0.17226	850.1	0.673613	0.673613	32.2852	0.0255825	0.0255825	59.2992	0.0469883	0.0469883
DNuniqueD	521	521	474.857	0.911434	0.911434	346.564	0.665189	0.665189	30.188	0.0579424	0.0579424	477.2	0.915931	0.915931	51.1861	0.0982459	0.0982459	46.0867	0.0884582	0.0884582
DNuniqueD	895	895	394.126	0.440364	0.440364	488.81	0.546157	0.546157	150.233	0.167859	0.167859	606.5	0.677654	0.677654	9.11469	0.010184	0.010184	6.60258	0.00737718	0.00737718
DNuniqueD	437	437	17.1639	0.0392767	0.0392767	26.7208	0.061146	0.061146	0	0	0	0	0	0	0	0	0	0.175096	0.000400678	0.000400678
DNuniqueD	1241	1241	352.932	0.284393	0.284393	169.394	0.136498	0.136498	110.951	0.0894046	0.0894046	468.2	0.377276	0.440038	28.4474	0.022923	0.022923	31.7799	0.0256083	0.0256083
DNuniqueD	694	694	60.1983	0.0867411	0.0867411	124.12	0.178847	0.178847	41.3784	0.059623	0.059623	177.5	0.255764	0.255764	26.4806	0.0381564	0.0381564	4.64004	0.00668593	0.00668593
DNuniqueD	534	534	968.652	1.81395	1.81395	101.376	0.189843	0.189843	769.983	1.44192	1.44192	158.3	0.296442	0.635743	377.204	0.706374	0.706374	603.483	1.13012	1.13012
DNuniqueD	555	555	278.04	0.500973	0.500973	105.317	0.18976	0.18976	0	0	0	0	0	0	46.341	0.0834972	0.0834972	51.4782	0.0927536	0.0927536
DNuniqueD	590	590	96.9859	0.164383	0.164383	135.072	0.228936	0.228936	0	0	0	72.9	0.123559	0.143222	7.67552	0.0130094	0.0130094	4.3774	0.00741932	0.00741932
DNuniqueD	1130	1130	378.818	0.335238	0.335238	246.702	0.21832	0.21832	0	0	0	157.4	0.139292	0.139292	27.5359	0.0243681	0.0243681	12.3297	0.0109112	0.0109112
DNuniqueD	949	949	248.784	0.262154	0.262154	52.4516	0.0552703	0.0552703	84.9548	0.0895203	0.0895203	253.1	0.266702	0.266702	13.4322	0.014154	0.014154	10.3525	0.0109089	0.0109089
DNuniqueD	636	636	86.7824	0.13645	0.13645	94.0268	0.147841	0.147841	0	0	0	0	0	0	0	0	0	3.43626	0.00540292	0.00540292
DNuniqueD	687	687	210.044	0.305741	0.305741	146.156	0.212746	0.212746	0	0	0	46.5	0.0676856	0.0676856	7.67552	0.0111725	0.0111725	3.73538	0.00543723	0.00543723
DNuniqueD	1034	1034	105.529	0.102059	0.102059	310.78	0.300561	0.300561	0	0	0	0	0	0	14.3916	0.0139184	0.0139184	12.7382	0.0123194	0.0123194
DNuniqueD	896	896	88.4809	0.098751	0.098751	172.321	0.192322	0.192322	0	0	0	0	0	0	0	0	0	3.21009	0.00358269	0.00358269
DNuniqueD	621	621	38.8073	0.0624917	0.0624917	197.132	0.317444	0.317444	85.2434	0.137268	0.137268	117.9	0.189855	0.189855	5.37286	0.00865196	0.00865196	5.17992	0.00834126	0.00834126
DNuniqueD	688	688	12.8057	0.018613	0.018613	630.774	0.916823	0.916823	25.0641	0.0364304	0.0364304	64.4	0.0936047	0.0936047	35.4993	0.0515978	0.0515978	7.95227	0.0115585	0.0115585
DNuniqueD	1453	1453	4198.14	2.88929	2.88929	554.341	0.381515	0.381515	976.668	0.672173	0.672173	10373.6	7.13944	7.13944	164.496	0.113211	0.113211	328.67	0.226201	0.226201
DNuniqueD	2404	2404	353.924	0.147223	0.147223	150.84	0.0627454	0.0627454	110.951	0.0461527	0.0461527	4890.8	2.03444	2.03444	137.056	0.0570117	0.0570117	107.246	0.0446116	0.0446116
DNuniqueD	1728	1728	133.322	0.0771538	0.0771538	118.892	0.0688035	0.0688035	221.901	0.128415	0.128415	1330.4	0.769907	1.27433	70.0391	0.0405319	0.0405319	234.337	0.135611	0.135611
DNuniqueD	2526	2526	462.325	0.183026	0.183026	721.043	0.285449	0.285449	221.902	0.0878473	0.0878473	1683.9	0.666627	1.22022	64.2825	0.0254483	0.0254483	116.016	0.0459287	0.0459287
DNuniqueD	968	968	123.208	0.127281	0.127281	316.526	0.326989	0.326989	0	0	0	4273.1	4.41436	4.41436	122.041	0.126075	0.126075	59.1095	0.0610635	0.0610635
DNuniqueD	912	912	211.477	0.231882	0.231882	118.892	0.130364	0.130364	0	0	0	626.6	0.687061	0.707223	0	0	0	2.61914	0.00287186	0.00287186
DNuniqueD	609	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75096	0.00287513	0.00287513
DNuniqueD	930	930	4103.09	4.41192	4.41192	150.739	0.162085	0.162085	290.657	0.312535	0.312535	1876.7	2.01796	2.01796	85.5821	0.0920237	0.0920237	96.0693	0.1033	0.1033
DNuniqueD	1241	1241	4212.61	3.39453	3.39453	227.446	0.183276	0.183276	151.118	0.121771	0.121771	659.5	0.531426	0.531426	65.2419	0.0525721	0.0525721	40.9871	0.0330274	0.0330274
DNuniqueD	787	787	105.738	0.134356	0.134356	363.612	0.462023	0.462023	3.8259	0.00486137	0.00486137	0	0	0	7.67552	0.00975288	0.00975288	7.77717	0.00988205	0.00988205
DNuniqueD	487	487	63.0142	0.129393	0.129393	74.6112	0.153206	0.153206	134.988	0.277183	0.277183	4816.6	9.89035	9.89035	60.4447	0.124117	0.124117	19.7129	0.0404782	0.0404782
DNuniqueD	4974	4974	27496.7	5.52809	5.52809	1635.7	0.32885	0.32885	887.306	0.178389	0.178389	2826.2	0.568195	0.568195	523.519	0.105251	0.105251	868.834	0.174675	0.174675
DNuniqueD	3333	3333	12794.6	3.83877	3.83877	1207.32	0.362232	0.362232	1179.34	0.353838	0.353838	26417.7	7.9261	7.9261	300.305	0.0901004	0.0901004	289.032	0.0867184	0.0867184
DNuniqueD	640	640	332.991	0.520298	0.520298	163.72	0.255812	0.255812	33.5894	0.0524835	0.0524835	211.2	0.33	0.33	12.041	0.018814	0.018814	12.0451	0.0188205	0.0188205
DNuniqueD	1075	1075	2710.33	2.52124	2.52124	260.333	0.242171	0.242171	130.312	0.12122	0.12122	957	0.890233	0.890233	170.349	0.158464	0.158464	278.68	0.259237	0.259237
DNuniqueD	510	510	0	0	0	0	0	0	0	0	0	0	0	0	1.87091	0.00366845	0.00366845	1.32781	0.00260355	0.00260355
DNuniqueD	1667	1667	352.195	0.211275	0.211275	154.199	0.0925008	0.0925008	170.532	0.102299	0.102299	575.3	0.345111	0.345111	14.3916	0.00863324	0.00863324	13.8618	0.0083154	0.0083154
DNuniqueD	993	993	84.5903	0.0851866	0.0851866	0	0	0	0	0	0	7.1	0.00715005	0.0150424	15.351	0.0154593	0.0154593	4.66193	0.00469479	0.00469479
DNuniqueD	466	466	653.383	1.40211	1.40211	195.097	0.418664	0.418664	249.166	0.534692	0.534692	125.8	0.269957	0.269957	0	0	0	8.47756	0.0181922	0.0181922
DNuniqueD	706	706	202.418	0.286711	0.286711	118.313	0.167582	0.167582	76.813	0.1088	0.1088	103.2	0.146176	0.146176	1.82294	0.00258206	0.00258206	8.94448	0.0126692	0.0126692
DNuniqueD	1859	1859	7690.4	4.13685	4.13685	561.84	0.302227	0.302227	195.911	0.105385	0.105385	1975.3	1.06256	1.06256	108.896	0.058578	0.058578	118.336	0.0636556	0.0636556
DNuniqueD	522	522	0	0	0	118.892	0.227763	0.227763	0	0	0	0	0	0	6.71608	0.0128661	0.0128661	0	0	0
DNuniqueD	2829	2829	17953	6.34606	6.34606	989.431	0.349746	0.349746	447.585	0.158213	0.158213	7158.2	2.53029	2.53029	189.585	0.067015	0.067015	288.048	0.10182	0.10182
DNuniqueD	1540	1540	8135.04	5.28249	5.28249	430.011	0.279228	0.279228	291.464	0.189262	0.189262	26168.5	16.9925	16.9925	151.592	0.0984361	0.0984361	161.234	0.104698	0.104698
DNuniqueD	1015	1015	33.3935	0.0329	0.0329	71.7781	0.0707173	0.0707173	44.8759	0.0442127	0.0442127	470.5	0.463547	0.463547	26.3846	0.0259947	0.0259947	9.45519	0.00931546	0.00931546
DNuniqueD	916	916	79.0736	0.0863248	0.0863248	0	0	0	0	0	0	234	0.255459	0.434944	6.71608	0.00733197	0.00733197	3.72078	0.00406199	0.00406199
DNuniqueD	1337	1337	34.2537	0.0256199	0.0256199	34.6369	0.0259064	0.0259064	71.6983	0.0536262	0.0536262	1600.6	1.19716	1.25145	20.9638	0.0156797	0.0156797	9.87833	0.00738843	0.00738843
DNuniqueD	1317	1317	301.875	0.229214	0.229214	236.254	0.179388	0.179388	205.216	0.155821	0.155821	1192.4	0.905391	0.905391	49.0754	0.037263	0.037263	35.6247	0.0270499	0.0270499
DNuniqueD	1011	1011	32.1811	0.031831	0.031831	0	0	0	0	0	0	123.5	0.122156	0.286543	0	0	0	4.64734	0.00459677	0.00459677
DNuniqueD	3846	3846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNuniqueD	957	957	0	0	0	0	0	0	0	0	0	280.5	0.293103	0.325784	22.0671	0.0230587	0.0230587	11.7971	0.0123272	0.0123272
DNuniqueD	1154	1154	0	0	0	118.892	0.103026	0.103026	0	0	0	63.7	0.0551993	0.117963	0	0	0	0	0	0
DNuniqueD	780	780	0	0	0	0	0	0	0	0	0	216.1	0.277051	0.585637	0	0	0	0.021887	2.81E-05	2.81E-05
DNuniqueD	669	669	244.079	0.364842	0.364842	248.428	0.371342	0.371342	101.479	0.151688	0.151688	3195.9	4.77713	4.77713	68.7919	0.102828	0.102828	27.0086	0.0403716	0.0403716
DNuniqueD	1426	1426	646.689	0.453498	0.453498	367.098	0.257432	0.257432	269.145	0.188741	0.188741	6359.7	4.45982	4.45982	89.5158	0.062774	0.062774	42.1106	0.0295306	0.0295306
DNuniqueD	11986	11986	4144.25	0.345758	0.345758	3434.39	0.286533	0.286533	1417.81	0.118288	0.118288	59945.7	5.00131	5.00131	1038.4	0.0866346	0.0866346	545.716	0.0455294	0.0455294
DNuniqueD	2795	2795	1401.87	0.501565	0.501565	845.276	0.302425	0.302425	310.011	0.110916	0.110916	10591.9	3.78959	3.78959	121.609	0.0435095	0.0435095	82.1857	0.0294045	0.0294045
DNuniqueD	1790	1790	207.203	0.115756	0.115756	383.156	0.214053	0.214053	9.36056	0.00522936	0.00522936	8897.8	4.97084	4.97084	171.644	0.0958904	0.0958904	27.4901	0.0153576	0.0153576
DNuniqueD	3846	3846	1240.03	0.322421	0.322421	1334.22	0.346911	0.346911	226.478	0.0588866	0.0588866	10642.6	2.76719	2.76719	154.47	0.0401638	0.0401638	134.518	0.034976	0.034976
DNuniqueD	1415	1415	374.305	0.264527	0.264527	284.514	0.20107	0.20107	91.4704	0.0646434	0.0646434	3695	2.61131	2.61131	45.8612	0.0324108	0.0324108	27.3441	0.0193245	0.0193245
DNuniqueD	3153	3153	896.698	0.284395	0.284395	799.597	0.253599	0.253599	183.103	0.0580728	0.0580728	14213.1	4.5078	4.5078	107.457	0.034081	0.034081	65.2597	0.0206977	0.0206977
DNuniqueD	806	806	77.5689	0.0962394	0.0962394	162.877	0.20208	0.20208	37.4622	0.0464791	0.0464791	2362.6	2.93127	2.97557	55.8394	0.0692797	0.0692797	14.8832	0.0184655	0.0184655
DNuniqueD	627	627	0	0	0	0	0	0	0	0	0	221.1	0.352632	0.352632	0	0	0	9.65217	0.0153942	0.0153942
DNuniqueD	486	486	60.8483	0.125202	0.125202	155.628	0.320221	0.320221	111.35	0.229115	0.229115	278.3	0.572634	0.572634	8.25119	0.0169778	0.0169778	16.7071	0.0343767	0.0343767
DNuniqueD	526	526	107.785	0.204915	0.204915	127.914	0.243183	0.243183	0	0	0	2812.8	5.34753	5.34753	43.7985	0.083267	0.083267	32.4074	0.061611	0.061611
DNuniqueD	2000	2000	387.43	0.193715	0.193715	732.817	0.366409	0.366409	335.436	0.167718	0.167718	5633.2	2.8166	2.8166	67.1608	0.0335804	0.0335804	79.158	0.039579	0.039579
DNuniqueD	1591	1591	211.477	0.132921	0.132921	118.892	0.0747281	0.0747281	110.951	0.0697367	0.0697367	4569.7	2.87222	3.86607	21.1077	0.0132669	0.0132669	7.77717	0.00488823	0.00488823
DNuniqueD	1149	1149	0	0	0	0	0	0	29.2362	0.0254449	0.0254449	956.3	0.832289	0.94496	35.4993	0.0308958	0.0308958	6.63176	0.00577177	0.00577177
DNuniqueD	1867	1867	572.724	0.306761	0.306761	466.814	0.250034	0.250034	244.25	0.130825	0.130825	8028	4.29995	4.29995	72.9175	0.039056	0.039056	26.5562	0.014224	0.014224
DNuniqueD	756	756	142.266	0.188182	0.188182	237.802	0.314552	0.314552	0	0	0	4289.8	5.67434	7.70162	303.423	0.401353	0.401353	26.921	0.0356098	0.0356098
DNuniqueD	649	649	0	0	0	0	0	0	0	0	0	118.7	0.182897	0.227395	14.3916	0.0221751	0.0221751	4.3774	0.00674484	0.00674484
DNuniqueD	753	753	24.4254	0.0324375	0.0324375	0	0	0	0	0	0	74.6	0.0990704	0.0990704	12.8565	0.0170737	0.0170737	12.5558	0.0166744	0.0166744
DNuniqueD	1167	1167	317.214	0.27182	0.27182	118.892	0.101879	0.101879	110.951	0.0950738	0.0950738	782.8	0.67078	0.67078	16.9821	0.0145519	0.0145519	11.3812	0.00975256	0.00975256
DNuniqueD	925	925	304.341	0.329018	0.329018	0	0	0	0	0	0	13.9	0.015027	0.015027	2.78238	0.00300797	0.00300797	6.60258	0.00713792	0.00713792
DNuniqueD	1725	1725	528.69	0.306487	0.306487	951.177	0.551407	0.551407	110.951	0.0643195	0.0643195	361.3	0.209449	0.209449	34.348	0.0199119	0.0199119	19.0125	0.0110217	0.0110217
DNuniqueD	944	944	37.6979	0.0399342	0.0399342	0	0	0	27.5465	0.0291806	0.0291806	0	0	0	7.67552	0.00813085	0.00813085	4.52331	0.00479164	0.00479164
DNuniqueD	958	958	155.858	0.162691	0.162691	135.468	0.141407	0.141407	129.303	0.134972	0.134972	13.1	0.0136743	0.0136743	29.7426	0.0310466	0.0310466	6.25968	0.00653412	0.00653412
DNuniqueD	4368	4368	14963.5	3.42571	3.42571	1302.72	0.298241	0.298241	219124	50.1658	50.1658	7921	1.81342	1.81342	1537.41	0.35197	0.35197	1178.45	0.269793	0.269793
DNuniqueD	596	596	84.1533	0.141197	0.141197	0	0	0	0	0	0	16.8	0.0281879	0.0358209	7.67552	0.0128784	0.0128784	0.758748	0.00127307	0.00127307
DNuniqueD	662	662	56.1742	0.0848552	0.0848552	95.7019	0.144565	0.144565	0	0	0	172	0.259819	0.354639	0	0	0	3.63324	0.00548828	0.00548828
DNuniqueD	2542	2542	17290.6	6.80196	6.80196	846.057	0.332831	0.332831	699.984	0.275368	0.275368	3298.5	1.2976	1.2976	153.702	0.0604651	0.0604651	155.886	0.0613243	0.0613243
DNuniqueD	1345	1345	31.2616	0.0232429	0.0232429	529.098	0.393382	0.393382	11.4777	0.00853361	0.00853361	302.8	0.22513	0.22513	7.67552	0.00570671	0.00570671	4.3774	0.00325457	0.00325457
DNuniqueD	706	706	253.772	0.35945	0.35945	0	0	0	0	0	0	77.1	0.109207	0.132247	0	0	0	7.37592	0.0104475	0.0104475
DNuniqueD	715	715	519.496	0.726568	0.726568	434.976	0.608358	0.608358	0	0	0	770.8	1.07804	1.07804	6.71608	0.00939312	0.00939312	3.99073	0.00558144	0.00558144
DNuniqueD	1095	1095	191.72	0.175087	0.175087	308.623	0.281847	0.281847	101.243	0.092459	0.092459	69.2	0.0631963	0.0631963	6.71608	0.00613341	0.00613341	7.33944	0.00670268	0.00670268
DNuniqueD	700	700	68.334	0.09762	0.09762	167.889	0.239842	0.239842	62.3364	0.089052	0.089052	135.4	0.193429	0.193429	14.3916	0.0205594	0.0205594	9.22172	0.0131739	0.0131739
DNuniqueD	1079	1079	2787.03	2.58297	2.58297	443.287	0.410832	0.410832	83678.7	77.552	77.552	910.8	0.844115	0.844115	285.098	0.264224	0.264224	520.101	0.482021	0.482021
DNuniqueD	612	612	205.696	0.336104	0.336104	526.135	0.859698	0.859698	81.7758	0.133621	0.133621	132.9	0.217157	0.217157	39.6729	0.0648249	0.0648249	32.8159	0.0536208	0.0536208
DNuniqueD	1122	1122	961.278	0.856754	0.856754	838.063	0.746936	0.746936	245.84	0.219109	0.219109	569.5	0.507576	0.507576	102.036	0.0909416	0.0909416	104.241	0.092906	0.092906
DNuniqueD	1583	1583	7925.72	5.00677	5.00677	151.59	0.0957611	0.0957611	424.961	0.268453	0.268453	1614.7	1.02003	1.02003	73.0134	0.0461235	0.0461235	173.323	0.10949	0.10949
DNuniqueD	1644	1644	2.8879	0.00175663	0.00175663	90.9621	0.0553298	0.0553298	35.398	0.0215316	0.0215316	908.6	0.552676	0.588853	28.2075	0.0171579	0.0171579	7.35402	0.00447325	0.00447325
DNuniqueD	1145	1145	440.6	0.384804	0.384804	1173.63	1.02501	1.02501	110.544	0.0965452	0.0965452	969.5	0.846725	0.846725	77.0431	0.0672865	0.0672865	57.3658	0.0501012	0.0501012
DNuniqueD	472	472	169.253	0.358586	0.358586	38.6167	0.0818151	0.0818151	129.769	0.274935	0.274935	335.8	0.711441	0.711441	3.69384	0.00782594	0.00782594	2.87449	0.00609003	0.00609003
DNuniqueD	572	572	62.9135	0.109989	0.109989	5.1545	0.00901136	0.00901136	35.8543	0.0626823	0.0626823	0	0	0	10.5538	0.0184508	0.0184508	6.27427	0.010969	0.010969
DNuniqueD	1022	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNuniqueD	353	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNuniqueD	4432	4432	543.673	0.12267	0.12267	617.149	0.139248	0.139248	975.072	0.220007	0.220007	12903.8	2.91151	2.91151	124.727	0.0281424	0.0281424	70.2791	0.0158572	0.0158572
DNuniqueD	3998	3998	1135.77	0.284083	0.284083	970.861	0.242837	0.242837	851.16	0.212897	0.212897	12295.1	3.07531	3.07531	216.45	0.0541395	0.0541395	48.5891	0.0121534	0.0121534
DNuniqueD	310	310	0	0	0	0	0	0	0	0	0	0	0	0	6.71608	0.0216648	0.0216648	0	0	0
