DSB_type	Size	Covered	Sum_324YFT	Mean0_324YFT	Mean_324YFT	Sum_533NLA	Mean0_533NLA	Mean_533NLA	Sum_965GIX	Mean0_965GIX	Mean_965GIX	Sum_CTCF	Mean0_CTCF	Mean_CTCF	Sum_709PEX	Mean0_709PEX	Mean_709PEX	Sum_529JFV	Mean0_529JFV	Mean_529JFV
DAuniqueA	806	806	0	0	0	8.90694	0.0110508	0.0110508	40.1731	0.0498425	0.0498425	143.6	0.178164	0.278835	6.71608	0.00833261	0.00833261	2.65562	0.00329482	0.00329482
DAuniqueA	745	745	51.4898	0.0691138	0.0691138	79.2172	0.106332	0.106332	67.3543	0.0904084	0.0904084	123.1	0.165235	0.165235	22.9786	0.0308438	0.0308438	12.9936	0.0174411	0.0174411
DAuniqueA	1398	1398	0	0	0	30.7139	0.0219699	0.0219699	0	0	0	77.5	0.0554363	0.0852585	32.0933	0.0229566	0.0229566	22.2299	0.0159012	0.0159012
DAuniqueA	573	573	0	0	0	0	0	0	0	0	0	500.8	0.873997	0.873997	7.57958	0.0132279	0.0132279	2.8672	0.00500383	0.00500383
DAuniqueA	620	620	0	0	0	234.617	0.378414	0.378414	0	0	0	0	0	0	0.863496	0.00139274	0.00139274	2.02819	0.00327128	0.00327128
DAuniqueA	859	859	296.036	0.344629	0.344629	102.929	0.119824	0.119824	89.5354	0.104232	0.104232	1019.5	1.18685	1.18685	10.7937	0.0125654	0.0125654	5.28206	0.00614908	0.00614908
DAuniqueA	425	425	105.738	0.248795	0.248795	171.404	0.403303	0.403303	0	0	0	220.7	0.519294	0.519294	1.72699	0.00406351	0.00406351	1.69259	0.00398257	0.00398257
DAuniqueA	656	656	105.738	0.161186	0.161186	153.569	0.2341	0.2341	110.951	0.169133	0.169133	69.9	0.106555	0.106555	7.67552	0.0117005	0.0117005	4.78595	0.00729566	0.00729566
DAuniqueA	533	533	153.017	0.287087	0.287087	87.6615	0.164468	0.164468	0	0	0	0	0	0	0	0	0	2.77235	0.0052014	0.0052014
DAuniqueA	690	690	0	0	0	166.865	0.241833	0.241833	0	0	0	544	0.788406	0.788406	7.67552	0.0111239	0.0111239	8.39002	0.0121594	0.0121594
DAuniqueA	569	569	124.127	0.21815	0.21815	71.3055	0.125317	0.125317	0	0	0	324.9	0.571002	0.571002	4.89314	0.00859955	0.00859955	4.79325	0.00842399	0.00842399
DAuniqueA	349	349	0	0	0	0	0	0	0	0	0	281.4	0.806304	0.806304	6.71608	0.0192438	0.0192438	2.08656	0.00597869	0.00597869
DAuniqueA	859	859	187.508	0.218286	0.218286	88.6401	0.10319	0.10319	0	0	0	69.8	0.0812573	0.0812573	0	0	0	3.24657	0.00377948	0.00377948
DAuniqueA	349	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16731	0.00334472	0.00334472
DAuniqueA	503	503	67.1206	0.133441	0.133441	0	0	0	110.951	0.220579	0.220579	0	0	0	0	0	0	6.11376	0.0121546	0.0121546
DAuniqueA	489	489	0	0	0	62.361	0.127528	0.127528	1.61919	0.00331123	0.00331123	73.2	0.149693	0.149693	0	0	0	4.52331	0.00925012	0.00925012
DAuniqueA	718	718	192.789	0.268509	0.268509	543.372	0.756786	0.756786	0	0	0	0	0	0	18.0375	0.0251218	0.0251218	6.28886	0.00875885	0.00875885
DAuniqueA	578	578	93.212	0.161266	0.161266	103.094	0.178364	0.178364	95.8201	0.165779	0.165779	69.5	0.120242	0.120242	10.8417	0.0187572	0.0187572	8.12737	0.0140612	0.0140612
DAuniqueA	451	451	0	0	0	118.892	0.26362	0.26362	0	0	0	114	0.252772	0.252772	7.62755	0.0169125	0.0169125	3.31223	0.00734418	0.00734418
DAuniqueA	569	569	75.9893	0.133549	0.133549	184.128	0.323599	0.323599	0	0	0	430.3	0.756239	0.756239	0	0	0	2.53889	0.00446202	0.00446202
DAuniqueA	749	749	142.438	0.190171	0.190171	577.162	0.770577	0.770577	152.604	0.203744	0.203744	405.7	0.541656	0.541656	21.9712	0.029334	0.029334	9.90752	0.0132277	0.0132277
DAuniqueA	427	427	0.91946	0.0021533	0.0021533	26.7508	0.0626482	0.0626482	73.4573	0.172031	0.172031	0	0	0	0	0	0	2.47323	0.00579211	0.00579211
DAuniqueA	660	660	317.215	0.480629	0.480629	0	0	0	0	0	0	104.2	0.157879	0.157879	18.6131	0.0282017	0.0282017	3.95425	0.00599129	0.00599129
DAuniqueA	679	679	140.248	0.206551	0.206551	202.106	0.297652	0.297652	81.1091	0.119454	0.119454	298.4	0.43947	0.43947	0.767552	0.00113042	0.00113042	4.97564	0.0073279	0.0073279
DAuniqueA	695	695	9.84092	0.0141596	0.0141596	185.655	0.267129	0.267129	93.2678	0.134198	0.134198	77.8	0.111942	0.12252	20.1483	0.0289903	0.0289903	11.6366	0.0167433	0.0167433
DAuniqueA	773	773	0	0	0	0	0	0	77.9813	0.100881	0.100881	203.4	0.263131	0.263131	7.67552	0.00992952	0.00992952	10.0753	0.013034	0.013034
DAuniqueA	607	607	105.738	0.174198	0.174198	118.892	0.195869	0.195869	43.3407	0.0714015	0.0714015	0	0	0	7.67552	0.012645	0.012645	7.83554	0.0129086	0.0129086
DAuniqueA	421	421	938.769	2.22986	2.22986	146.251	0.34739	0.34739	31057.2	73.7701	73.7701	214.3	0.509026	0.509026	128.037	0.304127	0.304127	192.737	0.457808	0.457808
DAuniqueA	369	369	60.953	0.165184	0.165184	41.0707	0.111303	0.111303	15.0078	0.0406715	0.0406715	0	0	0	2.3986	0.00650027	0.00650027	2.17411	0.00589189	0.00589189
DAuniqueA	1016	1016	2693.04	2.65063	2.65063	0	0	0	0	0	0	382	0.375984	0.375984	26.8643	0.0264413	0.0264413	33.6768	0.0331465	0.0331465
DAuniqueA	697	697	912.18	1.30872	1.30872	125.218	0.179653	0.179653	289.827	0.415821	0.415821	362	0.519369	0.519369	11.945	0.0171378	0.0171378	8.09819	0.0116186	0.0116186
DAuniqueA	585	585	0	0	0	0	0	0	0	0	0	306.7	0.524274	0.772544	0	0	0	2.196	0.00375384	0.00375384
DAuniqueA	629	629	200.097	0.318119	0.318119	129.678	0.206165	0.206165	39.859	0.0633689	0.0633689	31.1	0.0494436	0.0494436	8.9228	0.0141857	0.0141857	2.42216	0.00385082	0.00385082
DAuniqueA	853	853	112.174	0.131505	0.131505	0	0	0	69.98	0.0820399	0.0820399	162.2	0.190152	0.190152	18.1814	0.0213147	0.0213147	8.70373	0.0102037	0.0102037
DAuniqueA	536	536	0	0	0	11.8892	0.0221814	0.0221814	0.92358	0.0017231	0.0017231	39.5	0.073694	0.073694	0	0	0	7.76259	0.0144824	0.0144824
DAuniqueA	620	620	0	0	0	0	0	0	0	0	0	468.4	0.755484	0.755484	6.71608	0.0108324	0.0108324	0	0	0
DAuniqueA	862	862	76.9763	0.0892997	0.0892997	0	0	0	81.8257	0.0949254	0.0949254	0	0	0	3.78979	0.00439651	0.00439651	7.19353	0.00834516	0.00834516
DAuniqueA	619	619	0	0	0	0	0	0	0	0	0	30.7	0.0495961	0.0495961	5.70867	0.0092224	0.0092224	9.68134	0.0156403	0.0156403
DAuniqueA	790	790	210.678	0.266681	0.266681	188.643	0.238788	0.238788	0	0	0	193.3	0.244684	0.244684	2.7344	0.00346127	0.00346127	5.31854	0.00673233	0.00673233
DAuniqueA	479	479	205.798	0.429641	0.429641	0	0	0	0	0	0	0	0	0	7.67552	0.0160241	0.0160241	2.88179	0.00601626	0.00601626
DAuniqueA	739	739	0	0	0	0	0	0	0	0	0	52.5	0.0710419	0.0710419	4.89315	0.00662131	0.00662131	6.10647	0.00826315	0.00826315
DAuniqueA	858	858	0	0	0	9.8172	0.011442	0.011442	0	0	0	227.1	0.264685	0.264685	12.7606	0.0148724	0.0148724	3.53839	0.004124	0.004124
DAuniqueA	414	414	0	0	0	0	0	0	0	0	0	0	0	0	6.47622	0.015643	0.015643	5.17992	0.0125119	0.0125119
DAuniqueA	991	991	80.4091	0.0811393	0.0811393	73.857	0.0745277	0.0745277	18.0856	0.0182499	0.0182499	48.4	0.0488396	0.0562791	19.9084	0.0200892	0.0200892	5.40608	0.00545518	0.00545518
DAuniqueA	688	688	384.112	0.558303	0.558303	223.697	0.325141	0.325141	2581.86	3.75271	3.75271	707	1.02762	1.02762	30.7021	0.0446251	0.0446251	9.52813	0.013849	0.013849
DAuniqueA	693	693	45.9731	0.0663393	0.0663393	225.896	0.325968	0.325968	27.5465	0.0397496	0.0397496	69.7	0.100577	0.100577	8.87482	0.0128064	0.0128064	7.92309	0.011433	0.011433
DAuniqueA	631	631	0	0	0	46.0237	0.0729377	0.0729377	0	0	0	70	0.110935	0.110935	0	0	0	10.6079	0.0168113	0.0168113
DAuniqueA	422	422	0.76529	0.00181348	0.00181348	0	0	0	0	0	0	82.6	0.195735	0.195735	13.5281	0.0320571	0.0320571	1.83121	0.00433936	0.00433936
DAuniqueA	771	771	0	0	0	83.4462	0.108231	0.108231	0	0	0	289.5	0.375486	0.375486	11.3694	0.0147463	0.0147463	13.1906	0.0171084	0.0171084
DAuniqueA	1088	1088	422.953	0.388743	0.388743	416.857	0.383141	0.383141	103.472	0.095103	0.095103	167.6	0.154044	0.154044	15.399	0.0141535	0.0141535	7.84284	0.00720849	0.00720849
DAuniqueA	632	632	0	0	0	221.094	0.349833	0.349833	0	0	0	125.6	0.198734	0.257377	0	0	0	2.1814	0.00345159	0.00345159
DAuniqueA	2135	2135	422.952	0.198104	0.198104	560.759	0.262651	0.262651	110.951	0.0519677	0.0519677	2518	1.17939	1.20191	73.781	0.0345578	0.0345578	19.9609	0.00934939	0.00934939
DAuniqueA	831	831	327.725	0.394374	0.394374	118.892	0.143071	0.143071	72.4206	0.0871487	0.0871487	236.1	0.284116	0.284116	28.7832	0.0346368	0.0346368	5.29665	0.00637383	0.00637383
DAuniqueA	811	811	0	0	0	0	0	0	0	0	0	158.2	0.195068	0.231965	0	0	0	5.84382	0.0072057	0.0072057
DAuniqueA	506	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	533	533	0	0	0	0	0	0	0	0	0	378.4	0.709944	2.86667	1.15133	0.00216009	0.00216009	1.5175	0.00284708	0.00284708
DAuniqueA	681	681	0	0	0	0	0	0	0	0	0	383.2	0.562702	1.29898	0	0	0	2.83072	0.00415671	0.00415671
DAuniqueA	408	408	0	0	0	88.1441	0.21604	0.21604	0	0	0	385.8	0.945588	1.03432	0	0	0	1.16731	0.00286105	0.00286105
DAuniqueA	1024	1024	0	0	0	118.892	0.116106	0.116106	0	0	0	0	0	0	6.28433	0.00613704	0.00613704	2.78694	0.00272162	0.00272162
DAuniqueA	820	820	0	0	0	0	0	0	0	0	0	0	0	0	14.3916	0.0175507	0.0175507	2.1887	0.00266915	0.00266915
DAuniqueA	476	476	0	0	0	0	0	0	0	0	0	0	0	0	0.671608	0.00141094	0.00141094	1.16731	0.00245233	0.00245233
DAuniqueA	484	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	650	650	73.2516	0.112695	0.112695	237.811	0.365863	0.365863	61.2706	0.0942624	0.0942624	989.4	1.52215	1.52215	22.0671	0.0339494	0.0339494	8.9226	0.0137271	0.0137271
DAuniqueA	1473	1473	211.477	0.143569	0.143569	661.283	0.448936	0.448936	93.6579	0.0635831	0.0635831	1689.3	1.14684	1.14684	18.3253	0.0124408	0.0124408	11.3666	0.00771666	0.00771666
DAuniqueA	1145	1145	105.738	0.0923475	0.0923475	436.954	0.381619	0.381619	0	0	0	912.9	0.797293	0.797293	7.67552	0.00670351	0.00670351	25.8631	0.0225879	0.0225879
DAuniqueA	694	694	0	0	0	107.994	0.155611	0.155611	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1117	1117	0	0	0	0	0	0	0	0	0	842.8	0.754521	1.63017	0	0	0	9.44788	0.00845827	0.00845827
DAuniqueA	407	407	0	0	0	0	0	0	0	0	0	385	0.945946	1.51575	7.5316	0.0185052	0.0185052	0	0	0
DAuniqueA	789	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	855	855	105.738	0.12367	0.12367	269.962	0.315745	0.315745	0	0	0	69.9	0.0817544	0.0817544	0	0	0	8.0763	0.00944596	0.00944596
DAuniqueA	858	858	10.1141	0.0117879	0.0117879	0	0	0	204.637	0.238505	0.238505	211.7	0.246737	0.246737	23.6982	0.0276203	0.0276203	8.7402	0.0101867	0.0101867
DAuniqueA	1001	1001	70.1794	0.0701093	0.0701093	76.0421	0.0759661	0.0759661	0	0	0	511.8	0.511289	0.511289	8.63496	0.00862633	0.00862633	6.42018	0.00641377	0.00641377
DAuniqueA	409	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	451	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1078	1078	103.642	0.0961431	0.0961431	78.685	0.0729917	0.0729917	115.822	0.107442	0.107442	23.1	0.0214286	0.0214286	19.1408	0.0177559	0.0177559	12.6726	0.0117556	0.0117556
DAuniqueA	869	869	269.92	0.31061	0.31061	463.102	0.532914	0.532914	222.856	0.256452	0.256452	1033.3	1.18907	2.11742	63.1312	0.0726481	0.0726481	62.6406	0.0720836	0.0720836
DAuniqueA	509	509	0	0	0	118.892	0.23358	0.23358	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1266	1266	86.4146	0.068258	0.068258	71.68	0.0566193	0.0566193	0	0	0	0	0	0	6.71608	0.00530496	0.00530496	8.4119	0.00664447	0.00664447
DAuniqueA	798	798	40.0874	0.0502348	0.0502348	294.994	0.369667	0.369667	39.8432	0.0499288	0.0499288	0	0	0	10.8896	0.0136462	0.0136462	8.79857	0.0110258	0.0110258
DAuniqueA	466	466	19.8727	0.0426452	0.0426452	188.659	0.404848	0.404848	0.92352	0.0019818	0.0019818	486.5	1.04399	1.04399	15.8787	0.0340745	0.0340745	5.58849	0.0119925	0.0119925
DAuniqueA	631	631	0	0	0	244.121	0.38688	0.38688	129.842	0.205772	0.205772	299.5	0.474643	0.474643	7.67552	0.0121641	0.0121641	9.48437	0.0150307	0.0150307
DAuniqueA	445	445	1680.57	3.77656	3.77656	289.732	0.651082	0.651082	77.3159	0.173744	0.173744	192.2	0.43191	0.43191	12.5687	0.0282442	0.0282442	4.92457	0.0110664	0.0110664
DAuniqueA	720	720	103.82	0.144195	0.144195	0	0	0	0	0	0	483.2	0.671111	0.693257	4.12559	0.00572999	0.00572999	2.59726	0.0036073	0.0036073
DAuniqueA	852	852	372.39	0.437077	0.437077	106.954	0.125533	0.125533	1326.82	1.5573	1.5573	36.7	0.0430751	0.0430751	32.8129	0.0385128	0.0385128	20.136	0.0236339	0.0236339
DAuniqueA	417	417	241.94	0.580192	0.580192	0	0	0	136.314	0.326893	0.326893	18.5	0.0443645	0.0443645	6.71608	0.0161057	0.0161057	4.57438	0.0109697	0.0109697
DAuniqueA	735	735	0	0	0	118.892	0.161758	0.161758	0	0	0	234	0.318367	0.318367	35.4993	0.0482984	0.0482984	12.6945	0.0172714	0.0172714
DAuniqueA	807	807	0	0	0	475.599	0.589342	0.589342	0	0	0	163.7	0.20285	0.20285	7.67552	0.00951118	0.00951118	8.20762	0.0101705	0.0101705
DAuniqueA	944	944	166.538	0.176417	0.176417	28.7021	0.0304048	0.0304048	22.9958	0.0243599	0.0243599	840.4	0.890254	0.890254	6.66811	0.00706367	0.00706367	6.2378	0.00660784	0.00660784
DAuniqueA	758	758	211.476	0.278992	0.278992	253.15	0.333971	0.333971	0	0	0	202.9	0.267678	0.267678	38.2817	0.0505035	0.0505035	8.74021	0.0115306	0.0115306
DAuniqueA	1377	1377	184.075	0.133679	0.133679	0	0	0	22.8556	0.0165981	0.0165981	118.8	0.0862745	0.0862745	18.7091	0.0135868	0.0135868	5.43527	0.00394718	0.00394718
DAuniqueA	563	563	0	0	0	376.502	0.668742	0.668742	146.915	0.260949	0.260949	180.6	0.320782	0.320782	36.4587	0.064758	0.064758	11.4834	0.0203968	0.0203968
DAuniqueA	452	452	0	0	0	87.6482	0.193912	0.193912	0	0	0	0	0	0	0	0	0	3.85211	0.00852237	0.00852237
DAuniqueA	815	815	4.0707	0.00499472	0.00499472	61.3682	0.0752985	0.0752985	74.5132	0.0914273	0.0914273	54.9	0.067362	0.067362	4.7972	0.00588614	0.00588614	9.01015	0.0110554	0.0110554
DAuniqueA	470	470	317.215	0.674925	0.674925	0	0	0	84.1698	0.179085	0.179085	287.9	0.612553	0.612553	0	0	0	4.3701	0.00929808	0.00929808
DAuniqueA	4929	4929	58.0386	0.0117749	0.0117749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	739	739	57.3225	0.0775677	0.0775677	153.48	0.207687	0.207687	139.413	0.188651	0.188651	306.1	0.414208	0.414208	26.7684	0.0362225	0.0362225	1.94065	0.00262605	0.00262605
DAuniqueA	384	384	25.8006	0.0671891	0.0671891	0	0	0	78.5525	0.204564	0.204564	725.2	1.88854	1.88854	0	0	0	3.91047	0.0101835	0.0101835
DAuniqueA	494	494	0	0	0	0	0	0	0	0	0	177.4	0.359109	0.359109	33.1007	0.0670054	0.0670054	14.2266	0.0287987	0.0287987
DAuniqueA	775	775	88.6057	0.11433	0.11433	0	0	0	0	0	0	0	0	0	2.15874	0.00278547	0.00278547	7.55102	0.00974325	0.00974325
DAuniqueA	475	475	113.951	0.239896	0.239896	27.2183	0.0573017	0.0573017	0	0	0	18.2	0.0383158	0.0566978	3.54993	0.00747353	0.00747353	2.0209	0.00425453	0.00425453
DAuniqueA	1134	1134	1230.24	1.08487	1.08487	71.3354	0.062906	0.062906	110.951	0.0978405	0.0978405	785.3	0.692504	0.692504	50.8504	0.0448416	0.0448416	32.4584	0.028623	0.028623
DAuniqueA	786	786	1578.18	2.00786	2.00786	393.327	0.500416	0.500416	136.357	0.173482	0.173482	1911.9	2.43244	2.43244	35.4033	0.0450424	0.0450424	51.7117	0.0657909	0.0657909
DAuniqueA	543	543	0	0	0	0	0	0	40.6948	0.0749444	0.0749444	0	0	0	5.94853	0.0109549	0.0109549	2.67751	0.00493096	0.00493096
DAuniqueA	503	503	57.0065	0.113333	0.113333	118.892	0.236367	0.236367	404.75	0.804671	0.804671	237.2	0.471571	0.471571	36.9384	0.0734363	0.0734363	25.7975	0.0512872	0.0512872
DAuniqueA	537	537	325.298	0.605769	0.605769	0	0	0	8.49264	0.015815	0.015815	99.3	0.184916	0.184916	10.6978	0.0199213	0.0199213	7.66774	0.0142788	0.0142788
DAuniqueA	1267	1267	0	0	0	0	0	0	0	0	0	61.8	0.0487766	0.0492038	10.1701	0.00802689	0.00802689	5.7198	0.00451444	0.00451444
DAuniqueA	746	746	0	0	0	10.6025	0.0142125	0.0142125	0	0	0	140.8	0.18874	0.197475	6.71608	0.00900279	0.00900279	5.17992	0.00694359	0.00694359
DAuniqueA	830	830	67.5918	0.0814359	0.0814359	547.409	0.659529	0.659529	73.1959	0.0881878	0.0881878	192.1	0.231446	0.231446	0	0	0	8.49945	0.0102403	0.0102403
DAuniqueA	817	817	4509.02	5.519	5.519	380.178	0.465335	0.465335	270.944	0.331633	0.331633	429.8	0.526071	0.526071	15.351	0.0187895	0.0187895	31.5538	0.0386215	0.0386215
DAuniqueA	590	590	97.7753	0.165721	0.165721	296.639	0.502778	0.502778	0	0	0	30.5	0.0516949	0.0516949	6.71608	0.0113832	0.0113832	7.25189	0.0122913	0.0122913
DAuniqueA	715	715	18.3892	0.0257192	0.0257192	509.284	0.712286	0.712286	83.6871	0.117045	0.117045	1028.9	1.43902	1.43902	7.67552	0.010735	0.010735	2.33461	0.00326519	0.00326519
DAuniqueA	4910	4910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	495	495	165.122	0.333579	0.333579	338.586	0.684013	0.684013	31.6468	0.063933	0.063933	860	1.73737	1.73737	27.488	0.0555313	0.0555313	48.9247	0.0988378	0.0988378
DAuniqueA	532	532	190.289	0.357686	0.357686	126.151	0.237126	0.237126	0	0	0	690.7	1.29831	1.29831	1.29524	0.00243467	0.00243467	2.07197	0.00389468	0.00389468
DAuniqueA	645	645	757.253	1.17404	1.17404	254.486	0.394552	0.394552	0	0	0	542	0.84031	0.84031	2.11077	0.00327251	0.00327251	5.02671	0.00779335	0.00779335
DAuniqueA	517	517	390.331	0.754992	0.754992	219.05	0.423694	0.423694	0	0	0	4362.7	8.43849	8.43849	63.7068	0.123224	0.123224	57.7306	0.111665	0.111665
DAuniqueA	912	912	524.071	0.574639	0.574639	680.311	0.745955	0.745955	158.844	0.174172	0.174172	402.5	0.441338	0.441338	7.67552	0.00841614	0.00841614	2.1887	0.00239989	0.00239989
DAuniqueA	581	581	182.558	0.314213	0.314213	449.793	0.77417	0.77417	73.4062	0.126345	0.126345	162.6	0.279862	0.279862	15.5909	0.0268346	0.0268346	4.67652	0.00804908	0.00804908
DAuniqueA	715	715	171.365	0.239671	0.239671	311.479	0.435635	0.435635	0	0	0	159.3	0.222797	0.504114	3.50196	0.00489784	0.00489784	11.5636	0.0161729	0.0161729
DAuniqueA	388	388	48.0218	0.123767	0.123767	97.0176	0.250045	0.250045	0	0	0	46.1	0.118814	0.118814	6.71608	0.0173095	0.0173095	0.401262	0.00103418	0.00103418
DAuniqueA	350	350	578.567	1.65305	1.65305	0	0	0	24.0131	0.0686088	0.0686088	492.8	1.408	1.408	27.344	0.0781258	0.0781258	5.25288	0.0150082	0.0150082
DAuniqueA	591	591	5383.11	9.10847	9.10847	481.201	0.814215	0.814215	243.979	0.412824	0.412824	276.4	0.467682	0.467682	32.8129	0.0555209	0.0555209	117.008	0.197983	0.197983
DAuniqueA	1217	1217	5742.92	4.71892	4.71892	178.544	0.146708	0.146708	290.766	0.23892	0.23892	787.4	0.647001	0.647001	39.8168	0.0327172	0.0327172	32.3344	0.0265689	0.0265689
DAuniqueA	571	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	870	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	830	830	161.304	0.194342	0.194342	410.439	0.494505	0.494505	0	0	0	342.9	0.413133	0.413133	2.97426	0.00358345	0.00358345	6.77037	0.00815708	0.00815708
DAuniqueA	414	414	270.322	0.652953	0.652953	246.71	0.595917	0.595917	0	0	0	0	0	0	0	0	0	3.50192	0.00845874	0.00845874
DAuniqueA	372	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284531	0.000764869	0.000764869
DAuniqueA	437	437	109.267	0.250039	0.250039	75.6698	0.173157	0.173157	0	0	0	392.1	0.897254	0.897254	5.80461	0.0132829	0.0132829	8.4192	0.0192659	0.0192659
DAuniqueA	873	873	5.7213	0.00655361	0.00655361	249.01	0.285235	0.285235	0	0	0	0.9	0.00103093	0.0015544	3.5979	0.00412131	0.00412131	3.12254	0.00357679	0.00357679
DAuniqueA	405	405	0	0	0	15.3773	0.0379687	0.0379687	0	0	0	190	0.469136	0.469136	28.7832	0.0710697	0.0710697	3.43626	0.00848459	0.00848459
DAuniqueA	503	503	15.6308	0.0310752	0.0310752	0	0	0	0	0	0	386	0.767396	0.767396	5.18098	0.0103002	0.0103002	10.4912	0.0208572	0.0208572
DAuniqueA	559	559	119.53	0.213828	0.213828	118.892	0.212688	0.212688	6.88662	0.0123195	0.0123195	13.9	0.0248658	0.0248658	19.0929	0.0341554	0.0341554	4.53061	0.00810484	0.00810484
DAuniqueA	668	668	55.2135	0.082655	0.082655	270.111	0.404358	0.404358	48.6371	0.07281	0.07281	201	0.300898	0.300898	12.6166	0.0188872	0.0188872	9.18524	0.0137504	0.0137504
DAuniqueA	494	494	0	0	0	62.3552	0.126225	0.126225	110.951	0.224597	0.224597	91.6	0.185425	0.185425	6.90797	0.0139837	0.0139837	8.4192	0.0170429	0.0170429
DAuniqueA	395	395	0	0	0	70.3447	0.178088	0.178088	108.656	0.275077	0.275077	370.7	0.938481	0.938481	1.1993	0.0030362	0.0030362	7.00384	0.0177312	0.0177312
DAuniqueA	505	505	0	0	0	275.451	0.545448	0.545448	0	0	0	0	0	0	0	0	0	8.47027	0.0167728	0.0167728
DAuniqueA	519	519	0	0	0	38.64	0.0744509	0.0744509	0	0	0	135.3	0.260694	0.260694	0.23986	0.000462158	0.000462158	5.78546	0.0111473	0.0111473
DAuniqueA	934	934	0	0	0	356.678	0.381882	0.381882	70.3966	0.075371	0.075371	282.4	0.302355	0.302355	0	0	0	4.08556	0.00437427	0.00437427
DAuniqueA	698	698	213.791	0.30629	0.30629	377.37	0.540645	0.540645	118.327	0.169523	0.169523	4	0.00573066	0.00573066	0	0	0	8.33165	0.0119365	0.0119365
DAuniqueA	613	613	82.6646	0.134853	0.134853	233.473	0.38087	0.38087	0	0	0	430.3	0.701958	0.701958	7.67552	0.0125212	0.0125212	3.74267	0.0061055	0.0061055
DAuniqueA	758	758	269.646	0.355733	0.355733	98.0785	0.129391	0.129391	47.2048	0.0622755	0.0622755	86.7	0.11438	0.11438	8.53902	0.0112652	0.0112652	10.9435	0.0144373	0.0144373
DAuniqueA	646	646	0	0	0	108.906	0.168585	0.168585	0	0	0	227.5	0.352167	0.352167	6.71608	0.0103964	0.0103964	2.96204	0.0045852	0.0045852
DAuniqueA	574	574	62.5235	0.108926	0.108926	157.548	0.274474	0.274474	0	0	0	866.4	1.50941	1.50941	221.918	0.386618	0.386618	242.026	0.421649	0.421649
DAuniqueA	567	567	0	0	0	118.892	0.209687	0.209687	0	0	0	367.2	0.647619	1.95319	78.9619	0.139263	0.139263	121.108	0.213594	0.213594
DAuniqueA	1158	1158	1555.76	1.34349	1.34349	96.1127	0.0829989	0.0829989	0	0	0	0	0	0	0	0	0	10.9873	0.00948815	0.00948815
DAuniqueA	606	606	183.022	0.302016	0.302016	200.477	0.330819	0.330819	0	0	0	703.7	1.16122	1.16122	0	0	0	4.46495	0.0073679	0.0073679
DAuniqueA	573	573	1.62828	0.00284168	0.00284168	55.008	0.096	0.096	0	0	0	94.1	0.164223	0.171091	13.4322	0.0234418	0.0234418	0.240757	0.000420169	0.000420169
DAuniqueA	411	411	99.5187	0.242138	0.242138	94.3922	0.229665	0.229665	0	0	0	31.1	0.0756691	0.0756691	12.089	0.0294135	0.0294135	4.63275	0.0112719	0.0112719
DAuniqueA	630	630	18.7084	0.0296958	0.0296958	119.423	0.189561	0.189561	0	0	0	2.2	0.00349206	0.00349206	26.7204	0.0424134	0.0424134	2.72858	0.00433107	0.00433107
DAuniqueA	785	785	0	0	0	0	0	0	0	0	0	310.9	0.396051	0.396051	32.525	0.0414332	0.0414332	8.76209	0.0111619	0.0111619
DAuniqueA	453	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1050	1050	390.079	0.371504	0.371504	395.407	0.376578	0.376578	135.516	0.129063	0.129063	166.8	0.158857	0.158857	13.6241	0.0129753	0.0129753	10.8997	0.0103807	0.0103807
DAuniqueA	854	854	295.87	0.346452	0.346452	134.738	0.157773	0.157773	48.0085	0.056216	0.056216	154.8	0.181265	0.181265	6.71608	0.00786426	0.00786426	6.42018	0.00751778	0.00751778
DAuniqueA	636	636	0	0	0	356.697	0.560844	0.560844	0	0	0	0	0	0	9.78629	0.0153872	0.0153872	3.99802	0.00628619	0.00628619
DAuniqueA	706	706	22.067	0.0312564	0.0312564	1.97932	0.00280357	0.00280357	0	0	0	547.4	0.775354	0.775354	13.72	0.0194334	0.0194334	5.90949	0.00837038	0.00837038
DAuniqueA	699	699	51.2908	0.0733774	0.0733774	30.1846	0.0431826	0.0431826	125	0.178826	0.178826	69.3	0.0991416	0.0991416	7.67552	0.0109807	0.0109807	2.91097	0.00416448	0.00416448
