Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
1008	55.4972	0.0550568	229.443	0.227622	61.9739	0.0614821	55.4972	229.443	26.2133	0.0260053	37.4182	0.0371212	284451	3293986	346302	347238	117116	1273	0
23606	2906.4	0.123121	2592.28	0.109814	1997.33	0.084611	2906.4	2592.28	2632.51	0.111519	3631.67	0.153845	200914	1566252	236461	236703	178943	0	0
1913	373.535	0.195261	589.943	0.308386	302.178	0.15796	373.535	589.943	16.1891	0.00846266	85.678	0.0447873	4834491	11739212	18365	18913	19031	4573	6170
1006	250.136	0.248644	2073.78	2.06141	5222.09	5.19094	250.136	2073.78	0	0	0	0	10482	47560	0	0	0	0	3415
1006	291.502	0.289763	408.746	0.406308	144.657	0.143795	291.502	408.746	14.3725	0.0142867	9.40252	0.00934644	522528	533489	391662	74188	35114	2259	18328
726	142.564	0.196369	0	0	0	0	142.564	0	4.59627	0.00633094	0	0	271836	105855	156826	172786	1766	1753	2069
3847	1214.86	0.315793	3350.07	0.870826	497.113	0.129221	1214.86	3350.07	31.7653	0.00825717	62.3636	0.016211	107224	122114	17702	93192	17429	156	519
322	151.759	0.471301	29.6898	0.0922044	332.824	1.03362	151.759	29.6898	0	0	0	0	1301089	5244113	1235513	897809	2214	748	2354
1230	0	0	0	0	0	0	0	0	0	0	0	0	15652241	32091722	9873894	15305761	9395734	9496526	9635148
610	0	0	288.231	0.472511	109.719	0.179866	0	288.231	4.81513	0.00789366	20.1482	0.0330299	635771	21271	125741	69177	1697	1716	12587
439	0	0	30.1302	0.0686337	0	0	0	30.1302	6.77037	0.0154223	0	0	220781	99235	15839	57508	7108	1260	51463
1518	413.276	0.272251	411.613	0.271155	145.619	0.0959285	413.276	411.613	17.3929	0.0114577	0	0	1872602	1150372	249735	78421	4472	1351	8377
355	0	0	0	0	0	0	0	0	19.7713	0.0556937	22.5469	0.0635123	11993394	12315545	11984644	11985858	11516338	11541387	8899184
1447	329.881	0.227976	695.313	0.480521	97.0993	0.0671038	329.881	695.313	34.2167	0.0236466	54.7841	0.0378604	1628446	458632	593035	7913	136191	1440	6275
819	146.194	0.178503	118.892	0.145168	0	0	146.194	118.892	3.32682	0.00406205	12.4247	0.0151706	377782	5937854	480836	483254	158840	11998	0
1158	317.214	0.273932	122.855	0.106093	22.6788	0.0195845	317.214	122.855	6.84333	0.00590961	7.67552	0.00662826	2564624	1481130	974566	466301	120753	16571	0
1645	67.1206	0.0408028	198.606	0.120733	93.352	0.0567489	67.1206	198.606	9.81266	0.00596515	16.3585	0.00994435	1077237	959769	603720	230090	78249	4684	19490
650	283.388	0.435982	1182.39	1.81906	67.2629	0.103481	283.388	1182.39	20.8948	0.0321458	23.5063	0.0361635	264519	49012	139490	139942	7216	4361	28940
986	0	0	68.3631	0.0693338	0	0	0	68.3631	1.12353	0.00113948	36.6986	0.0372197	1004707	1885980	704972	705744	20402	4016	16791
1624	0	0	572.457	0.352498	309.855	0.190797	0	572.457	17.3053	0.010656	36.6506	0.0225681	1131100	1758949	831365	832137	104857	17080	13204
460	211.476	0.45973	237.797	0.51695	102.76	0.22339	211.476	237.797	9.64487	0.0209671	35.2115	0.0765466	166812	43262	21883	82053	21859	51	0
1262	92.4638	0.0732677	150.132	0.118964	57.7236	0.0457398	92.4638	150.132	6.50773	0.00515668	0	0	616442	593882	606135	133115	133107	5978	4429
1477	588.159	0.398212	76.2893	0.0516515	0	0	588.159	76.2893	6.27427	0.00424798	11.3694	0.00769761	77	395545	18351	20920	18840	8204	9873
1477	507.863	0.343848	243.501	0.164862	1230.71	0.833247	507.863	243.501	38.6087	0.0261399	62.3156	0.0421907	15094	54966	0	954	914	0	6671
338	61.1574	0.180939	160.506	0.474869	162.605	0.481078	61.1574	160.506	7.19353	0.0212826	13.9119	0.0411594	371424	15203	172976	113395	15419	15341	3718
2851	659.514	0.231327	606.839	0.212851	254.166	0.0891499	659.514	606.839	104.277	0.0365756	71.958	0.0252396	889973	281756	280617	72977	66830	5559	9237
20877	7845.4	0.375792	22925.8	1.09814	3757.11	0.179964	7845.4	22925.8	736.702	0.0352877	778.106	0.037271	96107	17777	48326	10022	8764	0	24596
715	142.816	0.199743	474.32	0.663385	69.4136	0.097082	142.816	474.32	13.1322	0.0183667	21.1077	0.0295212	665792	4020	306421	30358	30378	10181	7826
755	0	0	118.892	0.157473	83.4046	0.11047	0	118.892	6.35452	0.00841658	0	0	105434	15393	141714	42462	21810	2788	13635
12458	5554.82	0.445884	18533	1.48764	3897.82	0.312877	5554.82	18533	300.888	0.0241522	477.801	0.038353	203170	0	33406	0	0	0	0
895	16.02	0.0178994	202.173	0.225892	100.636	0.112442	16.02	202.173	6.09188	0.00680657	6.71608	0.007504	28232	160011	11700	12261	12541	12271	7691
495	0	0	211.052	0.426368	39.0242	0.0788367	0	211.052	4.36281	0.00881375	5.6607	0.0114357	513531	772670	529244	102198	125486	3522	3368
878	211.476	0.240861	241.963	0.275585	110.951	0.126368	211.476	241.963	5.8876	0.00670569	27.2001	0.0309796	777420	496003	496854	28087	27711	19641	7110
633	174.565	0.275774	24.2711	0.038343	0	0	174.565	24.2711	2.65562	0.0041953	14.0558	0.022205	879433	319887	739945	114963	134382	728	268
480	146.446	0.305096	309.941	0.64571	0	0	146.446	309.941	2.04279	0.0042558	11.4653	0.0238861	421748	157402	613611	261953	95898	1478	11927
7457	3458.47	0.463788	2480.59	0.332653	2020.51	0.270955	3458.47	2480.59	138.72	0.0186026	658.177	0.0882629	799012	1088481	593396	663622	92119	5023	7931
1091	3809.9	3.49212	243.398	0.223096	551.228	0.50525	3809.9	243.398	0	0	0	0	0	129427	3865	5939	402	0	0
1089	100.944	0.0926945	353.224	0.324356	110.951	0.101883	100.944	353.224	0	0	0	0	152352	51961	52317	47983	20503	3630	0
1041	797.319	0.765916	541.805	0.520466	0	0	797.319	541.805	14.1536	0.0135961	48.9794	0.0470504	524	62010	23991	24622	24622	2078	11482
802	32.959	0.041096	69.0855	0.0861416	0	0	32.959	69.0855	8.60888	0.0107343	18.6611	0.0232682	583541	568217	281412	37293	14429	128974	44667
1090	0	0	118.892	0.109076	0	0	0	118.892	2.1887	0.00200798	0	0	1993331	1616669	1617569	700342	10187	4624	20775
990	4797.01	4.84546	204.83	0.206899	144.892	0.146356	4797.01	204.83	6.50043	0.00656609	12.4247	0.0125503	0	248638	23885	15690	15670	1886	0
1568	905.192	0.577291	2821.72	1.79956	357.756	0.22816	905.192	2821.72	35.9531	0.0229292	61.788	0.0394056	175096	14710	12698	10344	9431	2303	0
2819	1443.17	0.511942	1054.51	0.374072	488.916	0.173436	1443.17	1054.51	75.2183	0.0266826	103.572	0.0367405	144740	166209	21905	22366	22326	2207	1653
411	0	0	119.883	0.291687	0	0	0	119.883	3.45085	0.00839623	4.89314	0.0119055	14089	581430	12226	12772	12812	8469	16653
557	141.225	0.253545	267.479	0.480214	87.4609	0.157021	141.225	267.479	7.84284	0.0140805	9.35454	0.0167945	2330417	1800561	2279051	528408	79554	2713	429
1323	0	0	10.721	0.00810353	0	0	0	10.721	12.1692	0.00919816	28.7832	0.021756	1947343	1871060	1133693	854676	91551	2353	8678
757	0	0	0	0	0	0	0	0	16.1088	0.0212798	0	0	62347	653970	82191	83167	83167	23727	1579248
1711	422.952	0.247196	35.6511	0.0208364	231.627	0.135375	422.952	35.6511	23.0543	0.0134742	36.4587	0.0213084	1339213	592797	159510	160014	38169	1780	5618
1109	90.2055	0.0813395	867.819	0.782524	107.815	0.0972184	90.2055	867.819	17.7576	0.0160123	26.3366	0.0237481	49515	449595	5314	5748	5768	0	22765
552	481.739	0.872715	1208.28	2.18891	0	0	481.739	1208.28	7.11327	0.0128864	13.4322	0.0243336	73564	124501	58139	59635	16308	0	15552
2258	918.241	0.406661	2922.86	1.29445	263.374	0.11664	918.241	2922.86	21.814	0.00966078	35.4993	0.0157216	278783	52163	299434	9776	73210	2294	9855
8779	659.214	0.0750899	577.125	0.0657393	221.902	0.0252765	659.214	577.125	51.3542	0.00584966	40.8722	0.00465567	1168645	4372116	1281722	192419	39123	3773	0
568	278.403	0.490147	187.331	0.329809	265.363	0.467189	278.403	187.331	47.4364	0.0835148	33.2926	0.0586137	2938	37069	4601	4966	0	0	0
802	165.897	0.206854	0	0	16.3751	0.0204178	165.897	0	7.12057	0.00887851	32.8129	0.0409138	79516	102037	6063	33283	5237	199	11315
966	124.435	0.128815	220.923	0.228699	212.179	0.219647	124.435	220.923	66.2447	0.0685762	99.0622	0.102549	1666849	1092572	1604190	1605164	322302	12483	7233
2855	387	0.135552	282.369	0.0989035	0	0	387	282.369	27.4755	0.00962363	33.0047	0.0115603	158796	1517566	29392	35160	27598	27661	11060
1059	75.4761	0.0712711	0	0	93.5997	0.088385	75.4761	0	26.4906	0.0250147	36.4107	0.0343822	1787408	953595	284319	3032	2592	14615	5082
1454	398.301	0.273935	701.916	0.482748	406.493	0.279569	398.301	701.916	48.4141	0.0332971	84.9104	0.0583978	655824	2031607	20099	19993	20033	10940	142184
835	0	0	118.892	0.142386	74.2225	0.0888892	0	118.892	7.47076	0.00894701	7.29174	0.00873263	880322	151816	144109	52928	36339	0	4064
362	611.444	1.68907	0	0	0	0	611.444	0	0.984915	0.00272076	14.3916	0.0397558	939	64870	4593	5156	5136	5071	3934
699	0	0	0	0	0	0	0	0	1.83851	0.0026302	0	0	30697	10537	18548	37526	11134	143	0
492	196.1	0.398577	60.3687	0.122701	0	0	196.1	60.3687	25.4983	0.0518259	46.4849	0.0944815	6622	446006	7192	7839	7839	798	0
1173	187.525	0.159868	1212.12	1.03335	78.7991	0.0671774	187.525	1212.12	27.4755	0.0234233	15.7828	0.0134551	98115	157922	10674	10523	3545	0	10284
588	113.026	0.192221	172.17	0.292806	0	0	113.026	172.17	6.94547	0.011812	15.351	0.0261072	909854	561048	227481	11613	25007	321	18155
1665	345.226	0.207343	2065.87	1.24076	201.164	0.120819	345.226	2065.87	32.4292	0.019477	53.7766	0.0322983	623249	107933	267360	159651	26783	403	18411
686	65.5844	0.0956041	9.9077	0.0144427	0	0	65.5844	9.9077	3.74997	0.00546643	0	0	2264461	708091	585001	64975	63682	2865	10166
730	630.741	0.864029	506.929	0.694424	67.661	0.0926863	630.741	506.929	37.5508	0.0514394	22.0671	0.0302289	1010409	111319	9106	8872	1401	0	2508
524	851.875	1.62572	517.568	0.987726	0	0	851.875	517.568	3.26116	0.00622358	0	0	268419	1764908	13006	13980	13995	190	7600
501	105.738	0.211054	0	0	0	0	105.738	0	6.0554	0.0120866	7.00391	0.0139799	44205	406778	53825	11695	1908	3000	0
1275	418.75	0.328431	209.039	0.163952	160.639	0.125992	418.75	209.039	10.6006	0.00831419	30.4622	0.0238919	37629	61150	63720	10333	10313	5846	8850
898	411.919	0.458708	55.4831	0.0617852	0	0	411.919	55.4831	13.2343	0.0147376	0	0	60613	518608	52510	54094	46100	3838	0
528	0	0	79.8309	0.151195	0	0	0	79.8309	3.035	0.0057481	11.7052	0.0221689	38304	156973	53299	54565	3755	1621	5873
1217	0	0	118.892	0.097693	45.1456	0.0370958	0	118.892	5.47175	0.00449609	6.71608	0.00551855	1465767	1444623	90280	272657	33791	2841	5607
763	968.195	1.26893	118.892	0.155822	0	0	968.195	118.892	7.87932	0.0103268	7.67552	0.0100597	1554969	1464824	342367	342144	8025	11604	12956
483	38.267	0.0792278	128.657	0.26637	0	0	38.267	128.657	1.02869	0.00212979	10.6018	0.0219499	115127	35977	82730	57743	9954	17002	13417
716	193.01	0.269566	278.577	0.389074	143.142	0.199919	193.01	278.577	3.15902	0.00441204	6.71608	0.00938	662965	673328	353110	18103	12469	6977	8754
1648	54.1551	0.0328611	356.702	0.216446	0	0	54.1551	356.702	9.98046	0.00605611	15.3511	0.00931496	122224	2337918	102244	32691	19147	5947	0
6854	0	0	118.892	0.0173464	110.951	0.0161878	0	118.892	1386.61	0.202307	1604.95	0.234163	1346589	1253476	983375	983575	683115	55842	136745
740	636.855	0.860615	74.9755	0.101318	84.2944	0.113911	636.855	74.9755	4.08557	0.00552104	1.91888	0.00259308	635	12370	7873	9451	8931	4311	0
1723	0	0	475.598	0.276029	0	0	0	475.598	19.8588	0.0115257	36.4587	0.02116	473130	107098	459129	459446	4775	3754	2948
1165	313.438	0.269046	242.875	0.208477	86.5266	0.0742717	313.438	242.875	10.8851	0.00934345	16.9821	0.0145769	194166	427295	190059	168189	16805	9106	0
1023	5.7213	0.00559267	17.3191	0.0169297	0	0	5.7213	17.3191	1.45913	0.00142633	12.4727	0.0121923	1878444	3365264	1801484	24591	24631	9152	6641
1743	483.76	0.277544	1153.74	0.66193	11.0822	0.00635814	483.76	1153.74	39.9219	0.0229041	43.1748	0.0247704	92429	11572	56010	50548	4961	3752	0
385	317.215	0.823934	356.683	0.926449	0	0	317.215	356.683	5.80735	0.015084	0	0	1449799	3119014	531410	228909	102125	2147	17792
1787	206.37	0.115484	202.964	0.113578	123.077	0.0688736	206.37	202.964	137.436	0.0769086	218.704	0.122386	191989	1557327	227536	227778	170018	9294	29400
766	0	0	0	0	0	0	0	0	0	0	0	0	22489058	27990899	20363446	22485205	19830925	19659937	17939101
1101	6.6015	0.00599591	0	0	61.8641	0.056189	6.6015	0	10.6662	0.00968778	21.1077	0.0191714	797359	28878	640462	675478	198	4058	43538
627	0	0	61.4277	0.0979709	20.7537	0.0331	0	61.4277	1.44454	0.00230389	18.9969	0.0302981	243112	2721066	52727	52865	52865	4287	10165
927	321.193	0.346486	852.629	0.919773	110.951	0.119688	321.193	852.629	182.392	0.196755	135.137	0.145779	68333	24032	40514	50167	13363	3878	10432
1023	396.345	0.387434	1013.54	0.990749	132.387	0.12941	396.345	1013.54	14.781	0.0144487	33.5804	0.0328254	151962	5855	52851	58620	6746	0	15493
715	105.738	0.147885	99.5507	0.139232	156.44	0.218798	105.738	99.5507	3.06418	0.00428557	19.6685	0.0275084	927709	1299866	237366	31856	101670	1601	1233
803	21.4281	0.0266851	440.381	0.54842	0	0	21.4281	440.381	294.512	0.366764	118.203	0.147202	227762	95868	185560	88118	9378	6940	13731
865	105.738	0.12224	72.3262	0.0836141	72.6921	0.0840371	105.738	72.3262	8.9153	0.0103067	2.7344	0.00316116	126343	263799	14096	5114	5134	4895	14559
1672	834.386	0.499035	1295.71	0.774944	97.7444	0.0584596	834.386	1295.71	40.3451	0.0241298	0	0	1135762	728560	333342	128596	96156	23009	4033
9737	0	0	0	0	0	0	0	0	1.53209	0.000157347	0	0	547972	2497538	454384	257664	204661	24767	70190
966	0	0	9.40177	0.00973268	0	0	0	9.40177	5.5447	0.00573986	20.1483	0.0208574	521988	416223	409550	409481	35113	7126	16340
879	57.6768	0.0656164	0	0	0	0	57.6768	0	4.65463	0.00529538	6.71608	0.00764059	470228	93631	490026	31537	13496	376	2061
460	150.488	0.327148	408.481	0.888002	0	0	150.488	408.481	9.20713	0.0200155	4.17356	0.00907297	187223	60929	107259	7377	7377	1035	54358
426	290.922	0.682916	557.761	1.3093	173.796	0.407973	290.922	557.761	6.29616	0.0147797	0	0	186111	518566	196996	27135	27135	15449	43279
1901	0	0	118.892	0.062542	0	0	0	118.892	13.8691	0.00729567	32.621	0.0171599	3533473	3380724	477277	354198	299671	7865	2545
4055	1005.57	0.247983	3317.96	0.81824	500.444	0.123414	1005.57	3317.96	55.0677	0.0135802	52.4334	0.0129306	86717	34273	13406	60960	13597	1985	0
1252	0	0	0	0	0	0	0	0	5.57388	0.00445198	15.9267	0.012721	183957	8119	112026	8719	3991	3996	4310
1101	429.549	0.390145	207.535	0.188497	137.336	0.124738	429.549	207.535	0	0	0	0	1081676	987679	1066987	1066898	68375	8798	0
757	152.458	0.201398	129.82	0.171493	0	0	152.458	129.82	7.13516	0.00942558	24.8495	0.0328263	1268904	386481	697233	671573	76636	2603	9892
759	130.017	0.1713	191.145	0.251838	210.059	0.276758	130.017	191.145	7.54372	0.00993902	22.9306	0.0302116	1927871	1097518	1273204	1273903	7442	2265	5413
1137	3186.55	2.8026	411.65	0.362049	280.264	0.246495	3186.55	411.65	38.8932	0.0342069	34.1081	0.0299983	0	93794	14477	15266	15266	5103	0
1283	97.4628	0.0759647	356.705	0.278024	41.3197	0.0322055	97.4628	356.705	12.7236	0.00991711	31.8534	0.0248273	28323	61716	49437	262290	49855	9628	18727
892	235.54	0.264058	1730.27	1.93976	200.25	0.224496	235.54	1730.27	15.6565	0.0175521	22.307	0.0250078	254870	101408	125088	27936	11504	3097	3778
1259	578.368	0.459387	2022.38	1.60634	101.207	0.0803868	578.368	2022.38	37.2152	0.0295593	26.2407	0.0208425	414975	226274	6809	152485	8843	3385	41924
594	105.738	0.17801	158.935	0.267567	221.884	0.373541	105.738	158.935	3.06418	0.00515855	20.532	0.0345657	27204	5573	5441	16100	5600	2302	5227
638	215.864	0.338345	91.552	0.143498	2772.77	4.34604	215.864	91.552	12.0378	0.0188681	0.383776	0.00060153	35850	60720	0	2059	0	0	9541
682	114.332	0.167643	409.695	0.600726	222.625	0.32643	114.332	409.695	0	0	0	0	9252	299342	16184	1346	1366	0	0
612	0	0	0	0	45.9191	0.0750311	0	0	6.40559	0.0104666	6.71608	0.010974	1261274	1104835	656814	657104	3394	10050	3118
2368	506.349	0.21383	551.257	0.232794	110.951	0.0468543	506.349	551.257	14.4454	0.00610026	28.7832	0.0121551	212591	37816	233136	136045	27159	3266	0
1311	130.641	0.0996502	456.245	0.348013	174.878	0.133393	130.641	456.245	11.1697	0.00851995	24.9455	0.0190278	55153	91479	50867	8665	8924	16497	35678
1129	333.273	0.295193	2103.5	1.86316	9.69696	0.00858898	333.273	2103.5	133.832	0.11854	46.0531	0.0407911	771006	386936	164046	137459	15864	4723	0
497	3432.74	6.90692	430.771	0.866743	96.3923	0.193948	3432.74	430.771	8.52134	0.0171455	5.56475	0.0111967	0	134247	6173	8001	8001	2702	0
1155	211.476	0.183097	284.351	0.246191	38.2561	0.0331222	211.476	284.351	8.13466	0.00704299	14.1517	0.0122526	1313564	87559	224873	85391	17773	12572	58353
808	282.774	0.349968	134.64	0.166633	185.618	0.229725	282.774	134.64	6.68282	0.00827082	20.1482	0.0249359	160150	42070	19011	19880	19480	5917	4238
665	772.35	1.16143	118.892	0.178786	65.8055	0.0989556	772.35	118.892	3.85941	0.00580362	11.6572	0.0175296	117596	322826	62418	9318	8414	6446	3132
727	835.206	1.14884	0	0	73.4573	0.101042	835.206	0	48.5526	0.0667849	84.7186	0.116532	1379	1007290	87811	15710	0	5202	8446
1962	317.214	0.161679	278.876	0.142138	0	0	317.214	278.876	57.84	0.0294801	70.231	0.0357956	738861	995886	727939	580104	133959	4372	0
1723	46.8606	0.0271971	32.3281	0.0187627	0	0	46.8606	32.3281	8.49215	0.0049287	0	0	386631	193597	372630	372947	71927	4123	7708
8779	674.488	0.0768297	1083.63	0.123435	506.727	0.0577204	674.488	1083.63	58.6644	0.00668236	54.6881	0.00622942	231066	6547693	124419	125309	58149	10137	0
1060	599.624	0.565683	347.628	0.327951	0	0	599.624	347.628	4.23149	0.00399197	34.5399	0.0325848	310855	58196	293364	8709	8689	3475	277
1212	185.669	0.153193	80.705	0.0665883	136.966	0.113008	185.669	80.705	6.58069	0.00542961	0	0	143068	1511863	110975	38735	10893	6759	97
4354	0	0	0	0	0	0	0	0	0	0	0	0	15545792	15867943	15537042	15538256	15068736	15093785	12451582
740	1607.45	2.17223	1294.36	1.74913	157.893	0.213369	1607.45	1294.36	21.9308	0.0296362	14.3916	0.0194481	2271	61427	28053	14345	14360	164	0
1118	353.177	0.315901	904.409	0.808953	172.838	0.154596	353.177	904.409	12.2348	0.0109435	19.2368	0.0172064	1495762	1607515	1386933	1387380	54969	8248	12088
915	0	0	0	0	0	0	0	0	3.356	0.00366776	7.67552	0.00838855	561276	441048	111862	78875	4906	39888	21037
1391	0	0	0	0	0	0	0	0	0	0	0	0	1637077	80747	81000	225977	70964	58685	198223
487	0	0	0	0	0	0	0	0	9.48437	0.0194751	7.67552	0.0157608	3296	294903	12347	14562	13282	3334	0
2769	332.485	0.120074	78.2275	0.0282512	40.9786	0.0147991	332.485	78.2275	17.5534	0.00633925	37.4182	0.0135132	4916288	4763539	1185862	1186408	112343	2958	0
1162	426.467	0.367011	0	0	0	0	426.467	0	5.50093	0.00473402	22.0671	0.0189906	144	113522	12218	14435	13935	8575	3041
754	117.664	0.156053	48.7413	0.0646436	35.0684	0.0465098	117.664	48.7413	7.99604	0.0106048	10.362	0.0137426	295	84746	4965	5123	5103	1441	3590
687	0	0	315.456	0.459179	0	0	0	315.456	2.8672	0.00417351	3.50196	0.00509746	342814	906771	335106	94108	4726	21089	33092
535	205.96	0.384971	0	0	0	0	205.96	0	8.70373	0.0162686	10.8417	0.0202648	3163100	2770503	2993062	543567	87727	26575	16807
1447	15.4034	0.0106451	0	0	126.162	0.0871885	15.4034	0	8.65994	0.00598476	27.8238	0.0192286	1630267	1253605	1254505	337278	85696	11160	0
880	155.611	0.176831	789.931	0.897649	30.9182	0.0351343	155.611	789.931	8.48485	0.00964188	21.9232	0.0249127	94533	19651	25217	3623	3643	4023	23228
660	0	0	0	0	0	0	0	0	15.5981	0.0236335	26.8643	0.0407035	72829	12248	24468	24266	24286	13290	8546
701	549.09	0.783295	1461.07	2.08427	153.823	0.219434	549.09	1461.07	8.33165	0.0118854	0	0	286289	22135	34544	37835	15927	59	12317
919	306.189	0.333176	229.349	0.249564	0	0	306.189	229.349	4.18771	0.00455682	0	0	161241	56374	171562	77759	7754	6915	5157
1430	105.738	0.0739426	0	0	306.05	0.214021	105.738	0	4.30444	0.0030101	14.3916	0.0100641	659683	425641	654192	144692	17902	1457	28162
1250	146.283	0.117026	88.6401	0.070912	0	0	146.283	88.6401	6.27427	0.00501942	20.1483	0.0161186	898355	1555826	199217	199838	8058	2098	3889
2069	1044.01	0.504597	3613.01	1.74626	2151.68	1.03996	1044.01	3613.01	25.5713	0.0123593	47.7801	0.0230933	76432	3964	135210	26252	6332	18278	1096
30196	9653.88	0.319707	6643.59	0.220015	6726.32	0.222755	9653.88	6643.59	741.86	0.0245681	701.159	0.0232203	686190	3194016	397695	398452	397732	0	0
616	105.738	0.171652	0	0	9.94734	0.0161483	105.738	0	6.9017	0.0112041	13.672	0.0221948	6317806	22757287	539459	5971326	61299	162091	300713
2410	140.506	0.0583012	73.4524	0.0304782	57.5948	0.0238983	140.506	73.4524	23.2075	0.00962967	23.0266	0.00955459	11445	274983	14707	29592	14672	6028	0
468	65.2817	0.139491	473.616	1.012	45.1456	0.096465	65.2817	473.616	9.95128	0.0212634	7.67552	0.0164007	339679	248219	260312	173792	1296	27828	2686
622	333.996	0.536971	118.892	0.191145	0	0	333.996	118.892	31.0139	0.0498616	55.1198	0.0886171	3893237	3500640	3586686	83442	3544	763	11276
374	105.738	0.282722	1221.31	3.26552	158.587	0.424029	105.738	1221.31	4.10016	0.010963	17.8456	0.0477155	100786	16312	149276	60331	1234	0	4759
1470	514.671	0.350117	433.401	0.29483	168.161	0.114395	514.671	433.401	29.9268	0.0203584	27.8238	0.0189277	175181	675909	191735	52648	52628	8280	37109
2154	282.771	0.131277	20.7844	0.00964921	0	0	282.771	20.7844	10.4109	0.00483329	16.3585	0.00759446	1079017	1464820	1115159	522080	54827	2392	2598
698	184.11	0.263768	108.583	0.155563	4179.06	5.98719	184.11	108.583	1.02139	0.00146331	5.6607	0.00810988	682886	2671746	0	0	0	440	0
2223	852.685	0.383574	2615.83	1.17671	239.075	0.107546	852.685	2615.83	29.9268	0.0134624	14.3916	0.00647395	723736	2686	351953	59267	59267	0	0
679	0	0	0	0	0	0	0	0	8.2368	0.0121308	14.3916	0.0211953	8979875	10371087	3399374	1565129	198588	205017	12177
535	166.765	0.31171	77.6296	0.145102	0	0	166.765	77.6296	5.80734	0.0108548	18.9489	0.0354186	8485	302874	1466	1860	1880	283	0
705	31.9625	0.0453369	142.486	0.202107	0	0	31.9625	142.486	13.9712	0.0198173	2.7344	0.00387859	1977937	1608768	1485678	491548	0	6989	12976
696	105.738	0.151922	0	0	178.878	0.257008	105.738	0	3.356	0.00482185	0	0	1657775	1681036	142321	179878	7474	25627	0
548	0	0	0	0	0	0	0	0	0	0	0	0	92046	544747	14052	94855	94855	73255	0
736	281.489	0.382457	159.925	0.21729	136.94	0.186059	281.489	159.925	4.66922	0.00634405	6.71608	0.00912511	394009	5921710	497063	499481	175067	1976	9190
2040	192.167	0.0941996	633.421	0.3105	56.6367	0.0277631	192.167	633.421	115.717	0.0567238	155.861	0.0764025	145263	123741	13070	13604	13604	9982	156460
926	695.986	0.751605	79.2536	0.085587	170.923	0.184582	695.986	79.2536	6.01163	0.00649204	14.3916	0.0155417	16540	380020	17227	17826	18353	6501	0
1032	534.239	0.517673	331.053	0.320788	266.016	0.257767	534.239	331.053	0	0	0	0	2179896	2257437	2168935	114701	114292	359	842
1580	0	0	0	0	0	0	0	0	3.06418	0.00193935	0	0	489680	764118	399480	400055	85709	420028	428224
723	86.5219	0.119671	402.837	0.557174	8.77344	0.0121348	86.5219	402.837	16.5685	0.0229163	31.2778	0.0432611	86898	23719	70288	34202	26156	4740	0
1295	144.949	0.11193	5.9976	0.00463135	39.9551	0.0308534	144.949	5.9976	7.46347	0.00576329	14.1997	0.010965	105915	75687	204430	134843	8394	1134	9456
449	0	0	0	0	0	0	0	0	0.809819	0.00180361	0	0	775842	101742	80352	93770	8530	980	9486
1693	12.8724	0.00760333	118.892	0.0702259	143.846	0.0849653	12.8724	118.892	3.10066	0.00183146	6.71608	0.00396697	1990172	2431072	1028739	476533	2594	2261	40513
907	188.671	0.208017	208.042	0.229373	55.2271	0.0608898	188.671	208.042	11.1551	0.0122989	6.71608	0.00740472	775991	896063	364276	532914	23055	2656	9224
604	198.763	0.329078	156.474	0.259063	15.1614	0.0251017	198.763	156.474	24.6375	0.0407905	36.027	0.0596473	1376269	1454094	1072247	480813	320393	1803	19675
1535	606.635	0.395202	377.462	0.245904	508.617	0.331347	606.635	377.462	27.5995	0.0179801	49.8909	0.0325022	4741647	4334445	3230854	978995	26064	11034	11074
710	105.738	0.148927	28.7001	0.0404227	12.4683	0.017561	105.738	28.7001	2.07197	0.00291827	5.70867	0.00804038	26246	70511	39215	7669	7768	436	0
1425	123.092	0.0863802	105.502	0.0740365	221.884	0.155708	123.092	105.502	20.136	0.0141305	23.986	0.0168323	3564052	7727369	2451334	1051714	95944	2456	0
1218	323.097	0.265268	104.056	0.0854321	79.9867	0.0656705	323.097	104.056	28.1175	0.023085	94.9846	0.0779841	815000	1104469	583647	679610	82370	15400	0
1325	194.407	0.146722	106.494	0.0803728	0	0	194.407	106.494	5.7052	0.00430581	36.4587	0.027516	450550	240308	345379	214962	21474	214	11532
699	288.827	0.4132	0	0	4908.18	7.02172	288.827	0	9.67404	0.0138398	15.3031	0.0218928	6195	93665	0	0	0	2507	4090
636	0	0	118.993	0.187096	7.07736	0.0111279	0	118.993	3.64783	0.00573558	0	0	15513	15250	206425	207421	6447	473	4150
515	63.0716	0.122469	0	0	0	0	63.0716	0	1.13812	0.00220995	0	0	225540	87336	39889	88532	10216	1934	3553
613	199.266	0.325067	40.319	0.0657732	90.5882	0.147778	199.266	40.319	5.93137	0.00967598	33.2446	0.0542327	182665	1472865	150572	78332	50490	8008	0
