DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	769	0	0	237.796	0.309227	73.4573	0.0955231	0	0	4.12205	0.00536027	30.3183	0.0394256	0	6358	182505	22753	324843	831407	1914901
1	599	4.401	0.00734725	0	0	0	0	528.1	0.881636	2.61185	0.00436034	7.67552	0.0128139	7259	10240	11836	11836	41578	1225980	403469
1	966	94.6235	0.0979539	467.489	0.483943	0	0	559.2	0.578882	10.5933	0.0109661	25.1373	0.0260221	0	2194	19819	16427	76849	755280	375666
1	417	620.985	1.48917	0	0	0	0	261.7	0.627578	10.2212	0.0245113	18.9969	0.0455562	7416	272	33375	20940	32433	603230	6067
1	823	211.476	0.256957	344.181	0.418203	0	0	493	0.599028	8.67455	0.0105402	24.6576	0.0299606	5946	2973	5157	5177	4888	23408	151614
1	746	170.708	0.228831	0	0	70.2207	0.0941297	171.9	0.230429	8.96637	0.0120193	7.67552	0.0102889	9720	10188	129204	1066	191221	1383272	331050
1	1041	105.738	0.101573	10.6382	0.0102192	0	0	0	0	3.98343	0.00382654	20.7239	0.0199077	9586	4970	114771	16665	24945	35985	361261
1	921	178.401	0.193703	305.114	0.331285	110.951	0.120468	410.5	0.445711	5.77087	0.00626587	42.6951	0.0463573	4614	12491	24772	17961	31003	134944	230823
1	1660	0	0	0	0	0	0	254.2	0.153133	13.1833	0.00794173	22.0671	0.0132934	0	1754	33434	488	75131	1900419	1453251
1	783	54.839	0.070037	118.892	0.151842	55.8581	0.0713386	209.4	0.373262	5.8803	0.00750996	0	0	14879	0	8301	7988	109839	2560752	793795
1	896	136.718	0.152587	648.189	0.723426	2.29554	0.00256199	173.9	0.194085	10.8341	0.0120916	6.71608	0.00749563	2233	7844	84049	9708	83143	11549	381280
1	698	76.4969	0.109594	233.263	0.334187	308.563	0.442067	305.2	0.437249	4.38469	0.0062818	15.351	0.0219929	12140	694	26778	26938	26614	33912	278555
1	1698	61.8476	0.0364238	0	0	110.951	0.0653422	86.9	0.0511779	6.73389	0.00396578	29.4548	0.0173468	0	191	465882	39566	715263	559769	749953
1	598	84.1867	0.14078	189.824	0.317432	0	0	0	0	1.28404	0.00214722	2.49455	0.00417148	0	694	39115	6618	165474	20016	230573
1	804	84.4848	0.105081	102.118	0.127012	1.81976	0.00226338	115.3	0.143408	9.99506	0.0124317	10.314	0.0128283	9416	6156	453164	36652	561620	624259	660112
1	802	165.897	0.206854	0	0	16.3751	0.0204178	505.7	0.630549	7.12057	0.00887851	32.8129	0.0409138	11315	199	33283	5237	6063	102037	79516
1	1051	0	0	0	0	0	0	403.8	0.471729	4.58167	0.00435935	13.8159	0.0131455	20099	1742	2808	2808	32094	53109	90163
1	345	89.2417	0.258672	0	0	0	0	0	0	3.18091	0.00922003	0	0	3322	3065	58069	9878	13949	26604	1005740
1	828	11.0335	0.0133255	54.9406	0.0663533	0	0	77.8	0.0939614	7.79177	0.00941035	6.71608	0.00811121	16310	1594	107021	23435	106926	110394	150035
1	1109	433.481	0.390875	247.344	0.223033	78.8414	0.0710924	263.9	0.271223	6.97465	0.00628914	7.67552	0.00692112	13577	677	86779	27770	805510	132327	917492
1	595	0	0	0	0	0	0	0	0	0	0	0	0	0	52542	242677	33251	1497899	6421985	1500691
1	481	76.971	0.160023	166.919	0.347024	14.7773	0.030722	78.3	0.162786	16.1526	0.0335813	5.46881	0.0113697	0	296	18857	2097	374936	240533	1509083
1	1084	168.891	0.155803	140.67	0.129769	78.8135	0.0727062	96.6	0.0891144	7.55831	0.00697261	7.67552	0.00708074	5172	11407	220057	39679	710864	1291299	689550
1	548	0	0	0	0	0	0	0	0	0	0	0	0	0	73255	94855	94855	14052	544747	92046
1	849	0	0	0	0	0	0	0	0	0	0	0	0	0	93145	114745	114745	33942	524556	111936
1	565	0	0	0	0	0	0	0	0	0	0	0	0	11007	175241	89747	66233	88716	469224	67813
1	644	102.35	0.158929	0	0	1.4476	0.00224783	54.3	0.0843168	0.780637	0.00121217	0	0	18113	4583	384486	4104	442945	1169933	1358867
1	501	0	0	39.0993	0.0780426	13.0081	0.0259642	12.7	0.0253493	5.09237	0.0101644	0	0	6635	7747	9305	50258	202666	1322283	3266281
1	468	105.738	0.225936	0	0	0	0	192.1	0.41047	10.9143	0.0233212	7.62755	0.0162982	30230	9339	23653	23692	483947	67721	590170
1	960	105.738	0.110144	328.951	0.342657	0	0	0	0	7.87932	0.00820763	6.71608	0.00699592	3547	26310	10228	10214	43105	10860	154420
1	308	0	0	0	0	0	0	73.4	0.238312	5.77087	0.0187366	6.71608	0.0218055	14856	183	22018	998	18554	719572	23102
1	374	193.247	0.516703	322.263	0.861665	167.481	0.447809	0	0	2.90367	0.00776383	0	0	0	14128	65747	14187	53150	3600	73494
1	990	1.73928	0.00175685	0	0	70.8633	0.0715791	349.3	0.352828	7.22271	0.00729567	18.805	0.018995	31415	9395	9959	9977	128172	54224	202305
1	789	65.977	0.0836211	235.865	0.298942	0	0	74	0.0937896	0	0	7.67552	0.00972816	39297	2778	2967	3147	92420	189710	95383
1	1290	208.853	0.161901	0	0	2.77074	0.00214786	539.5	0.418866	5.58119	0.0043265	5.51678	0.00427657	16487	28	7832	7240	4132	955734	898689
1	587	0	0	175.119	0.29833	0	0	0.4	0.000894855	0	0	0.527692	0.000898964	22365	4061	83545	7780	317683	6869	634277
1	494	6.82154	0.0138088	156.154	0.316101	86.6792	0.175464	55.8	0.112955	3.45084	0.00698552	0	0	6519	2482	44420	20838	51324	393725	1036070
1	678	0	0	237.806	0.350746	0	0	0	0	3.356	0.00494986	0	0	7054	6476	100658	39318	206869	318006	269869
1	1535	379.996	0.247555	103.447	0.0673922	285.654	0.186094	289.2	0.202096	11.1186	0.00724338	28.8792	0.0188138	3705	167	75450	15069	178322	390140	627323
1	1022	0	0	118.892	0.116333	110.951	0.108563	224.3	0.219472	12.4756	0.012207	13.4322	0.013143	34608	6518	26045	26077	138658	938596	810559
1	587	225.684	0.384471	78.3145	0.133415	0	0	44.5	0.0758092	4.2023	0.00715894	15.3511	0.0261517	0	7658	11632	11410	134360	1072469	223171
1	428	127.805	0.29861	0	0	0	0	0	0	5.76358	0.0134663	7.67552	0.0179335	0	1488	3251	3251	107528	174415	14132
1	366	0	0	149.919	0.409616	0	0	268.1	0.732514	6.909	0.0188771	7.67552	0.0209714	4835	610	191794	31031	191422	568806	394362
1	599	0	0	0	0	1.53036	0.00255486	0	0	2.53159	0.00422636	6.71608	0.0112122	26486	2273	221297	12911	615229	1503245	501690
1	1652	0	0	0	0	104.58	0.063305	101.2	0.093617	7.20811	0.00436326	23.7941	0.0144032	6507	632	666503	209717	1060435	1948451	946896
1	605	118.714	0.196221	270.522	0.447144	0	0	124.9	0.206446	2.90367	0.00479946	0	0	20946	2076	41089	39874	83309	42237	314558
1	591	89.1876	0.15091	66.3816	0.112321	0	0	288.7	0.488494	2.40757	0.00407372	0	0	25626	1322	69326	6308	36118	94929	98110
1	524	211.477	0.403581	118.892	0.226894	0	0	0	0	3.96884	0.00757412	11.2254	0.0214226	30886	10323	10324	10317	67156	6168	89532
1	398	49.7231	0.124932	28.2153	0.0708927	0	0	269.6	0.677387	5.01942	0.0126116	0	0	0	2287	40105	18969	18612	710398	52825
1	634	73.2262	0.115499	86.8027	0.136913	6.92685	0.0109256	69	0.108833	5.50093	0.00867654	7.67552	0.0121065	8780	12859	9276	9316	263455	275962	508976
1	1128	104.623	0.0927506	369.486	0.327558	110.951	0.0983609	223.2	0.226599	8.84234	0.00783896	27.8238	0.0246665	47717	5160	19324	19190	621642	165186	761251
1	396	7.35568	0.0185749	73.317	0.185144	85.7002	0.216415	389.4	1.15207	2.40027	0.00606129	0	0	4542	5895	337398	22036	557438	641374	522649
1	632	4.5973	0.00727421	0	0	0	0	27.4	0.0433544	6.37642	0.0100893	5.85258	0.00926042	49174	4951	76481	76501	223729	846929	1198780
1	716	0	0	0	0	0	0	201.3	0.281145	10.8268	0.0151212	6.71608	0.00938	0	1634	289731	35950	289355	2236013	1555870
1	986	0	0	0	0	0	0	0	0	0	0	0	0	89866	44443	246739	224337	443459	2517214	567648
1	1607	155.176	0.0965627	268.941	0.167356	140.02	0.087131	0	0	4.50872	0.00280568	34.8757	0.0217023	14021	13299	179303	36182	178762	2163060	213494
1	930	30.9588	0.033289	13.1129	0.0140999	0	0	26.2	0.028172	6.12835	0.00658963	7.67552	0.00825325	17344	35	319237	22129	644123	757342	700242
1	866	68.04	0.0785682	123.846	0.14301	51.2671	0.0591998	31.7	0.0557118	0	0	13.3842	0.0154552	25985	1630	55444	38001	54906	38464	82567
1	400	46.8925	0.117231	0	0	0	0	0	0	3.21009	0.00802523	7.24377	0.0181094	0	404	4550	4570	52482	171169	72005
1	888	102.659	0.115607	63.8431	0.0718953	89.7138	0.101029	151.7	0.241561	4.74218	0.0053403	52.1456	0.0587225	7935	4577	16884	9924	10577	467228	21259
1	553	219.751	0.397381	223.726	0.404568	55.7051	0.100733	16.4	0.0296564	2.08656	0.00377316	15.6869	0.0283668	13196	20423	60406	42960	142897	3318442	550685
1	729	145.275	0.199279	61.4277	0.084263	97.943	0.134353	220.4	0.302332	4.93186	0.00676525	7.67552	0.0105288	1013	4206	12381	4275	131384	36445	546095
1	453	46.28	0.102163	113.828	0.251276	107.704	0.237758	68.7	0.151656	5.78546	0.0127714	18.2773	0.0403473	301	6118	861484	34843	861814	1193510	1418274
1	638	183.892	0.288232	118.892	0.186352	0	0	244.5	0.383229	12.6945	0.0198973	26.3846	0.0413552	62907	0	92733	3601	91738	294675	135235
1	950	0	0	0	0	0	0	0	0	0	0	0	0	1069663	926163	406196	406196	771418	4301341	4329126
1	903	0	0	0	0	0	0	0	0	0	0	0	0	1009748	866248	346281	346281	831380	4361303	4389088
1	503	0	0	0	0	0	0	0	0	0	0	0	0	809929	666429	146462	146462	1031599	4561522	4589307
1	1688	0	0	118.892	0.0704339	0	0	0	0	79.3769	0.0470242	37.4182	0.0221672	143872	556031	735534	192246	363024	6566894	6594679
1	303	0	0	0	0	0	0	0	0	0	0	0	0	29864	930461	362489	13833	9525	6941324	6969109
1	403	0	0	0	0	0	0	0	0	0.26994	0.000669826	0	0	398545	309174	38001	15333	272125	1825355	263585
1	1262	0	0	99.077	0.0785079	0	0	0	0	0	0	0	0	372078	282707	11534	9724	297733	1850963	289193
1	1440	0	0	0	0	0	0	0	0	0	0	7.67552	0.00533022	32625	55012	11365	11385	326820	2053862	628468
1	498	0	0	0	0	0	0	0	0	0	0	0	0	513330	40203	106751	9438	9201	1331535	1351737
1	329	57.0065	0.173272	0	0	0	0	0	0	8.14926	0.0247698	2.49454	0.0075822	481751	8624	75172	19884	20050	1299956	1383485
1	974	105.738	0.10856	69.3539	0.0712052	0	0	67.8	0.0696099	6.72661	0.00690617	0	0	12424	5343	193823	68632	541394	824526	1314418
1	685	0	0	141.68	0.206832	0	0	0	0	4.34091	0.0063371	6.71608	0.0098045	39003	5991	430123	4202	149800	153103	664767
1	829	0	0	0	0	0	0	86.2	0.103981	7.87202	0.00949581	6.71608	0.00810142	30987	4691	579312	12712	576543	981698	1384271
1	763	968.195	1.26893	118.892	0.155822	0	0	25.5	0.0334207	7.87932	0.0103268	7.67552	0.0100597	12956	11604	342144	8025	342367	1464824	1554969
1	455	393.53	0.864901	0	0	21.425	0.047088	111.3	0.244615	11.8555	0.026056	7.91538	0.0173964	9591	4654	70596	22286	68811	87887	3683
1	633	2.75838	0.00435763	118.892	0.187824	70.3966	0.111211	0	0	10.3744	0.0163893	12.2808	0.019401	0	2770	4608	4568	4530	103988	61055
1	880	0	0	0	0	78.8135	0.0895608	0	0	1.86769	0.00212238	0	0	2752	9764	148995	125126	147929	203772	135359
1	896	0	0	118.892	0.132692	0	0	634.6	0.708259	12.0233	0.0134188	7.67552	0.00856643	963	18840	36864	36649	143204	2797380	330974
1	545	101.786	0.186764	0	0	56.543	0.103749	47.1	0.086422	2.80883	0.00515382	11.7531	0.0215654	25556	4195	164015	18686	270355	2924531	407116
1	803	85.3106	0.10624	0	0	0	0	0	0	7.02573	0.00874935	29.7427	0.0370394	26512	13217	262831	19431	235564	3803586	255993
1	661	211.476	0.319933	0	0	0	0	0	0	8.9153	0.0134876	21.1077	0.031933	1427	3040	653766	2752	672420	4240442	692849
1	1002	105.738	0.105527	504.236	0.503229	0	0	200.2	0.1998	5.86571	0.005854	0	0	0	559	211679	75221	1538674	4434734	1559103
1	330	102.857	0.311688	230.702	0.699096	0	0	3.5	0.0106061	3.25387	0.0098602	4.89314	0.0148277	0	6260	66631	2661	1292280	3963334	1195670
1	657	0	0	216.956	0.330222	0	0	145.6	0.221613	5.50093	0.0083728	11.1295	0.0169399	0	9375	31099	28079	118690	2789744	22080
1	372	0	0	0	0	0	0	181.3	0.487366	5.54471	0.0149051	8.25118	0.0221806	12535	2753	36520	25161	768861	1620298	854359
1	767	155.389	0.202593	0	0	0	0	681.6	1.02961	1.80203	0.00234945	7.67552	0.0100072	953	6081	175620	23412	308216	4520378	1391680
1	589	172.319	0.292561	303.53	0.515331	58.4391	0.0992175	249.1	0.42292	5.82924	0.00989684	7.67552	0.0130314	294	0	39464	10459	39482	1889812	52510
1	436	446.539	1.02417	0	0	0	0	101.9	0.233716	5.02672	0.0115292	18.5652	0.0425807	0	3460	4640	2960	2690	1436348	1700
1	689	0	0	0	0	0	0	0	0	0	0	0	0	47831	32312	88898	58937	187997	5670092	516615
1	667	32.1811	0.0482475	0	0	0	0	0	0	3.75727	0.00563308	7.09986	0.0106445	6732	928	140872	732	81380	3937646	619311
1	400	0	0	80.1703	0.200426	81.2189	0.203047	352.1	0.88025	1.71448	0.0042862	13.672	0.0341801	1269	3836	472775	237097	442252	1659760	1432615
1	468	105.738	0.225936	0	0	0	0	0	0	3.47273	0.00742037	0	0	5703	14228	37077	36324	35742	9762644	2857923
1	520	0	0	0	0	104.118	0.200227	0	0	11.1915	0.0215222	0.863496	0.00166057	0	1106	150113	97	148553	11508703	4603982
1	431	0	0	92.1416	0.213786	0	0	3.7	0.0126712	5.18722	0.0120353	7.67552	0.0178086	0	20879	934872	63203	1623107	12871915	6479295
1	309	0	0	118.892	0.384765	0	0	99.5	0.322006	2.1741	0.00703594	0	0	0	35866	3412335	75753	632153	7603866	7792567
1	968	284.113	0.293505	209.06	0.215971	220.358	0.227643	151.5	0.156508	4.11475	0.00425078	0	0	7401	215	153256	47749	1578042	1812737	2001438
1	621	1.73928	0.00280077	254.281	0.409471	0	0	320.5	0.516103	8.03983	0.0129466	22.1151	0.0356121	0	36	83823	602	23967	165292	630557
1	433	51.5467	0.119045	0	0	0	0	3	0.00692841	2.8453	0.00657114	0	0	1399	1073	49051	39408	48116	365681	493365
1	322	27.2862	0.0847398	0	0	15.2391	0.0473263	351.8	1.09255	1.1819	0.00367049	7.67552	0.023837	0	392	21768	20917	20838	501714	124369
1	1003	105.738	0.105422	104.031	0.10372	0	0	0	0	3.77915	0.00376785	6.71608	0.00669599	2451	630	165743	1572	874269	2269592	971362
1	516	190.329	0.368855	39.1238	0.0758212	0	0	0	0	1.02139	0.00197945	9.16265	0.0177571	2215	3598	765266	202000	539848	3407805	1022974
1	992	125.109	0.126118	90.8156	0.091548	76.3646	0.0769805	72.8	0.0733871	7.76259	0.00782519	9.01874	0.00909147	0	23484	592687	305627	367269	3579908	850395
1	642	0	0	19.8154	0.0308651	11.4777	0.017878	279.6	0.435514	2.1887	0.00340919	0	0	5844	8081	249962	29424	2044924	3617051	1931847
1	636	0	0	118.993	0.187096	7.07736	0.0111279	141.4	0.222327	3.64783	0.00573558	0	0	4150	473	207421	6447	206425	15250	15513
1	374	0	0	0	0	0	0	121.5	0.409091	0.240757	0.000643736	0.623636	0.00166748	3545	889	851678	49097	851132	5100664	5253413
1	462	0	0	0	0	0	0	121.7	0.26342	1.76555	0.00382154	0	0	4395	6899	22854	47937	235753	5585680	6259780
1	383	0	0	0	0	0	0	247	0.644909	1.62693	0.00424787	4.36545	0.011398	0	5279	1597127	21923	2199543	3621969	4296069
