Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
994	202.296	0.203517	58.2729	0.0586246	54.907	0.0552384	1603.6	1.61328	15.3501	0.0154427	34.0122	0.0342175	3809	6573	278952	10078	577322	355782	683514
651	0	0	0	0	0	0	0	0	7.44158	0.011431	13.4322	0.0206331	5412	1280	303329	36469	302709	112989	336982
746	0	0	311.028	0.416927	23.5513	0.0315701	41.1	0.0550938	15.5252	0.0208112	29.7426	0.0398695	62332	3078	29997	18074	18906	207074	534435
924	105.738	0.114435	0	0	0	0	457.5	0.49513	1.16731	0.00126332	35.8831	0.0388345	22513	5999	134868	34871	185850	129184	1245439
779	187.508	0.240703	88.6401	0.113787	0	0	69	0.0885751	2.23247	0.00286582	0	0	24912	3785	254764	17070	174064	3411355	850970
237	136.492	0.575917	154.78	0.653081	32.3787	0.136619	12297.4	51.8878	5.50093	0.0232107	31.0859	0.131164	0	8503	95804	28779	44562	181824	2735
1325	479.682	0.362024	237.785	0.17946	88.025	0.066434	0	0	21.887	0.0165185	36.4587	0.027516	0	13976	245902	63815	587934	330171	601197
685	0	0	0	0	0	0	396.8	0.57927	5.26747	0.00768974	26.1927	0.0382375	7199	5492	33452	8787	115260	105423	1228015
315	0	0	0	0	0	0	162.8	0.516825	1.54668	0.0049101	0	0	19896	12957	351227	30543	350654	348746	981664
755	0	0	0	0	0	0	0	0	0	0	10.9376	0.0144869	132929	218846	199399	198142	197948	621885	420595
859	105.738	0.123094	0	0	78.0484	0.0908596	1275.9	1.48533	23.2878	0.0271103	33.3885	0.0388691	1743	240	975015	2369	246866	784675	1008668
625	41.8847	0.0670156	103.609	0.165774	0	0	19.6	0.03136	6.45666	0.0103307	30.7021	0.0491233	0	6238	48715	5091	47520	24692	37084
419	0	0	0	0	0	0	0	0	1.02139	0.00243769	0	0	0	1955	10042	10002	8382	10982	129289
529	208.718	0.394551	156.545	0.295926	0	0	0	0	5.25288	0.00992983	34.7797	0.0657461	191918	22142	33970	33970	32896	1637721	14724
648	65.2734	0.100731	35.2531	0.054403	0	0	301.8	0.639407	12.1546	0.0187571	0	0	4357	147	4304	2156	3234	99710	31536
1168	0	0	0	0	0	0	0	0	0	0	0	0	0	10913	486592	171256	1741814	6430596	1744606
577	0	0	0	0	0	0	0	0	4.05639	0.00703013	0	0	73140	11456	128572	52831	128471	36782	138075
848	45.0535	0.0531292	0	0	0	0	504.4	0.594811	8.31705	0.00980785	25.1373	0.0296431	2327	17342	45601	45608	780580	1085482	688971
802	462.897	0.577179	38.5967	0.0481255	121.572	0.151586	69.8	0.0870324	11.3812	0.0141911	14.2477	0.0177652	912498	3006	4281185	6662	1149118	21067146	4627665
580	81.0052	0.139664	292.053	0.50354	0	0	503.4	0.867931	6.75578	0.0116479	4.4614	0.00769206	29655	11749	27948	6573	26893	340899	21252
1039	0	0	118.892	0.11443	0	0	278.7	0.268239	8.88611	0.00855256	28.6873	0.0276105	15404	26634	59339	6984	32439	306503	92486
1023	2810.4	2.74722	276.536	0.270318	199.402	0.194919	577.7	0.574254	87.8763	0.0859006	115.037	0.112451	6536	24044	150507	46540	247269	1188795	576158
637	0	0	0	0	0	0	0	0	2.53889	0.0039857	10.4099	0.0163421	3535963	47137	357341	357361	355313	1872330	339113
588	113.026	0.192221	172.17	0.292806	0	0	0	0	6.94547	0.011812	15.351	0.0261072	18155	321	11613	25007	227481	561048	909854
1703	50.5703	0.0296948	252.646	0.148354	110.951	0.0651504	358	0.210217	19.6253	0.011524	15.2551	0.00895778	14716	0	50104	18977	606910	607590	1323639
660	359.921	0.545335	118.892	0.18014	0	0	18.3	0.0277273	12.14	0.0183939	31.2778	0.0473906	1065	9984	1602618	3769	1602171	1822753	1711000
402	22.9894	0.0571876	76.9188	0.19134	0	0	0	0	0	0	0	0	16168	23007	401381	71761	367710	453501	409453
505	94.7126	0.18755	188.26	0.372791	0	0	189.8	0.375842	6.87981	0.0136234	0	0	24916	925	5413	5544	195345	265469	590182
382	0	0	0	0	0	0	0	0	0	0	0	0	58783	12246	1321575	85090	1748621	1992047	1732908
921	0	0	119.514	0.129765	90.8196	0.0986098	120.8	0.131162	6.84334	0.00743033	22.4029	0.0243246	8795	3172	16255	16275	83179	462550	7425
2230	105.738	0.0474161	118.892	0.053315	0	0	1352.8	1.31723	185.894	0.0833604	185.172	0.0830367	10900	219201	462656	8202	462429	1758119	733123
500	0	0	0	0	0	0	0	0	0	0	0	0	17067	722304	1166775	697255	1165561	1496462	1174311
524	309.858	0.591332	991.305	1.8918	110.951	0.211739	69	0.131679	6.91628	0.013199	77.139	0.147212	0	5534	15486	8886	15428	631814	6372
544	19.3088	0.035494	89.1726	0.16392	0	0	708	1.30147	1.40077	0.00257494	7.67552	0.0141094	0	12063	6797	9906	340320	840939	351554
611	105.738	0.173057	11.8759	0.0194369	162.983	0.266749	251.2	0.411129	9.79807	0.0160361	44.9978	0.0736461	39574	1796	6442	6422	1188129	1366847	2491499
489	0	0	139.271	0.284808	0	0	108.7	0.22229	4.60356	0.00941423	6.18839	0.0126552	0	11382	328379	61801	737524	886171	720943
736	594.273	0.807436	60.51	0.0822147	117.149	0.159169	93.3	0.126766	14.3579	0.019508	6.71608	0.00912511	0	1830	48981	13882	41222	757415	629378
541	337.443	0.623739	412.188	0.7619	32.9027	0.0608184	448.8	0.829575	2.83801	0.00524586	17.5578	0.0324543	0	7651	11625	11403	134360	1072469	223171
676	167.64	0.247988	60.3715	0.0893069	38.7885	0.0573795	829.6	1.22722	8.46297	0.0125192	33.5804	0.0496751	25230	126168	165358	165358	362078	2598939	610281
614	0	0	118.892	0.193636	110.951	0.180702	1617.4	2.6342	15.2771	0.0248813	67.1608	0.109382	19147	543	723383	17910	3738	533043	757036
775	36.7784	0.047456	343.798	0.44361	0	0	0	0	13.9201	0.0179615	36.075	0.0465483	0	1901	94107	94447	1124132	989729	1097770
757	0	0	0	0	0	0	0	0	0	0	0	0	0	333	4374	4394	52306	171098	71829
831	327.725	0.394374	118.892	0.143071	72.4206	0.0871487	236.1	0.284116	5.29665	0.00637383	28.7832	0.0346368	14425	5338	4993	60210	103230	87426	175820
1675	354.183	0.211452	220.427	0.131598	0	0	3151.7	1.88161	36.6243	0.0218652	112.734	0.067304	2615	4536	102280	2104	628247	627396	908813
465	10.1141	0.0217507	118.892	0.255683	0	0	0.1	0.000215054	4.97564	0.0107003	9.01874	0.0193951	1435127	14292	140445	64571	209643	138138	461399
343	0	0	0	0	0	0	0	0	0.605541	0.00176542	0	0	1762	5216	46102	42402	45417	1392755	91921
1096	0	0	656.28	0.598796	110.951	0.101233	187.6	0.171168	21.6827	0.0197835	23.0266	0.0210096	10324	20219	20274	49909	96286	15833	113729
680	0	0	0	0	0	0	199.9	0.293971	7.90121	0.0116194	30.0305	0.0441625	264	2535	1485911	48414	1687844	1750329	1692055
525	105.738	0.201406	152.592	0.290652	29.842	0.0568419	0	0	9.51355	0.018121	28.9751	0.0551906	5192	957	94275	25243	59210	116093	243029
1059	105.738	0.0998469	118.892	0.112269	110.951	0.10477	628.8	0.684967	25.6808	0.02425	26.8643	0.0253676	85095	1556	17554	13766	17091	257749	85613
543	0	0	0	0	0	0	0	0	0	0	0	0	696	7255	2495	2788	27485	75268	9455
989	105.738	0.106914	237.441	0.240082	221.879	0.224346	423	0.427705	29.4307	0.0297581	80.593	0.0814894	28137	2681	42137	2383	9815	66988	15404
992	125.109	0.126118	90.8156	0.091548	76.3646	0.0769805	72.8	0.0733871	7.76259	0.00782519	9.01874	0.00909147	0	23484	592687	305627	367269	3579908	850395
3845	317.215	0.0825006	1188.98	0.309229	2773.46	0.721316	609	0.500411	64.2019	0.0166975	33.9162	0.00882086	5957	5118	814885	527	1526785	794866	1532340
709	49.6508	0.0700294	0	0	67.649	0.0954147	131.5	0.185472	7.76259	0.0109486	2.92629	0.00412735	785	16707	209040	55481	2583545	2714035	2636280
753	105.738	0.140422	0	0	110.951	0.147345	0	0	11.9503	0.0158703	11.3694	0.0150988	23717	8599	6067	38429	38815	561574	1645528
749	160.067	0.213707	153.506	0.204948	0	0	190.4	0.254206	4.84432	0.00646772	1.15133	0.00153715	7045	1636	693427	36546	273977	2491701	2907558
1304	419.702	0.321858	475.596	0.364721	235.661	0.180721	1881.1	1.44256	16.459	0.0126219	53.4888	0.041019	30507	3960	9589	589	14665	188673	21990
647	67.8754	0.104908	0	0	144.37	0.223138	1.9	0.00293663	8.09089	0.0125052	30.2224	0.0467115	16087	317	259418	258898	1109954	1664532	1232991
474	0	0	0	0	0	0	0	0	1.16731	0.00246267	7.67552	0.0161931	159611	3683	300069	145056	155092	6591	1562921
609	0	0	127.05	0.208621	0	0	0	0	3.7062	0.00608571	11.945	0.0196142	3518	1899	88497	10216	39889	87301	225505
558	444.314	0.796261	19.8154	0.0355115	0	0	239.3	0.428853	3.57487	0.00640658	10.6978	0.0191716	3517	1295	5150	5097	16009	24557	32374
484	204.983	0.423519	0	0	0	0	0	0	0.846298	0.00174855	4.60531	0.00951511	0	4792	59706	9127	90506	212209	53436
1421	5689.48	4.00386	320.391	0.225469	303.128	0.21332	1586.4	1.14542	121.874	0.0857664	73.685	0.0518543	3791	1003	819649	148952	1937682	1349056	1935939
772	160.184	0.207493	165.892	0.214886	0	0	351.5	0.455311	4.91728	0.00636953	15.351	0.0198848	0	199178	5285859	144519	145162	22071820	5632339
1028	0	0	0	0	0	0	138.2	0.645794	0	0	6.71608	0.00653315	6143	5646	15778	1077	11362	209473	403
611	0	0	118.892	0.194587	0	0	0	0	16.9405	0.0277259	15.3511	0.0251245	7299	17361	1526223	4712	999160	7383724	1940903
803	105.738	0.131679	118.892	0.14806	0	0	261	0.384956	4.3774	0.00545131	0	0	310	21	252723	238190	1246853	1369943	2216664
735	0	0	118.892	0.161758	0	0	234	0.318367	12.6945	0.0172714	35.4993	0.0482984	12312	2293	8741	7941	47495	541686	236594
376	0	0	118.892	0.316203	103.299	0.274732	95.3	0.253457	3.5238	0.00937182	17.9415	0.0477169	0	10104	3200	3280	42782	524892	3358
711	0	0	112.814	0.15867	0	0	78.7	0.110689	4.31174	0.00606433	3.40601	0.00479045	38968	5956	429996	4167	149673	152976	664640
1360	98.3822	0.0723399	446.86	0.328574	110.951	0.0815817	255.9	0.212013	21.0845	0.0155033	37.4182	0.0275134	8749	3900	83356	17316	573470	32934	464533
404	114.354	0.283053	48.3285	0.119625	82.3108	0.20374	2795.4	6.91931	109.18	0.270247	42.2633	0.104612	71231	539989	2168506	1257577	2168061	3130138	2579177
571	0	0	17.8339	0.0312327	0	0	0	0	1.48102	0.00259373	0	0	626	19370	618046	29738	2547403	2813620	2878401
27839	0	0	0	0	110.951	0.00398546	478.4	0.854286	253.554	0.00910786	319.494	0.0114765	0	626	124414	0	123058	3960691	101405
564	0	0	118.892	0.210802	49.1836	0.0872049	871.4	1.54504	7.01112	0.0124311	44.9498	0.0796982	9114	46652	1579409	668480	1578964	2541041	1990080
465	6.43622	0.0138413	0	0	29.6593	0.0637835	0	0	5.28935	0.011375	6.71608	0.0144432	0	366	119136	3708	553264	1501743	3980737
1091	179.295	0.16434	269.511	0.247031	0	0	448.9	0.480107	18.2611	0.0167379	32.7169	0.029988	0	3794	5690	5710	7447	88908	49103
682	0	0	570.489	0.836494	0	0	145	0.21261	3.47274	0.00509199	33.0048	0.0483941	2456	4192	385788	24988	368067	498557	420802
948	0	0	85.9189	0.0906318	32.555	0.0343407	384.1	0.405169	8.48486	0.00895027	18.3733	0.0193811	7163	5603	11930	11910	11965	190809	22516
1204	89.4397	0.0742854	118.892	0.0987478	1.1544	0.000958804	688.2	0.571595	15.8754	0.0131855	19.5726	0.0162563	783	18712	36684	36469	143024	2797200	330794
838	30.3422	0.0362079	54.4923	0.0650267	110.951	0.1324	395	0.47136	4.90268	0.00585046	16.5983	0.0198071	4571	9796	10330	1732	14076	161845	56466
488	194.141	0.39783	185.768	0.380672	0	0	0	0	4.07827	0.00835712	13.0004	0.0266402	13017	1789	4286	4666	1080	80890	5614
447	211.476	0.4731	118.892	0.265979	0	0	412.2	0.922148	5.00482	0.0111965	13.4322	0.0300496	0	44	346793	56707	413656	732350	469384
2377	105.738	0.0444838	0	0	110.951	0.0466769	3542.9	2.78749	10.6517	0.00448114	49.8909	0.020989	310915	106856	167708	106948	229683	1003593	875026
552	43.2146	0.0782874	309.128	0.560015	112.522	0.203844	139.7	0.25308	4.75677	0.00861734	19.1888	0.0347623	369445	127599	4824968	120188	606065	21610929	5171448
524	0	0	0	0	0	0	0	0	0	0	0	0	24275	0	14323	9821	12428	2244636	2594298
290	0	0	0	0	0	0	0	0	0.620132	0.00213839	0	0	1020	5534	359071	10857	319716	1153415	1201083
358	105.421	0.294472	118.485	0.330964	96.8635	0.270568	0	0	3.73538	0.010434	0	0	0	1476	5665	5665	20886	220806	17371
537	0	0	260.598	0.485284	0	0	336	0.625698	6.81415	0.0126893	14.3916	0.0268	6610	8241	89844	18900	323224	190884	403567
724	58.6106	0.0809539	11.4045	0.0157521	74.4224	0.102793	1753.1	2.42141	24.1997	0.0334251	29.2629	0.0404184	57186	606422	2234939	1324010	2234494	3196571	2645610
706	20.4645	0.0289865	105.006	0.148734	110.951	0.157155	183.8	0.26034	6.2305	0.00882506	0.383776	0.000543592	0	13427	41916	40974	41970	436847	208091
980	417.649	0.426172	117.806	0.120211	87.2305	0.0890107	832.9	0.849898	18.8155	0.0191995	25.0414	0.0255525	0	34	660782	76820	1084594	1084049	1124043
801	0	0	0	0	0	0	0	0	0	0	0	0	0	156189	600660	131140	599446	930347	608196
907	115.26	0.127079	229.182	0.252681	0	0	365.1	0.402536	9.0977	0.0100305	14.3916	0.0158673	26710	3543	22747	653	988295	990087	1638193
676	29.5243	0.0436751	153.002	0.226334	0	0	228.7	0.426679	2.30543	0.0034104	25.761	0.038108	1728	1616	2561	1561	0	38632	2191
701	98.8114	0.140958	713.815	1.01828	320.106	0.456642	192.5	0.274608	25.7391	0.0367177	40.6323	0.0579633	0	557	217358	76974	293385	293487	316297
457	204.331	0.447113	130.828	0.286277	167.571	0.366676	624.6	1.36674	26.1403	0.0571999	83.8551	0.18349	5193	4167	22377	4167	147316	5168039	1530881
688	103.82	0.150902	215.986	0.313933	103.973	0.151124	9.5	0.0138081	3.04959	0.00443254	7.67552	0.0111563	0	4027	11797	931	668414	62285	683777
372	0	0	118.892	0.319603	104.83	0.2818	67.9	0.182527	7.47076	0.0200827	35.2115	0.0946545	280	98773	146109	5538	145570	5651803	149962
1747	0	0	0	0	0	0	0	0	0	0	0	0	47987	3040	380463	22379	79546	168043	1302666
714	20.6847	0.0289702	0	0	0	0	491.3	0.73991	4.58168	0.00641691	21.1557	0.0296298	120203	17827	1141034	1523	1140807	2436497	1411501
671	49.6508	0.0739953	0	0	0	0	69	0.102832	6.63905	0.00989427	5.32489	0.00793576	65522	85827	205650	205650	402370	2558598	609032
291	20.2438	0.0695662	48.7976	0.167689	0	0	0	0	0.503401	0.0017299	8.0593	0.0276952	0	20458	31814	17508	30942	358101	29878
911	105.738	0.116068	493.375	0.541575	110.951	0.12179	284.4	0.312184	14.2338	0.0156244	22.0191	0.0241703	2887	5478	13010	12990	243160	116290	289684
732	249.78	0.34123	517.113	0.706439	103.815	0.141823	369.7	0.505055	5.83653	0.0079734	14.0078	0.0191364	1412	1400	162908	24847	633505	1299353	1466614
613	105.738	0.172492	634.174	1.03454	221.854	0.361915	55.5	0.0905383	6.7339	0.0109852	14.3916	0.0234773	22480	33534	166856	20648	20803	598668	770809
861	0	0	0	0	0	0	391.8	0.455052	9.30198	0.0108037	36.027	0.0418432	3106	9928	86460	10582	205671	2324837	2038495
1985	509.598	0.256724	506.211	0.255018	672.524	0.338803	28409.1	14.3119	62.699	0.0315864	166.463	0.0838604	0	1702	1660	1400	1282	1246	10315
451	0	0	118.892	0.26362	0	0	114	0.252772	3.31223	0.00734418	7.62755	0.0169125	0	6306	182369	22701	324791	831355	1914849
515	362.522	0.703926	0	0	0	0	149.6	0.290485	5.3842	0.0104547	20.2922	0.0394023	2317	354	10729	9151	8671	175987	21371
885	83.6873	0.094562	87.6482	0.0990375	76.9714	0.0869734	1572.4	1.77672	8.5797	0.00969458	27.5359	0.0311141	9623	2485	15482	2639	43308	284919	10
709	0	0	0	0	0	0	0	0	0	0	0	0	0	344	20658	20598	20235	82129	0
369	60.953	0.165184	41.0707	0.111303	15.0078	0.0406715	0	0	2.17411	0.00589189	2.3986	0.00650027	29845	1225	79495	70949	70686	800832	91206
361	55.8294	0.154652	0	0	0	0	2.4	0.0066482	0.211574	0.000586079	5.37286	0.0148833	0	9447	416503	52174	1310909	1802868	1360902
727	64.9923	0.0893979	197.184	0.27123	87.8935	0.120899	134.4	0.184869	10.5058	0.0144508	14.3916	0.0197959	22018	1511	240836	15781	651982	56332	1466232
1141	0	0	0	0	0	0	312.3	0.619643	6.36183	0.00557566	22.0671	0.0193402	334515	502054	52203	20763	20645	499274	1056066
1122	211.392	0.188407	45.4679	0.040524	0	0	20	0.0183655	7.22271	0.00643735	11.2734	0.0100476	2068	362	31372	31434	66086	66995	136169
362	0	0	237.792	0.656884	0	0	0	0	0.364783	0.00100769	0	0	4709	11905	18651	1634	18766	431522	6207
579	0	0	0	0	0	0	41.7	0.0738053	4.97564	0.00859351	0	0	1245	4180	16853	16156	15065	16022	718962
939	2234.53	2.37969	230.352	0.245317	0	0	69.3	0.0738019	16.8968	0.0179944	37.3702	0.0397979	1911	1244	44913	2674	60750	96722	151538
468	0	0	51.52	0.110086	30.6072	0.0654	7.9	0.0168803	7.19352	0.0153708	11.945	0.0255236	4311	2352	184812	120440	254413	1182922	1073390
833	130.384	0.156523	0	0	110.951	0.133195	784.4	0.941657	9.13417	0.0109654	3.50196	0.00420403	29650	6617	16616	16656	147427	713392	117515
785	105.738	0.134698	0	0	0	0	91	0.172023	5.7271	0.00729567	26.8643	0.0342221	2699	53217	56619	37548	248345	903704	1045383
782	10.1141	0.0129336	236.794	0.302806	94.8823	0.121333	314.8	0.488062	2.36379	0.00302276	7.67552	0.00981524	10135	3046	560376	3077	542655	673145	595390
1179	286.535	0.243033	346.24	0.293672	106.704	0.0905035	199.8	0.189384	9.38951	0.00796396	22.0671	0.0187168	0	10562	51095	89225	530061	1503060	805906
609	1140.4	1.87258	192.166	0.315544	33.1148	0.0543757	0	0	33.0056	0.0541963	55.9354	0.0918479	10242	6449	9348	8308	7967	581846	3073
563	0	0	376.502	0.668742	146.915	0.260949	180.6	0.320782	11.4834	0.0203968	36.4587	0.064758	5939	0	1071	1071	148479	12399	146020
818	0	0	78.7213	0.0962363	0	0	629.3	0.769315	93.7056	0.114555	26.6724	0.0326069	296	12408	963817	12346	1394584	2031379	1592157
1033	0	0	253.073	0.244989	0	0	1219.7	1.18074	4.3774	0.00423756	23.5063	0.0227554	40841	619717	2248234	1337305	2247789	3209866	2658905
721	200.245	0.277732	158.228	0.219457	37.5952	0.0521431	82.5	0.114424	10.5933	0.0146925	19.0929	0.0264811	3607	23201	261706	47371	336520	479317	389134
418	57.2021	0.136847	82.4664	0.197288	0	0	0	0	2.1887	0.00523613	0	0	34516	191	31211	8543	310328	75195	560741
781	273.08	0.349655	118.892	0.152231	67.811	0.0868259	190	0.243278	9.00284	0.0115273	0	0	0	1272	639907	16008	662927	1540673	849662
374	0	0	0	0	0	0	121.5	0.409091	0.240757	0.000643736	0.623636	0.00166748	3545	889	851678	49097	851132	5100664	5253413
384	88.9603	0.231667	0	0	0	0	25355.8	66.0307	14.8686	0.0387202	124.247	0.323561	11733	4627	999378	14395	1240423	1628345	2218046
505	0	0	0	0	0	0	170.9	0.443896	42.9714	0.085092	38.4735	0.0761852	0	10707	122495	3866	1784425	1565672	1748655
1161	142.819	0.123014	20.1418	0.0173487	0	0	26.9	0.0231697	12.585	0.0108398	29.7427	0.0256181	20126	10771	68864	40401	277947	1388430	952794
752	0	0	0	0	0	0	79.5	0.787129	1.02139	0.00135824	0	0	0	0	7381	6634	6983	1013497	11045
1387	211.476	0.15247	282.369	0.203583	0	0	513.4	0.370151	15.9848	0.0115247	7.5316	0.00543014	18108	0	4401	4401	314608	252496	363212
414	105.738	0.255406	164.468	0.397265	0	0	43.5	0.105072	4.72029	0.0114017	6.38028	0.0154113	41177	13121	19636	19636	19443	587931	243268
948	113.936	0.120186	181.502	0.191457	0	0	199.7	0.210654	3.41437	0.00360166	2.25468	0.00237836	15921	6074	122386	905	1178120	1322326	1438067
906	169.48	0.187064	379.591	0.418975	0	0	789.7	0.871634	21.7338	0.0239887	26.8643	0.0296516	21956	594	9455	6043	21212	1034699	395197
703	0	0	0	0	0	0	247	0.857639	2.94015	0.00418229	0	0	0	60428	437652	122316	1692874	6480111	1695666
524	279.849	0.534064	133.885	0.255506	281.735	0.537663	366.2	0.698855	1.05058	0.00200492	11.5613	0.0220635	0	2949	10947	11114	70684	430069	20829
621	0	0	835.664	1.34568	104.324	0.167993	236.3	0.380515	5.26017	0.00847048	0	0	13697	3804	26613	0	67364	65807	122
859	191.917	0.223419	0	0	52.6818	0.0613292	507.3	0.59057	8.78398	0.0102258	32.8129	0.0381989	1793	5966	311973	9507	310187	260820	1007236
575	6.1614	0.0107155	52.1591	0.0907114	0	0	0	0	12.0378	0.0209354	5.27692	0.00917725	1390740	3849	3909	3898	11257	63392	0
488	226.96	0.465081	350.441	0.718116	59.9209	0.122789	298.1	0.610861	12.782	0.0261926	8.0593	0.016515	20667	7290	9483	9463	10835	510396	78451
726	69.5649	0.0958194	118.892	0.163764	223.92	0.30843	241.4	0.367428	4.61086	0.00635104	4.02965	0.00555048	273771	135149	5944384	34357	512517	22730345	6290864
1041	211.476	0.203147	99.0775	0.0951753	0	0	530.3	0.69502	12.5267	0.0120333	0	0	0	3083	71557	5917	5715	67786	22830
1282	171.21	0.133549	120.334	0.093864	0	0	1157	0.902496	34.6982	0.0270657	80.0173	0.062416	3819	414	96750	34171	167158	1211714	657187
774	0	0	0	0	9.69759	0.0125292	0	0	5.33313	0.00689035	14.3916	0.0185938	0	6466	68734	35374	68384	357667	128586
510	66.9097	0.131196	0	0	18.3643	0.0360085	174.9	0.400229	0.904663	0.00177385	6.71608	0.0131688	1856	8591	151822	151860	252033	277518	1361016
1522	0	0	0	0	0	0	0	0	0	0	0	0	12640	8075	35858	9768	36124	171857	274483
456	0	0	136.829	0.300064	264.848	0.580806	0	0	1.64153	0.00359984	0	0	3246	0	67242	59739	560375	133852	642746
337	108.496	0.321947	118.892	0.352796	0	0	112.2	0.332938	4.17312	0.0123831	13.1923	0.0391463	44068	9418	817928	57108	816333	2469956	814590
849	0	0	0	0	0	0	0	0	0	0	0	0	0	93145	114745	114745	33942	524556	111936
776	465.174	0.599451	277.384	0.357454	0	0	366.9	0.472809	16.1964	0.0208716	37.4661	0.0482811	6622	773	1473802	81321	2540254	2940002	2895954
900	266.644	0.296271	533.079	0.59231	44.3804	0.0493116	0	0	2.74317	0.00304796	22.0671	0.024519	13174	20367	60384	42904	142875	3318386	550663
513	116.914	0.227902	260.232	0.507276	123.149	0.240056	0	0	12.2275	0.0238354	0	0	0	6784	232688	11893	124870	4190638	154258
896	0	0	0	0	0	0	548.2	0.693924	8.23681	0.00919286	0.335804	0.000374781	18964	135771	305193	286259	296295	132991	1422274
563	0	0	303.192	0.53853	0	0	132.4	0.235169	9.23631	0.0164055	17.4138	0.0309304	2860	6765	133265	76160	133357	108753	553465
804	0	0	0	0	0	0	123.1	0.153109	1.64882	0.00205077	8.53902	0.0106207	3446	1653	250665	79864	108720	1318937	741674
693	47.8119	0.0689927	356.705	0.514726	0	0	200.3	0.289033	8.46297	0.0122121	7.67552	0.0110758	13083	5264	6054	5374	4398	11830	42031
487	77.5734	0.159288	9.40168	0.0193053	0	0	90.4	0.185626	3.67702	0.00755034	1.87091	0.0038417	21940	3020	383427	54804	414825	650299	1026826
625	62.5233	0.100037	0	0	0	0	0	0	4.82972	0.00772756	0	0	0	7521	542613	88489	286686	529704	3043550
1084	168.891	0.155803	140.67	0.129769	78.8135	0.0727062	96.6	0.0891144	7.55831	0.00697261	7.67552	0.00708074	356204	35704	136163	23538	313176	167658	2934578
841	772.498	0.918547	284.032	0.337731	181.229	0.215492	496.6	0.590488	6.3983	0.00760797	7.67552	0.00912666	1059971	916471	396504	396504	781678	4311601	4339386
529	200.443	0.37891	0	0	3.06072	0.00578586	1.4	0.00590717	2.26165	0.00427534	0	0	40007	29189	76703	8334	685195	95897	895273
675	366.114	0.542391	0	0	62.9396	0.0932439	123.5	0.182963	8.33165	0.0123432	2.68643	0.0039799	5142	647	61099	18274	60668	457458	81761
3160	834.143	0.263969	3080.59	0.974869	357.913	0.113264	2538.9	0.803449	127.784	0.0404378	549.472	0.173883	0	1873	1635292	3049	2575232	3678823	4086025
808	0	0	0	0	0	0	0	0	0	0	0	0	0	8592	8933	8933	7864	925997	716
1070	0	0	180.807	0.168979	0	0	0	0	6.36182	0.00594563	15.9267	0.0148848	12085	6503	177838	120078	177596	1507387	142049
1453	240.54	0.165547	0	0	54.953	0.0378204	822.3	0.566713	9.81997	0.00675841	13.8159	0.00950856	13188	2226	27902	9424	468905	164574	1079751
1552	151.711	0.0977519	421.098	0.271326	260.15	0.167623	328.5	0.211662	12.0743	0.00777985	5.37286	0.0034619	23696	13032	16459	16599	15637	351184	3763
559	119.53	0.213828	118.892	0.212688	6.88662	0.0123195	13.9	0.0248658	4.53061	0.00810484	19.0929	0.0341554	172820	31271	30975	30995	30137	321082	33563
565	0	0	0	0	0	0	0	0	0	0	0	0	11007	175241	89747	66233	88716	469224	67813
372	0	0	0	0	0	0	181.3	0.487366	5.54471	0.0149051	8.25118	0.0221806	12535	2753	36520	25161	768861	1620298	854359
542	141.597	0.261249	60.437	0.111507	0	0	439.3	0.810517	3.96884	0.00732258	2.3986	0.00442546	0	34760	76005	45823	75466	5581699	79858
974	114.926	0.117994	53.7207	0.0551548	93.59	0.0960883	342.8	0.527385	6.14295	0.00630693	15.7348	0.0161548	13657	1331	1229715	8780	1229470	1229448	5470057
